site,year,cinput_total,dfac,kA,SS_active,soc_active,kS,SS_slow,soc_slow,kP,SS_passive,soc_passive,soc_total,soc_delta,stringsAsFactors,Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...93,SL,PROVINCE,PCPTREGION
570007,2004,5953.701,0.5070560180515438,4.659272496819787,682.2531040232072,682.2531040232072,0.24494675990694215,8506.07097345808,2120.845538499959,0.003803521449924165,114744.88218332254,1266.1456674129704,4069.2443099361362,3182.2443099361362,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,7059.999688,NA,7059.999688,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,5953.701,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5953.701,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2005,3601.99,0.4942463034562191,4.541565677885946,423.46109336427446,423.46109336427446,0.23875869000193517,5279.551083628567,2875.013936556714,0.0037074333994993867,71219.89329293223,1525.4945277799713,4823.96955770096,754.7252477648235,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,2934.186667,NA,2934.186667,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3601.99,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3601.99,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2006,6563.746993,0.5463043635951759,5.019920493149327,698.1224505385659,698.1224505385659,0.2639067065999395,8703.923921236605,4413.302373681087,0.004097930585867139,117413.87157376029,2000.3970526231974,7111.8218768428505,2287.852319141891,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8174.648333,NA,8174.648333,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,6563.746993,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,6563.746993,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2007,3552.80625,0.5191057448635823,4.769995885815863,397.67668561189004,397.67668561189004,0.2507676977033507,4958.080941452556,4549.915240879267,0.0038939086907095726,66883.33723731704,2253.0452972871662,7200.6372237783235,88.81534693547292,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3595.025203,NA,3595.025203,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3552.80625,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3552.80625,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2008,7496.985279,0.49201291038468103,4.521043316367011,885.3695895835087,885.3695895835087,0.23767979067524136,11038.44969312533,6092.108751278203,0.0036906803028960767,148906.07114335772,2794.294731137368,9771.77307199908,2571.135848220756,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8320.057976,NA,8320.057976,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7496.985279,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7496.985279,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2009,3611.933333,0.45665246459777903,4.196120730568115,459.5876622431385,459.5876622431385,0.2205979963250828,5729.963338404746,6012.220198819999,0.0034254350257644076,77295.84789870557,3049.4949608314055,9521.302821894544,-250.4702501045358,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3341.51987,NA,3341.51987,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3611.933333,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3611.933333,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2010,10690.3924,0.5576763033068716,5.124415783704798,1113.8479177840406,1113.8479177840406,0.26940022149192483,13887.030174636287,8133.695750511726,0.004183233619616523,187332.746956504,3820.394856111967,13067.938524407733,3546.6357025131892,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8110.140768,NA,8110.140768,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,10690.3924,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,10690.3924,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2011,3733.599872,0.5677832520835439,5.2172872353500646,382.0846905077448,382.0846905077449,0.27428264920652823,4763.685905077377,7209.36052225391,0.00425904772120845,64260.99425246604,4077.8142532394813,11669.259466001136,-1398.6790584065966,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3722.551963,NA,3722.551963,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3733.599872,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3733.599872,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2012,11687.43589,0.5577538117251082,5.1251279985854135,1217.562142674973,1217.562142674973,0.2694376639740899,15180.099495504415,9356.977811353761,0.0041838150246700425,204775.9457425074,4917.498111187484,15492.038065216218,3822.778599215082,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,11504.57812,NA,11504.57812,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11687.43589,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,11687.43589,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2013,7356.501484,0.5151533860521502,4.733678169326802,829.7537230815003,829.7537230815003,0.24885840671698176,10345.052323546839,9602.86846017579,0.0038642613125464153,139552.30490665731,5437.762186409379,15870.38436966667,378.3463044504515,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3583.178916,NA,3583.178916,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,7356.501484,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7356.501484,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2014,11297.35795,0.5214784664498167,4.791798519126151,1258.7948319365407,1258.7948319365407,0.2519139033374791,15694.172907874714,11137.352740012573,0.003911706916401912,211710.67428169659,6244.641363318878,18640.788935267992,2770.4045656013222,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8424.6,NA,8424.6,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11297.35795,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,11297.35795,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2015,6450.793651,0.5100431000363727,4.686720408770699,734.8872535348206,734.8872535348206,0.2463897485072389,9162.293435083053,10650.718374584107,0.00382592810717209,123597.1677191668,6693.62369235137,18079.229320470295,-561.5596147976976,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3321.590293,NA,3321.590293,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,6450.793651,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,6450.793651,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2016,8086.44096,0.5544256021253856,5.094545508880967,847.478296280125,847.478296280125,0.2678298846977963,10566.035528625265,10628.03777771507,0.004158849505769325,142533.31598807656,7258.560529519304,18734.0766035145,654.8472830442042,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,10097.93333,NA,10097.93333,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,8086.44096,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,8086.44096,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2017,5056.253968,0.5564851543551412,5.113470469276346,527.9462852548697,527.9462852548697,0.26882480562877414,6582.232526418392,9540.424967423367,0.004174298589902507,88792.75732636637,7598.9086122372155,17667.27986491545,-1066.7967385990487,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3417.04,NA,3417.04,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,5056.253968,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5056.253968,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2004,5788.429,0.5070560180515438,4.659272496819787,663.3140718131377,663.3140718131377,0.24494675990694215,8269.946357538442,2063.007578896172,0.003803521449924165,111559.61705694115,1254.0304431810832,3980.352093890393,3093.352093890393,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F15,2/3 IP + 1/3 MC,1,CT,NA,6311.495784,NA,6311.495784,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,5788.429,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,33.33,NA,NA,0,NA,NA,NA,16.66,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5788.429,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2005,3018.89,0.4942463034562191,4.541565677885946,354.9100525394224,354.9100525394224,0.23875869000193517,4424.882903854657,2626.925837431155,0.0037074333994993867,59690.622034791915,1470.6802146007262,4452.516104571303,472.16401068091,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F15,2/3 IP + 1/3 MC,1,CT,NA,2606.506667,NA,2606.506667,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3018.89,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,33.33,NA,NA,0,NA,NA,NA,16.66,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3018.89,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2006,5255.195729,0.5463043635951759,5.019920493149327,558.9444755109995,558.9444755109995,0.2639067065999395,6968.706116369884,3772.7507716264413,0.004097930585867139,94006.19449193012,1849.8843288367398,6181.57957597418,1729.0634714028774,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F15,2/3 IP + 1/3 MC,1,CT,NA,6714.856733,NA,6714.856733,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,5255.195729,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,33.33,NA,NA,0,NA,NA,NA,16.66,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5255.195729,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2007,3209.92,0.5191057448635823,4.769995885815863,359.29635810546034,359.29635810546034,0.2507676977033507,4479.569685396545,3949.998123325753,0.0038939086907095726,60428.33376146213,2077.983462170731,6387.277943601945,205.69836762776413,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F15,2/3 IP + 1/3 MC,1,CT,NA,2832.406367,NA,2832.406367,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3209.92,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,33.33,NA,NA,0,NA,NA,NA,16.66,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3209.92,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
