site,year,cinput_total,dfac,kA,SS_active,soc_active,kS,SS_slow,soc_slow,kP,SS_passive,soc_passive,soc_total,soc_delta,stringsAsFactors,Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...93,SL,PROVINCE,PCPTREGION
570007,2004,5953.701,0.49711670131600005,4.410798908375126,472.54600590338543,472.54600590338543,0.25007196479482424,5852.974678312459,1500.7226293185895,0.003810173820042101,73834.42030387899,1111.0274814006698,3084.2961166226446,2197.2961166226446,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,7059.999688,NA,7059.999688,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,5953.701,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,5953.701,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2005,3601.99,0.4861190048190565,4.313218948629368,292.35823629119875,292.35823629119875,0.24453963091039171,3621.1613951474906,2019.2539424824754,0.0037258814694481777,45680.42185936608,1277.0877620180588,3588.699940791733,504.40382416908824,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,2934.186667,NA,2934.186667,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3601.99,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3601.99,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2006,6563.746993,0.5357617231016816,4.753687046020022,483.38768313772977,483.38768313772977,0.2695121415217394,5987.260147939365,3088.679792486713,0.004106370366834767,75528.41188082448,1581.9911990777691,5154.058674702212,1565.3587339104788,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8174.648333,NA,8174.648333,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,6563.746993,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,6563.746993,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2007,3552.80625,0.5101057006926613,4.5260472275721995,274.8063588205264,274.8063588205264,0.2566060132109036,3403.7631035329123,3169.532064763569,0.003909728603139277,42937.9741778661,1743.681868640879,5188.020292224975,33.961617522762936,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3595.025203,NA,3595.025203,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3552.80625,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3552.80625,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2008,7496.985279,0.4826843646706946,4.282744198984162,612.8283634875418,612.8283634875418,0.24281185309083686,7590.517851880017,4242.999816221565,0.0036995565120691346,95753.27354079606,2091.475665708561,6947.303845417668,1759.283553192693,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8320.057976,NA,8320.057976,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7496.985279,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7496.985279,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2009,3611.933333,0.4473589803958251,3.9693104197829245,318.56568754561704,318.56568754561704,0.2250416027062428,3945.7679872230556,4176.110289048433,0.0034288034796509446,49775.28658542147,2254.9740825130903,6749.65005910714,-197.65378631052772,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3341.51987,NA,3341.51987,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3611.933333,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3611.933333,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2010,10690.3924,0.5481588200772074,4.863683555213767,769.4894516863965,769.4894516863965,0.2757484365209112,9530.928670826272,5652.693085677107,0.004201388486756362,120231.27248023101,2750.6383443113955,9172.8208816749,2423.1708225677594,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,8110.140768,NA,8110.140768,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,10690.3924,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,10690.3924,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2011,3733.599872,0.5573455116905164,4.945194896981793,264.3131043531552,264.3131043531552,0.2803697538406123,3273.7932129331593,4985.721513944422,0.004271800307130066,41298.42299973627,2915.306782641623,8165.3414009392,-1007.4794807356993,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3722.551963,NA,3722.551963,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3733.599872,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3733.599872,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2012,11687.43589,0.5475039461671275,4.857873013906149,842.2624097326803,842.2624097326805,0.27541900561474164,10432.297585999962,6485.812079715005,0.0041963691755543655,131601.90963305978,3455.3232761499244,10783.39776559761,2618.0563646584105,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,11504.57812,NA,11504.57812,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11687.43589,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,11687.43589,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
570007,2013,7356.501484,0.5054100177047968,4.484383543084998,574.3054157561688,574.3054157561688,0.25424387436559764,7113.371003131113,6645.36509179702,0.0038737383249204697,89734.13576667615,3789.5448187231027,11009.215326276291,225.81756067868082,FALSE,2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F12,1 LM,3,CT,NA,3583.178916,NA,3583.178916,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,7356.501484,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,0,NA,NA,0,NA,NA,NA,50,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,7356.501484,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
