POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
570007,2016,1,-0.34,-6.26,-3.3,4.7,5.7,83.3,38.34,14.88,23.46,176.58,8.16,10.61,10.61,5.09,8.01,-11.95
570007,2016,2,1.68,-6.31,-2.32,4.62,8.67,81.5,59.51,22.39,37.12,251.5,13.68,20.95,8.46,20.95,8.91,-19.97
570007,2016,3,8.46,-0.56,3.95,3.95,11.54,80.26,102.81,66.53,36.28,357.87,17.06,24.91,19.89,24.91,8.19,-6.98
570007,2016,4,11.54,1,6.27,3.86,16.9,72.32,47.37,43.7,3.67,507.1,23.6,14.44,14.44,3.67,6.2,-5.17
570007,2016,5,19.25,8.77,14.01,3.14,21.6,73.77,55.87,55.87,0,669.46,27.86,14.94,14.94,0,5.56,2.67
570007,2016,6,25.02,14.56,19.79,3,24.95,72.06,67.18,67.18,0,748.44,30.73,22.97,22.97,0,5.26,8.23
570007,2016,7,28.16,19,23.58,2.58,22.66,73.52,91.31,91.31,0,702.49,32.49,30.67,30.67,0,4.23,12.37
570007,2016,8,28.25,19.95,24.1,2.6,20.32,76.67,95.46,95.46,0,629.97,33.01,36.13,36.13,0,5.01,15.31
570007,2016,9,25.1,16.11,20.6,2.97,15.98,74.22,64.3,64.3,0,479.38,31.33,22.53,22.53,0,5.7,12.4
570007,2016,10,17.41,9.16,13.28,3.51,10.97,79.31,60.44,60.44,0,340.07,25.21,17.06,17.06,0,5.94,1.83
570007,2016,11,11.84,3.86,7.85,4.04,7.66,83.09,44.97,43.39,1.58,229.67,21.44,14.76,14.76,1.58,8.36,-3.79
570007,2016,12,0.49,-5.03,-2.27,4.84,4.39,85.95,65.91,18.1,47.81,135.98,9.15,17,4.38,17,7.12,-16.33
692009,2016,1,-5.2,-13.31,-9.25,2.32,3.85,90.53,14.14,0.71,13.43,119.42,2.59,6.19,0.71,6.19,3.98,-24.97
692009,2016,2,2.7,-6.04,-1.67,3.14,7.29,80.89,18.43,7.47,10.96,211.47,10.58,7.47,7.47,2.81,7.8,-14.27
692009,2016,3,6.88,-2.94,1.97,2.7,12.31,75.24,27.81,10.37,17.44,381.52,13.24,11.59,3.51,11.59,5.66,-7.62
692009,2016,4,14.09,0.33,7.21,3.35,17.52,66.22,24.22,24.22,0,525.47,24.48,11.88,11.88,0,6.59,-4.87
692009,2016,5,16.74,3.81,10.28,2.85,20.71,64.3,121.97,121.97,0,641.87,27.15,37.23,37.23,0,5.52,-1.7
692009,2016,6,20.66,9.39,15.03,2.39,22.77,68.83,82.58,82.58,0,683.11,28.22,24.3,24.3,0,4.48,3.44
692009,2016,7,21.93,11.56,16.74,2.02,20.33,72.47,100.46,100.46,0,630.3,27.85,34.01,34.01,0,3.74,7.72
692009,2016,8,21.71,10.51,16.11,2.32,17.49,73.68,104.71,104.71,0,542.15,26.35,39.13,39.13,0,5.23,5.31
692009,2016,9,16.01,4.98,10.5,2.22,13.11,74.94,55.5,55.5,0,393.39,22.83,27.9,27.9,0,4.24,0.33
692009,2016,10,5.68,-2.56,1.56,1.93,6.02,87.75,54.04,31.89,22.15,186.47,13.01,24.53,24.53,9.41,4.19,-6.23
692009,2016,11,4.79,-3.25,0.77,2.17,3.24,87.93,25.29,14.3,10.99,97.14,16.3,10.85,10.85,4.45,3.64,-10.35
692009,2016,12,-8.91,-15.78,-12.35,3.24,2.43,87.07,24.08,0,24.08,75.43,0.35,8.79,0,8.79,6.05,-25.77
727006,2016,1,-6.48,-14.05,-10.26,2.62,3.88,92.43,14.05,0,14.05,120.34,3.71,6.52,0,6.52,5.31,-27.88
727006,2016,2,2.13,-6.34,-2.1,3.54,7.53,81.73,21.66,4.76,16.9,218.46,10.69,9.14,3.02,9.14,9.15,-12.15
727006,2016,3,6.79,-2.88,1.95,3,11.94,75.3,24.3,9.09,15.21,370.17,13.76,11.62,3.26,11.62,5.53,-7.35
727006,2016,4,14.44,0.42,7.43,3.67,17.41,63.51,21.99,21.99,0,522.17,24.28,10.15,10.15,0,7.18,-6.04
727006,2016,5,17.91,4.92,11.42,2.9,20.12,63.36,132,132,0,623.61,28.47,32.66,32.66,0,6.98,-0.97
727006,2016,6,21.06,10.12,15.59,2.58,23.32,69.27,99.22,99.22,0,699.51,28.12,34.58,34.58,0,5.55,3.9
727006,2016,7,22.47,12.29,17.38,2.02,21.79,72.1,94.48,94.48,0,675.58,27.81,32.2,32.2,0,4.39,8.96
727006,2016,8,22.03,11.02,16.53,2.47,18.06,72.71,73.57,73.57,0,559.86,26.8,29.96,29.96,0,5.16,5.23
727006,2016,9,16.38,5.46,10.92,2.54,12.82,74.07,51.27,51.27,0,384.68,23.19,24.05,24.05,0,4.64,0.94
727006,2016,10,5.25,-2.34,1.45,2.17,5.72,88.11,57.78,36.08,21.7,177.27,12.69,28.85,28.85,9.81,3.77,-5.8
727006,2016,11,4.46,-2.97,0.74,2.48,2.96,87.82,20.1,12.36,7.74,88.85,16.48,9.32,9.32,2.27,3.91,-9.99
727006,2016,12,-8.93,-15.27,-12.1,3.67,2.49,85.61,19.61,0,19.61,77.17,1.08,8.7,0,8.7,6.3,-24.95
767001,2016,1,-7.64,-15.55,-11.59,3.15,4.11,92.18,18.89,0,18.89,127.47,2.43,7.66,0,7.66,6.94,-30.46
767001,2016,2,-0.77,-9.57,-5.17,3.84,7.51,85.58,21.59,0,21.59,217.83,8.61,9.92,0,9.92,9.81,-17.58
767001,2016,3,5.66,-3.98,0.84,4.13,12,73.81,26.29,14.53,11.76,371.89,14.47,12.4,12.4,4.77,7.02,-10.42
767001,2016,4,13.49,-0.9,6.29,4.17,18.35,59.61,16.87,16.87,0,550.48,25,9.87,9.87,0,8.23,-6.31
767001,2016,5,19.29,6.8,13.04,3.18,21.1,57.86,61.9,61.9,0,654.1,28.72,23.19,23.19,0,5.88,-2.72
767001,2016,6,22.92,10.72,16.82,3.06,24.83,59.16,66.29,66.29,0,744.9,27.56,18.98,18.98,0,4.96,6.82
767001,2016,7,23.38,13.09,18.23,2.36,21.72,68.28,114.91,114.91,0,673.4,28.06,37.26,37.26,0,4.83,10.01
767001,2016,8,22.35,11.32,16.83,2.8,17.52,67.85,70.71,70.71,0,543.17,28.01,28.04,28.04,0,5.12,4.98
767001,2016,9,18.03,6.25,12.14,2.95,13.17,66.55,20.06,20.06,0,395.03,28.79,11.24,11.24,0,5.06,0.98
767001,2016,10,5.63,-1.82,1.91,3.05,5.16,86.23,47.42,15.56,31.86,159.97,16.7,21.84,5.97,21.84,5.88,-7.33
767001,2016,11,5.11,-2.3,1.41,3.09,4.19,85.51,13.85,11.37,2.48,125.73,15.41,6,6,1.68,5.07,-9.91
767001,2016,12,-9.2,-15.44,-12.32,4.12,3.16,82.38,10.56,0,10.56,97.91,0.98,4.43,0,4.43,7.61,-24.24
793011,2016,1,-0.53,-8.48,-4.5,2.94,4.99,82.06,15.03,0,15.03,154.81,8.5,7.12,0,7.12,5.28,-15.82
793011,2016,2,7.21,-3.62,1.8,3.59,8.72,68.83,7.1,3.52,3.58,252.86,14.53,3.58,0.89,3.58,8.36,-12.63
793011,2016,3,10.67,-1.56,4.56,3.77,13.02,64.26,15.29,15.29,0,403.62,17.17,8.07,8.07,0,7.48,-4.8
793011,2016,4,17.16,2.67,9.92,3.34,18.13,54.41,31.04,31.04,0,543.99,26.38,13.17,13.17,0,7.09,-2.1
793011,2016,5,19.01,5.55,12.28,3.03,20.71,54.91,69.01,69.01,0,642.11,29.55,19.13,19.13,0,5.84,-0.25
793011,2016,6,25.12,11.08,18.1,3.22,26.16,48.9,37.36,37.36,0,784.71,33.94,13.98,13.98,0,5.21,5.35
793011,2016,7,25.27,13.28,19.27,2.32,23.46,58.5,66.57,66.57,0,727.25,30.61,21.64,21.64,0,4.52,9.82
793011,2016,8,25.16,12.14,18.65,2.41,19.3,58.36,52.52,52.52,0,598.37,32.27,18.93,18.93,0,6.16,7.51
793011,2016,9,19.83,7.53,13.68,2.92,14.89,59.36,30.23,30.23,0,446.84,27.69,15.99,15.99,0,5.41,0.9
793011,2016,10,11.11,0.96,6.04,2.7,8.61,72.97,27.56,12.48,15.08,266.83,19.35,15.08,4.5,15.08,5.18,-6.36
793011,2016,11,9.66,0.03,4.85,3.27,5.64,75.45,5.32,4.28,1.04,169.19,19.19,2.78,2.78,0.53,5.45,-8.12
793011,2016,12,-6.46,-12.96,-9.71,3.8,3.08,75.28,20.38,0,20.38,95.55,4.55,8.17,0,8.17,8.39,-23.67
825005,2016,1,-2.96,-10.94,-6.95,3.19,4.81,86.04,8.57,0.83,7.74,149.05,8.51,4.89,0.83,4.89,6.16,-24.2
825005,2016,2,3.79,-5.33,-0.77,4.05,7.36,73.66,13.84,3.8,10.04,213.34,11.56,5.22,2.1,5.22,9.55,-12.38
825005,2016,3,9.15,-2.54,3.3,3.99,11.26,64.88,16.1,11.88,4.22,348.96,20.23,7.37,7.37,2.33,6.64,-10.46
825005,2016,4,15.06,0.66,7.86,4.02,18.62,55.92,29.37,29.37,0,558.69,24.58,11.42,11.42,0,7.54,-6.06
825005,2016,5,20.17,7.49,13.83,3.42,21.47,56.45,79.81,79.81,0,665.7,29.94,26.57,26.57,0,7.63,-2.78
825005,2016,6,25.29,11.88,18.59,3.38,25.28,53.49,83.75,83.75,0,758.37,33.49,25.23,25.23,0,6.15,7.3
825005,2016,7,25.93,14.49,20.21,2.63,22.13,59.08,74.25,74.25,0,686.06,32.73,30.61,30.61,0,5.55,11.58
825005,2016,8,24.68,11.97,18.32,3.12,18.94,61.06,70.67,70.67,0,587.04,30.61,32.16,32.16,0,6.12,7.94
825005,2016,9,19.85,7.34,13.6,2.86,13.69,62.25,29.7,29.7,0,410.56,30.62,12.63,12.63,0,5.79,1.08
825005,2016,10,10.69,-0.02,5.33,3.35,6.39,78.65,61.39,47.97,13.42,198.07,25.76,30.87,30.87,7.3,7.23,-7.02
825005,2016,11,8.74,-0.42,4.16,3.57,5.12,77.71,2.78,1.92,0.86,153.56,18.65,1.72,1.72,0.24,5.87,-8.12
825005,2016,12,-6.92,-14.07,-10.49,4.37,2.89,80.66,17.75,0,17.75,89.66,1.69,7.56,0,7.56,7.73,-24.75
828001,2016,1,-0.53,-8.48,-4.5,2.94,4.99,82.06,15.04,0,15.04,154.81,8.5,6.78,0,6.78,5.28,-15.82
828001,2016,2,7.21,-3.62,1.8,3.59,8.72,68.83,7.11,3.35,3.76,252.86,14.53,3.76,1.01,3.76,8.36,-12.63
828001,2016,3,10.67,-1.56,4.56,3.77,13.02,64.26,15.29,15.29,0,403.62,17.17,8.51,8.51,0,7.48,-4.8
828001,2016,4,17.16,2.67,9.92,3.34,18.13,54.41,31.05,31.05,0,543.99,26.38,12.95,12.95,0,7.09,-2.1
828001,2016,5,19.01,5.55,12.28,3.03,20.71,54.91,69,69,0,642.11,29.55,18.82,18.82,0,5.84,-0.25
828001,2016,6,25.12,11.08,18.1,3.22,26.16,48.9,37.37,37.37,0,784.71,33.94,13.56,13.56,0,5.21,5.35
828001,2016,7,25.27,13.28,19.27,2.32,23.46,58.5,66.58,66.58,0,727.25,30.61,22.57,22.57,0,4.52,9.82
828001,2016,8,25.16,12.14,18.65,2.41,19.3,58.36,52.51,52.51,0,598.37,32.27,18.84,18.84,0,6.16,7.51
828001,2016,9,19.83,7.53,13.68,2.92,14.89,59.36,30.22,30.22,0,446.84,27.69,15.85,15.85,0,5.41,0.9
828001,2016,10,11.11,0.96,6.04,2.7,8.61,72.97,27.55,14.15,13.4,266.83,19.35,13.4,5.08,13.4,5.18,-6.36
828001,2016,11,9.66,0.03,4.85,3.27,5.64,75.45,5.32,4.03,1.29,169.19,19.19,2.76,2.76,0.7,5.45,-8.12
828001,2016,12,-6.46,-12.96,-9.71,3.8,3.08,75.28,20.38,0,20.38,95.55,4.55,7.52,0,7.52,8.39,-23.67
