POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1982,1,-12.91,-26.17,-19.54,1.42,5.77,97.92,77.26,0,77.26,178.79,0.25,22.84,0,22.84,2.55,-39.48
425023,1982,2,-7.58,-18.54,-13.06,1.55,9.42,96.95,39.05,0,39.05,263.87,0.36,13.46,0,13.46,3.09,-27.3
425023,1982,3,-1.87,-11.15,-6.51,1.37,13.75,95.65,77.99,13.84,64.15,426.17,12.31,17.75,10.84,17.75,2.8,-25.06
425023,1982,4,8.23,-3.26,2.48,1.01,17.27,79.91,59.17,43.82,15.35,518.14,21.33,15.16,15.16,10.32,2.02,-14.45
425023,1982,5,19.67,7.3,13.48,0.32,19.19,78.87,50.37,50.37,0,594.9,25.66,14.45,14.45,0,0.49,2.69
425023,1982,6,20.65,10.61,15.63,0.33,20.86,78.38,97.86,97.86,0,625.8,26.23,23.54,23.54,0,0.5,4.78
425023,1982,7,24.77,13.42,19.09,0.35,20.63,77.75,62.69,62.69,0,639.62,29.12,19.17,19.17,0,0.5,5.5
425023,1982,8,21.94,10.52,16.23,0.33,18.22,77.22,104.28,104.28,0,564.76,27.23,36.38,36.38,0,0.46,2.62
425023,1982,9,19.45,8.39,13.92,0.32,13.61,82.97,114.69,114.69,0,408.37,26.57,24.12,24.12,0,0.48,3.1
425023,1982,10,13.57,2.83,8.2,0.34,8.79,81.18,35.38,35.38,0,272.63,20.28,11.39,11.39,0,0.56,-3.7
425023,1982,11,6,-1.94,2.03,0.45,5.58,85.33,115.5,86.49,29.01,167.48,17.43,32.14,32.14,11.83,0.86,-13.02
425023,1982,12,-1.07,-9.54,-5.3,0.84,4.42,89.53,98.99,47.9,51.09,137.03,11.51,24.03,11.83,24.03,1.8,-24.45
