POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2000,1,-6.79,-15.95,-11.37,1.63,6.12,87.19,60.34,11.86,48.48,189.66,6.37,18.44,6.09,18.44,2.77,-27.76
425023,2000,2,-3.81,-15.04,-9.43,1.71,9.59,94.1,59.57,8.37,51.2,278.08,13.05,17.13,5.81,17.13,2.82,-29.56
425023,2000,3,6.35,-4.49,0.93,1.42,12.95,80.7,70.4,44.22,26.18,401.38,15.26,24.27,24.27,9.86,2.57,-14.49
425023,2000,4,8.79,-1.53,3.63,0.82,15.54,82.84,114.63,59.6,55.03,466.1,18.98,26.29,18.81,26.29,1.88,-10.13
425023,2000,5,17.59,5.9,11.75,0.39,17.36,81.26,137.9,137.9,0,538.08,25.53,26.99,26.99,0,0.57,-1.7
425023,2000,6,20.93,10.81,15.87,0.37,18.18,81.03,125.83,125.83,0,545.35,26.66,36.29,36.29,0,0.52,3.72
425023,2000,7,22.82,13.59,18.21,0.33,19.82,81.58,106.55,106.55,0,614.49,27.44,30.34,30.34,0,0.44,8.43
425023,2000,8,23.53,13.43,18.48,0.32,16.74,82.89,108.19,108.19,0,519.04,27.53,29.39,29.39,0,0.45,8.61
425023,2000,9,18.78,7.86,13.32,0.33,12.62,81.03,100.36,100.36,0,378.74,27.73,22.62,22.62,0,0.55,-2.32
425023,2000,10,13.11,2.8,7.96,0.31,9.11,82.61,28.22,28.22,0,282.37,21.46,9.29,9.29,0,0.49,-3.46
425023,2000,11,5.11,-2.45,1.33,0.41,5.77,87.55,87.54,35.63,51.91,173.23,14.39,23.63,15.69,23.63,0.69,-13.7
425023,2000,12,-8.3,-18,-13.15,0.84,5.03,98.01,95.1,22.63,72.47,156.06,4.23,22.63,22.63,12.91,1.71,-32.17
570007,2000,1,-0.52,-7.31,-3.91,4.92,7.05,82.8,36.26,20.63,15.63,218.6,10.48,11.16,11.16,4.5,7.92,-14.17
570007,2000,2,2.58,-5.15,-1.29,4.36,10.22,85.56,33.94,9.14,24.8,296.51,17.26,11.26,4.96,11.26,6.34,-13.01
570007,2000,3,10.07,0.05,5.06,4,13.46,73.01,31.64,29.06,2.58,417.4,21.62,8.58,8.58,1.49,7.03,-5.17
570007,2000,4,12.39,2.11,7.25,3.66,16.18,72.86,95.4,95.4,0,485.44,21.68,31.5,31.5,0,7.78,-4.62
570007,2000,5,19.9,9.95,14.93,3.64,18.06,75.29,125.92,125.92,0,559.99,26.24,29.95,29.95,0,6.01,4.73
570007,2000,6,23.78,14.85,19.31,3.61,20.07,75.27,127.25,127.25,0,602.22,28.53,38.91,38.91,0,6.11,9.46
570007,2000,7,24.63,16.08,20.36,2.67,19.84,75.79,127.43,127.43,0,615.15,27.74,37.08,37.08,0,4.05,12.76
