POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1989,1,-4.76,-16.66,-10.71,1.47,5.77,95.85,65.07,0,65.07,178.91,2.38,20.2,0,20.2,2.76,-36.77
425023,1989,2,-6.78,-17.51,-12.14,1.66,10.09,93.87,33.71,0,33.71,282.62,1.38,13.92,0,13.92,3.15,-30.13
425023,1989,3,-1.43,-13.11,-7.27,1.28,13.18,91.65,77.27,24.74,52.53,408.7,18.32,21.49,7.95,21.49,2.37,-33.99
425023,1989,4,8.68,-1.91,3.38,0.69,18.59,78.16,36.93,32.19,4.74,557.79,16.44,12,12,3.54,1.24,-5.81
425023,1989,5,18.25,7.38,12.82,0.39,16.63,80.9,102.77,102.77,0,515.42,28.06,23.75,23.75,0,0.63,1.01
425023,1989,6,22.64,12.21,17.42,0.33,20.14,81,102.94,102.94,0,604.07,32.32,29.5,29.5,0,0.5,6.87
425023,1989,7,25.5,14.05,19.78,0.3,23.9,77.63,56.81,56.81,0,740.87,31.8,19.97,19.97,0,0.45,10.18
425023,1989,8,23.22,12.55,17.88,0.33,18.34,78.18,112.14,112.14,0,568.67,28.88,36.34,36.34,0,0.43,4.75
425023,1989,9,20.5,8.93,14.72,0.34,12.91,77.93,86.28,86.28,0,387.2,27.19,31.13,31.13,0,0.66,-0.92
425023,1989,10,13.64,3.13,8.39,0.33,8.83,82.77,114.6,114.6,0,273.68,20.89,32.53,32.53,0,0.53,-3.61
425023,1989,11,2.71,-5.35,-1.32,0.52,5.49,85.19,141.43,106.73,34.7,164.76,15.44,28.95,28.95,15.5,1.03,-19.15
425023,1989,12,-13.92,-25.27,-19.6,0.79,5.78,97.21,36.4,0,36.4,179.15,0.15,10.94,0,10.94,1.38,-38.55
570007,1989,1,2.17,-5.16,-1.49,5.03,6.93,84.6,33.41,21,12.41,214.68,11.12,10.83,10.83,4.55,10.02,-11.34
570007,1989,2,-1.93,-7.89,-4.91,4.36,9.95,77.22,20.83,9.49,11.34,278.57,7.01,8.69,8.69,2.23,9.04,-14.49
570007,1989,3,5.21,-4.49,0.36,4.28,12.96,77.69,55.53,26.44,29.09,401.75,19.9,17.22,6.4,17.22,8.05,-13.78
570007,1989,4,10.76,0.47,5.61,3.3,17.4,72.68,62.62,60.43,2.19,521.88,18.62,16.59,16.59,2.19,5.6,-5.45
570007,1989,5,17.57,7.44,12.51,3.35,19.24,74,116.88,116.88,0,596.36,25.29,27.73,27.73,0,6.3,0.94
570007,1989,6,23.21,13.83,18.52,2.39,19.37,79.14,106.72,106.72,0,581.2,28.99,33.78,33.78,0,4.38,8.49
570007,1989,7,25.85,17.05,21.45,2.07,21.57,77.02,82.23,82.23,0,668.52,30.06,32.38,32.38,0,4.73,12.42
570007,1989,8,25.06,15.89,20.48,2.73,19.13,75.68,58.58,58.58,0,592.99,28.91,24.17,24.17,0,4.57,9.55
570007,1989,9,20.69,11.82,16.26,2.8,14.51,78.69,103.01,103.01,0,435.37,27,28.28,28.28,0,6.09,2.75
570007,1989,10,15.63,5.69,10.66,3.65,10.15,77.42,39.17,39.17,0,314.51,23.22,14.53,14.53,0,6.06,-0.56
570007,1989,11,6.17,-0.79,2.69,4.89,6.03,76.8,55.32,51.4,3.92,180.91,16.09,16.86,16.86,3.92,8.84,-6.51
570007,1989,12,-4,-9.8,-6.9,3.97,5.73,82.02,22.97,1.2,21.77,177.68,3.29,6.98,0.62,6.98,7.53,-15.92
692009,1989,1,-6.39,-16.28,-11.33,3,3.06,90.44,29.08,2.81,26.27,94.93,2.3,13.67,2.81,13.67,6.02,-40.96
692009,1989,2,-10.11,-21.23,-15.67,3.18,7.1,93.69,17.76,0,17.76,198.92,1.3,8.33,0,8.33,6.24,-44.51
692009,1989,3,-2.49,-13.43,-7.96,2.45,12.73,86.93,13.82,0.73,13.09,394.77,10.03,6.17,0.73,6.17,4.35,-29.95
692009,1989,4,10.23,-2.26,3.98,2.36,19.55,65.2,24.12,21.52,2.6,586.39,18.4,12.37,12.37,2.6,6.64,-10.16
692009,1989,5,15.16,2.76,8.96,2.68,19.78,65.77,74.13,74.13,0,613.11,23.57,30.52,30.52,0,7.23,-1.88
692009,1989,6,19.66,8.23,13.95,2.53,22.55,69.79,118.66,118.66,0,676.64,28.29,39.55,39.55,0,5.52,4.6
692009,1989,7,22.98,10.82,16.9,2.21,22.49,70.13,71.04,71.04,0,697.3,29.51,24.73,24.73,0,3.46,6.65
692009,1989,8,20.9,10.71,15.8,2,14.58,75.44,89.67,89.67,0,452.06,31.16,29.21,29.21,0,5.25,5.07
692009,1989,9,16.96,4.36,10.66,2.52,13.51,74.89,45.19,45.19,0,405.38,23.48,20.99,20.99,0,5.1,-2.59
692009,1989,10,9.92,-1.22,4.35,2.29,8.26,75.87,42.67,39.59,3.08,255.97,19.83,17.75,17.75,3.08,3.77,-6.24
692009,1989,11,0.48,-6.85,-3.19,2.59,4.1,85.36,35.65,7.63,28.02,122.92,7.23,15.63,3.29,15.63,4.64,-16.24
692009,1989,12,-3.8,-10.88,-7.34,2.87,2.66,90.48,18.18,1.02,17.16,82.48,4.78,7.07,1.02,7.07,5.03,-34.2
727006,1989,1,-7.01,-16.35,-11.68,3.55,3.05,91.14,31.77,3.73,28.04,94.52,2.7,15.48,3.73,15.48,6.48,-41.63
727006,1989,2,-11.04,-22.25,-16.65,3.6,7.59,94.16,12.45,0,12.45,212.39,0.98,5.82,0,5.82,6.75,-44.53
727006,1989,3,-3.46,-14.3,-8.88,2.73,12.43,88.63,15.44,1.45,13.99,385.3,10.57,7.41,0.75,7.41,4.77,-27.01
727006,1989,4,10.77,-2.13,4.32,2.59,19.61,63.96,22.79,18.82,3.97,588.27,18.9,8.85,8.85,3.97,7.41,-11.33
727006,1989,5,15.93,3.49,9.71,2.87,20.92,64.3,72.66,72.66,0,648.43,24.87,32.03,32.03,0,6.96,-1.92
727006,1989,6,19.84,8.83,14.33,2.64,22.6,70.24,106.22,106.22,0,678.14,28.12,34.18,34.18,0,5.46,4.74
727006,1989,7,22.9,11.57,17.24,2.26,22.5,72.44,98.07,98.07,0,697.43,28.52,34.95,34.95,0,3.67,7.93
727006,1989,8,21.07,10.95,16.01,1.96,15.89,76.36,71.73,71.73,0,492.57,30.13,23.18,23.18,0,5.05,5.05
727006,1989,9,16.84,4.67,10.76,2.78,13.72,74.56,37.07,37.07,0,411.51,23.48,16.09,16.09,0,5.16,-3.52
727006,1989,10,9.78,-1.31,4.24,2.44,8.41,75.71,28.05,24.15,3.9,260.62,18.83,15.2,15.2,2.08,4.56,-7.17
727006,1989,11,-0.17,-7.22,-3.69,2.92,3.91,86.07,35.33,4.45,30.88,117.39,6.08,15.4,2.37,15.4,5.1,-18.42
727006,1989,12,-4.94,-11.88,-8.41,3.14,2.45,91.72,24.59,6.23,18.36,75.9,4.09,8.18,2.4,8.18,5.62,-37.59
