POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1999,1,-7.51,-18.51,-13.01,1.43,6.17,96.94,138.5,0,138.5,191.19,1.09,29.84,0,29.84,2.7,-33.98
425023,1999,2,-3.02,-14.77,-8.89,1.52,9.94,93.31,38.76,0,38.76,278.36,2.52,13.18,0,13.18,2.32,-27.83
425023,1999,3,-0.27,-9.97,-5.12,1.45,15.59,91.85,114.65,3.83,110.82,483.36,12.49,32.99,3.83,32.99,2.74,-24.5
425023,1999,4,11.31,-0.71,5.3,0.81,20.38,75.33,27.89,27.89,0,611.28,20.26,9.37,9.37,0,1.6,-5.64
425023,1999,5,21.19,7.8,14.49,0.37,21.95,74.62,54.46,54.46,0,680.42,28.32,14.08,14.08,0,0.54,-0.56
425023,1999,6,24.64,13.28,18.96,0.34,20.95,76.95,87.32,87.32,0,628.37,28.95,26.09,26.09,0,0.53,5.78
425023,1999,7,26.57,15.81,21.19,0.32,21.72,77.76,107.46,107.46,0,673.35,31.3,22.73,22.73,0,0.48,10.76
425023,1999,8,24.27,13.3,18.79,0.33,17.89,73.16,53.68,53.68,0,554.46,30.44,15.18,15.18,0,0.45,9.28
425023,1999,9,22.56,11.34,16.95,0.35,12.44,77.87,140.06,140.06,0,373.32,32.81,35.26,35.26,0,0.55,3.47
425023,1999,10,12.19,1.65,6.92,0.35,9.1,78.07,78.79,78.79,0,282.21,19.59,21.31,21.31,0,0.53,-4.45
425023,1999,11,7.7,-0.23,3.74,0.49,5.02,81.21,78.49,72.84,5.65,150.57,16.3,24.42,24.42,3.83,1.03,-7.18
425023,1999,12,-0.83,-9.39,-5.11,0.85,4.03,88.63,74.33,39.78,34.55,125.05,11.48,16.78,16.78,9.43,1.71,-23.6
570007,1999,1,-2.17,-9.37,-5.77,4.89,7.25,91.78,105.09,27.78,77.31,224.72,11.82,26.27,20.12,26.27,9.58,-20.41
570007,1999,2,3.25,-4.26,-0.51,4.26,9.73,79.52,36.93,13.92,23.01,272.36,15.09,11.19,5,11.19,7.92,-12.63
570007,1999,3,4.9,-4.77,0.07,4.34,15.06,76.88,36.39,6.5,29.89,466.98,18.58,12.18,4.82,12.18,7.8,-16.56
570007,1999,4,13.66,3.42,8.54,4.01,17.04,72.3,113.71,113.71,0,511.31,21.63,28.11,28.11,0,7.73,-0.29
570007,1999,5,20.97,9.57,15.27,3.63,21.25,69.71,48.69,48.69,0,658.81,27.87,14.04,14.04,0,8.03,4.56
570007,1999,6,25.18,15.2,20.19,2.6,22.91,69.45,92.48,92.48,0,687.34,31.17,28.19,28.19,0,4.75,7.53
570007,1999,7,28.74,18.84,23.79,2.92,22.26,71.96,78.12,78.12,0,690.07,33.15,28.66,28.66,0,5.31,13.59
570007,1999,8,25.4,16.07,20.73,2.9,17.82,70.28,57.1,57.1,0,552.44,30.25,22.02,22.02,0,5.24,10.86
570007,1999,9,23.92,13.05,18.49,3.03,16.91,66.62,67.82,67.82,0,507.32,30.3,26.51,26.51,0,5.77,6.78
570007,1999,10,15.14,5.93,10.54,3.69,10.62,73.05,43.97,43.97,0,329.29,22.98,15.42,15.42,0,7.05,1.31
570007,1999,11,10.72,2.55,6.63,4.24,6.97,77.7,50.19,48.63,1.56,209.24,20.76,18.7,18.7,1.56,7.04,-2.67
570007,1999,12,2.79,-3.46,-0.33,4.53,5.35,80.36,68.43,56.69,11.74,165.74,14.04,19.03,19.03,3.83,8,-10.84
692009,1999,1,-7.79,-17.5,-12.64,2.64,3.42,94.99,38.4,14.84,23.56,105.94,1.19,14.84,14.84,3.99,5.99,-29.47
692009,1999,2,-1.7,-11.52,-6.61,2.67,7.11,90.37,8.47,0,8.47,199.2,2.17,5.01,0,5.01,5.48,-18.9
692009,1999,3,3.08,-7.65,-2.29,2.53,12.84,82.43,18.28,2.07,16.21,398.03,15.15,7.2,2.07,7.2,5,-17.35
692009,1999,4,10.92,-1.14,4.89,2.93,16.85,69.42,44.96,44.96,0,505.41,20.58,16.44,16.44,0,6.13,-5.46
692009,1999,5,13.96,2.58,8.27,2.63,19.03,67.86,67.79,67.79,0,589.8,25.77,19.72,19.72,0,5.16,-3.4
692009,1999,6,17.91,6.65,12.28,2.23,21.6,68.56,66.29,66.29,0,647.87,24.54,24.22,24.22,0,4.77,2.45
692009,1999,7,19.2,8.66,13.93,2.37,19.81,74.72,144.37,144.37,0,614.16,27.02,41.39,41.39,0,5,2.73
692009,1999,8,22.31,10.32,16.31,2.05,16.98,70.86,71.96,71.96,0,526.42,27.94,25.13,25.13,0,4.26,5.35
692009,1999,9,17.24,4.51,10.87,2.39,13.9,64.92,13.92,6.82,7.1,416.92,25.87,7.1,1.08,7.1,4.26,-3.6
692009,1999,10,11.4,-0.24,5.58,2.77,7.86,65.02,13.82,5.26,8.56,243.56,18.59,7.48,1.73,7.48,4.38,-5.44
692009,1999,11,3.22,-4.33,-0.55,2.11,4.29,81.3,12.98,8.67,4.31,128.77,9.03,6.25,6.25,1.59,3.6,-11.04
692009,1999,12,0.63,-6.68,-3.03,3.15,2.48,78.45,13.95,0,13.95,76.79,8.34,5.21,0,5.21,5.32,-18.44
727006,1999,1,-9.66,-18.97,-14.32,2.94,3.55,95.48,35.9,0,35.9,109.9,1.73,13.32,0,13.32,6.61,-30.55
727006,1999,2,-2.81,-12.22,-7.51,2.97,7.48,93.51,9.56,0,9.56,209.53,1.91,4.78,0,4.78,5.8,-20.51
727006,1999,3,2.42,-8.27,-2.92,2.8,13.53,83.43,17.55,2.16,15.39,419.42,14.84,7.75,1.26,7.75,5.91,-18.64
727006,1999,4,11.89,-0.73,5.58,3.28,17.21,65.45,35.39,35.39,0,516.2,22.28,16.41,16.41,0,6.71,-5.2
727006,1999,5,14.74,3.2,8.97,2.97,18.84,66.3,79.18,79.18,0,584.02,26.9,28.09,28.09,0,5.53,-2.77
727006,1999,6,18.86,7.29,13.08,2.44,22.2,65.35,62.15,62.15,0,666.13,26.43,24.64,24.64,0,5.81,2.31
727006,1999,7,20.64,9.55,15.09,2.63,19.78,68.94,95.36,95.36,0,613.3,28.41,26.22,26.22,0,5.85,2.8
727006,1999,8,23.63,10.97,17.3,2.21,17.5,66.43,68.61,68.61,0,542.37,29.37,25.8,25.8,0,4.3,5.96
727006,1999,9,17.6,5.01,11.3,2.69,13.89,64.11,11,9.99,1.01,416.57,26.44,4.85,4.85,1.01,4.8,-4.27
727006,1999,10,11.42,0.33,5.88,3.12,7.52,65.83,12.39,3.64,8.75,233.09,18.65,7.52,0.89,7.52,5.55,-5.2
727006,1999,11,2.81,-4.23,-0.71,2.48,4.37,83,10.73,3.75,6.98,131.01,7.32,4.79,1.74,4.79,4.16,-11.93
727006,1999,12,-0.3,-7.55,-3.93,3.65,2.38,81.61,15.36,0,15.36,73.81,6.96,6.24,0,6.24,6.02,-21.4
767001,1999,1,-11.78,-20.21,-15.99,3.44,3.91,95.37,31.64,0,31.64,121.23,1.41,12.48,0,12.48,6.34,-35.76
767001,1999,2,-3.94,-13.19,-8.56,3.71,8.06,96.13,10.9,0,10.9,225.73,0.98,5.24,0,5.24,6.09,-26.77
767001,1999,3,3.16,-7.46,-2.15,3.74,13.64,78.49,15.86,1.46,14.4,422.79,19.87,7.73,1.46,7.73,7.06,-18.83
767001,1999,4,11.94,-0.34,5.8,3.76,17.26,59.55,49.74,45.88,3.86,517.74,23.26,24.28,24.28,3.86,6.81,-5.67
767001,1999,5,15.46,4.29,9.88,3.42,18.41,63.8,68,68,0,570.57,29.67,21.62,21.62,0,5.84,-0.65
767001,1999,6,20.39,8.58,14.48,3.03,22.69,57.79,51.56,51.56,0,680.61,27.3,23.45,23.45,0,6.59,4.36
767001,1999,7,21.84,10.47,16.15,2.79,20.6,65.03,117.85,117.85,0,638.67,29.33,45.46,45.46,0,6.23,3.69
767001,1999,8,24.06,12.34,18.2,2.43,17.34,64.1,61.04,61.04,0,537.49,30.56,20.53,20.53,0,5.36,6.83
767001,1999,9,17.11,4.51,10.81,3.13,14.11,57.32,6.73,6.73,0,423.31,26.4,4.29,4.29,0,5.84,-5.73
767001,1999,10,10.98,-0.11,5.44,3.24,7.78,65.29,12.75,12.75,0,241.04,17.87,8.52,8.52,0,5.91,-4.28
767001,1999,11,3.6,-4.15,-0.27,3.25,4.63,82.46,7.24,2.56,4.68,138.78,12.62,4.2,0.93,4.2,5.63,-10.81
767001,1999,12,-2.13,-9.62,-5.88,3.96,3.14,86.94,19.34,0,19.34,97.21,4.98,7.24,0,7.24,6.46,-23.47
793011,1999,1,-1.96,-11.27,-6.62,3.26,4.94,83,14.79,0,14.79,153.13,5.48,7.29,0,7.29,6.73,-21.41
793011,1999,2,5.69,-3.33,1.18,4.35,8.89,64.17,6.06,5.41,0.65,249.04,13.49,3.02,3.02,0.65,7.6,-9.37
793011,1999,3,9.3,-2.94,3.18,3.25,14.15,59.97,6.59,2.05,4.54,438.66,19.36,3.69,0.62,3.69,7.27,-8.67
793011,1999,4,13.28,0.1,6.69,3.49,18.86,52.97,34.15,34.15,0,565.7,25.4,12.76,12.76,0,6.51,-5.97
793011,1999,5,17.26,4.92,11.09,3.45,21.61,52.47,51.36,51.36,0,670.03,30.89,20.45,20.45,0,6.98,-3.06
793011,1999,6,21.54,9.22,15.38,2.89,22.9,53.77,82.67,82.67,0,687.09,30.47,32.97,32.97,0,4.87,3.65
793011,1999,7,25.27,11.04,18.16,3.03,23.66,50.63,40.96,40.96,0,733.31,34.9,16.25,16.25,0,7.16,2.59
793011,1999,8,28.04,13.3,20.67,2.49,19.73,50.42,27.86,27.86,0,611.62,34.84,11.37,11.37,0,5.34,8.65
793011,1999,9,20.18,6.59,13.39,2.58,15.56,50.28,15.93,15.93,0,466.69,29.85,9.56,9.56,0,4.95,-1.7
793011,1999,10,14.2,1.97,8.09,3.25,9.84,58.76,19.3,19.3,0,304.9,21.57,10.84,10.84,0,6.04,-6.12
793011,1999,11,8.26,-0.93,3.67,3.41,5.57,71.65,17.1,15.18,1.92,167.01,19.37,8.8,8.8,1.92,6.48,-7.34
793011,1999,12,3.27,-4.16,-0.44,4.02,4.13,71.28,9.98,2.26,7.72,128.01,7.98,4.26,0.84,4.26,6.34,-12.36
825005,1999,1,-7.54,-16.72,-12.13,3.46,4.48,92.6,25.05,0,25.05,138.77,2.06,12.45,0,12.45,6.63,-28.2
825005,1999,2,3.26,-7.04,-1.89,3.9,8.72,80.46,14.13,0,14.13,244.15,13.3,5.58,0,5.58,6.88,-20.44
825005,1999,3,7.25,-4,1.63,3.92,13.66,66.11,18.24,1.95,16.29,423.56,21.02,8.4,1.95,8.4,6.96,-14.73
825005,1999,4,13.2,0.56,6.88,3.75,17.77,55.75,29.62,26.72,2.9,533.1,22.78,11.71,11.71,2.9,7.05,-6.42
825005,1999,5,16.87,5.52,11.19,4.01,18.79,59.59,97.18,97.18,0,582.61,29.56,29.04,29.04,0,6.93,-1
825005,1999,6,21.67,9.97,15.82,3.22,22.68,56.08,71.94,71.94,0,680.44,28.94,24.12,24.12,0,5.16,4.88
825005,1999,7,24.95,11.73,18.34,3.15,22.56,54.56,66.24,66.24,0,699.31,33.37,21.63,21.63,0,5.52,4.52
825005,1999,8,27.6,13.69,20.65,3.09,19.27,52.01,25.64,25.64,0,597.24,34.5,10.97,10.97,0,6.53,9.11
825005,1999,9,18.28,5.37,11.83,3.25,14.18,51.77,4.82,4.82,0,425.44,28.74,2.78,2.78,0,6.33,-3.78
825005,1999,10,12.83,0.71,6.77,3.43,7.78,62.93,14.79,13.86,0.93,241.16,20.62,8.6,8.6,0.93,6.91,-4.38
825005,1999,11,8.2,-1.59,3.31,3.51,5.24,71.57,7.72,7.1,0.62,157.15,20.24,4.54,4.54,0.62,7.09,-9.45
825005,1999,12,0.49,-6.98,-3.25,4.12,3.64,82.23,18.32,0,18.32,112.82,5.16,7.16,0,7.16,6.43,-20.54
828001,1999,1,-1.96,-11.27,-6.62,3.26,4.94,83,14.79,0,14.79,153.13,5.48,6.85,0,6.85,6.73,-21.41
828001,1999,2,5.69,-3.33,1.18,4.35,8.89,64.17,6.06,5.33,0.73,249.04,13.49,3.15,3.15,0.73,7.6,-9.37
828001,1999,3,9.3,-2.94,3.18,3.25,14.15,59.97,6.61,2.2,4.41,438.66,19.36,3.89,0.67,3.89,7.27,-8.67
828001,1999,4,13.28,0.1,6.69,3.49,18.86,52.97,34.15,34.15,0,565.7,25.4,12.59,12.59,0,6.51,-5.97
828001,1999,5,17.26,4.92,11.09,3.45,21.61,52.47,51.34,51.34,0,670.03,30.89,20.08,20.08,0,6.98,-3.06
828001,1999,6,21.54,9.22,15.38,2.89,22.9,53.77,82.67,82.67,0,687.09,30.47,31.71,31.71,0,4.87,3.65
828001,1999,7,25.27,11.04,18.16,3.03,23.66,50.63,40.96,40.96,0,733.31,34.9,17.08,17.08,0,7.16,2.59
828001,1999,8,28.04,13.3,20.67,2.49,19.73,50.42,27.88,27.88,0,611.62,34.84,11.21,11.21,0,5.34,8.65
828001,1999,9,20.18,6.59,13.39,2.58,15.56,50.28,15.94,15.94,0,466.69,29.85,9.47,9.47,0,4.95,-1.7
828001,1999,10,14.2,1.97,8.09,3.25,9.84,58.76,19.3,19.3,0,304.9,21.57,9.67,9.67,0,6.04,-6.12
828001,1999,11,8.26,-0.93,3.67,3.41,5.57,71.65,17.1,14.48,2.62,167.01,19.37,7.4,7.4,2.62,6.48,-7.34
828001,1999,12,3.27,-4.16,-0.44,4.02,4.13,71.28,9.97,1.47,8.5,128.01,7.98,3.65,0.75,3.65,6.34,-12.36
