POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1986,1,-7.14,-17.89,-12.51,1.42,5.2,96.01,68.87,6.4,62.47,161.15,3.94,21.66,6.4,21.66,2.32,-35.94
425023,1986,2,-7.54,-17.9,-12.72,1.51,8.99,97.09,31.08,0,31.08,251.79,0.26,11.99,0,11.99,2.38,-28.91
425023,1986,3,2.36,-8.45,-3.05,1.4,14.19,88.87,67.87,16.25,51.62,439.89,18.03,22.39,7.79,22.39,3.32,-23.28
425023,1986,4,13.89,1.11,7.5,0.73,19.69,78.67,38.99,38.99,0,590.74,24.87,12.82,12.82,0,1.21,-5.04
425023,1986,5,18.61,7.44,13.02,0.37,18.47,80.07,121.74,121.74,0,572.62,26.89,26.09,26.09,0,0.88,-3.63
425023,1986,6,20.72,8.9,14.81,0.35,21.9,77.58,122.54,122.54,0,656.99,26.23,28.28,28.28,0,0.55,0.04
425023,1986,7,23.49,13.4,18.44,0.33,20.27,81.25,153.32,153.32,0,628.33,28.69,37.52,37.52,0,0.51,8.21
425023,1986,8,22.16,11.69,16.93,0.33,17.17,82.15,136.05,136.05,0,532.18,31.08,37.48,37.48,0,0.69,4.29
425023,1986,9,17.88,7.17,12.52,0.33,11.76,81.68,142.46,142.46,0,352.88,23.43,42.48,42.48,0,0.54,2
425023,1986,10,11.65,1.23,6.44,0.34,9.14,83.33,79.4,77.29,2.11,283.26,19.12,19.36,19.36,2.11,0.53,-5.74
425023,1986,11,2.04,-5.36,-1.66,0.44,6.42,86.16,60.21,14.15,46.06,192.62,11.9,17.61,4.58,17.61,0.77,-12.71
425023,1986,12,-4.07,-14.39,-9.23,0.77,4.58,98.46,92.32,0,92.32,142.01,0.08,21.11,0,21.11,1.27,-26.35
570007,1986,1,-1.67,-8.63,-5.15,4.73,6.29,87.43,25.25,12.43,12.82,194.96,6.64,9.26,9.26,2.2,9.09,-16.45
570007,1986,2,-1.66,-8.18,-4.92,3.76,9.51,88.79,63.28,27.49,35.79,266.2,3.6,19.35,19.35,9.29,7.29,-13.85
570007,1986,3,6.54,-3.36,1.59,4.44,13.94,81.43,49.32,40.06,9.26,432.13,19.65,14.25,14.25,5.65,8.2,-16.98
570007,1986,4,13.44,2.64,8.04,3.67,17.4,78.25,67.42,67.42,0,522.13,23.86,19.18,19.18,0,5.7,-3.64
570007,1986,5,18.9,8.57,13.74,3.26,20.66,78.63,69.68,69.68,0,640.39,26.92,20.73,20.73,0,7.09,-1.95
570007,1986,6,22,11.5,16.75,3.02,22.32,78.41,135.9,135.9,0,669.49,26.82,39.16,39.16,0,5.53,5.66
570007,1986,7,25.07,16.26,20.66,2.71,22.97,80.71,76.28,76.28,0,712.13,29.36,21.36,21.36,0,4.91,10.69
570007,1986,8,23.03,13.99,18.51,2.54,18.32,76.89,85.25,85.25,0,567.9,28,27.98,27.98,0,4.33,6.41
570007,1986,9,21.65,12.05,16.85,2.93,13.82,81.7,193.8,193.8,0,414.7,25.41,37.23,37.23,0,6.76,5.29
570007,1986,10,14.82,6.35,10.59,3.29,9.35,83.86,73.97,73.97,0,289.99,20.52,25.44,25.44,0,5.45,-0.68
570007,1986,11,5.63,-1.05,2.29,3.73,6.92,82.58,44.69,37.66,7.03,207.73,17.16,14.53,14.53,2.78,6.97,-7.6
570007,1986,12,0.98,-4.11,-1.57,3.75,5.28,88.78,58.71,36.87,21.84,163.74,3.64,16.07,16.07,7.06,7.27,-13.1
692009,1986,1,-1.57,-9.41,-5.49,2.69,3.33,87.22,10.38,0,10.38,103.2,3.46,4.91,0,4.91,5.82,-17.06
692009,1986,2,-6.53,-14.91,-10.72,2.53,6.61,87.35,18.71,0,18.71,185.15,11.66,9.78,0,9.78,4.6,-29.7
692009,1986,3,6.45,-3.38,1.54,2.93,11.91,75.22,33.42,4.86,28.56,369.24,14.81,12.6,1.79,12.6,5.45,-11.27
692009,1986,4,8.09,-3.03,2.53,3.1,17.11,71.38,46.45,30.45,16,513.26,21.94,16,9.91,16,4.35,-12.84
692009,1986,5,15.68,3.5,9.59,2.65,20.38,73.17,88.8,88.8,0,631.83,28.44,30.77,30.77,0,5.95,-5.68
692009,1986,6,19.38,7.54,13.46,2.49,22.66,68.28,90.96,90.96,0,679.77,28.03,30.06,30.06,0,4.62,3.48
692009,1986,7,18.76,8.79,13.78,2.34,17.11,78.22,178.39,178.39,0,530.47,25.08,60.68,60.68,0,5.13,4.08
692009,1986,8,21.81,9.05,15.43,2.01,20.28,69.03,27.95,27.95,0,628.6,27.7,12.92,12.92,0,3.72,4.89
692009,1986,9,12.07,2.3,7.19,2.4,10.16,79.29,122.88,122.88,0,304.79,18.42,43.74,43.74,0,5,-3.67
692009,1986,10,11.96,0.66,6.31,2.29,8.13,80.34,24.04,22.96,1.08,252.09,19.41,11.3,11.3,1.08,4.12,-7.42
692009,1986,11,-2.69,-11.06,-6.88,2.87,4.28,84.33,25.1,1.19,23.91,128.45,10.09,11.51,1.19,11.51,5.42,-22.19
692009,1986,12,-2.27,-11.15,-6.71,2.71,2.69,89.04,12.27,0,12.27,83.31,0.79,5.95,0,5.95,5.23,-18.24
727006,1986,1,-2.59,-9.72,-6.15,3.16,3.61,89.05,16.82,0,16.82,112.05,3.85,7.42,0,7.42,6.69,-18.68
727006,1986,2,-7.89,-16.21,-12.05,2.74,6.32,89.57,15.14,1.4,13.74,177.03,11.89,5.72,1.4,5.72,5.19,-30.77
727006,1986,3,6.12,-3.56,1.28,3.3,12.25,76.31,40.53,7.52,33.01,379.88,14.82,17.58,3.37,17.58,5.49,-12.29
