POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1993,1,-7.15,-17.26,-12.2,1.29,5.62,95.63,92.08,10.46,81.62,174.21,2.83,25.99,10.46,25.99,2.45,-27.88
425023,1993,2,-10.99,-23.28,-17.13,1.57,10.04,96.76,58.48,0,58.48,281.01,-0.04,21.28,0,21.28,2.76,-36.82
425023,1993,3,-2.46,-12.08,-7.27,1.25,14.1,97.15,80.3,0,80.3,437.02,4.44,25.59,0,25.59,3.43,-29.02
425023,1993,4,9.99,0.09,5.04,0.73,14.2,85.03,147.17,118.25,28.92,425.86,20.76,24.33,19.3,24.33,2.22,-5.82
425023,1993,5,17.83,6.62,12.22,0.38,18.21,78.76,63.76,63.76,0,564.37,26.65,16.07,16.07,0,0.57,1.15
425023,1993,6,21.3,10.73,16.01,0.34,20.14,80.55,111.66,111.66,0,604.1,26.99,27.4,27.4,0,0.48,4.7
425023,1993,7,25.18,15.42,20.3,0.33,20.64,81.14,60.89,60.89,0,639.98,30.11,19.97,19.97,0,0.43,10.13
425023,1993,8,25.18,14.47,19.82,0.32,18.56,80.14,71.91,71.91,0,575.41,29.48,20.03,20.03,0,0.41,8.81
425023,1993,9,18.34,7.49,12.92,0.34,12.02,78.22,109.74,109.74,0,360.51,26.69,32.69,32.69,0,0.53,-0.38
425023,1993,10,10.96,1.18,6.07,0.36,7.94,79.93,98.35,98.35,0,246.21,20.33,27.21,27.21,0,0.59,-4.81
425023,1993,11,3.48,-4.39,-0.46,0.46,5.47,86.37,97.15,64.68,32.47,164.03,11.35,28.43,28.43,11.56,0.84,-14.97
425023,1993,12,-4.42,-14.5,-9.46,0.77,4.37,96.12,68.65,3.02,65.63,135.6,3.54,18.8,3.02,18.8,1.71,-44.36
570007,1993,1,0.05,-6.05,-3,4.56,6.62,84.77,74.23,33.72,40.51,205.11,10.17,22.64,22.64,10.54,8.19,-13.7
570007,1993,2,-2.03,-9.31,-5.67,4.09,9.27,84.66,31.32,0,31.32,259.5,6.08,12.04,0,12.04,7.55,-17.82
570007,1993,3,3.88,-3.54,0.17,3.91,12.37,84.36,44.53,17.55,26.98,383.32,17.49,13.88,4.88,13.88,8.98,-12.99
570007,1993,4,11.55,1.4,6.48,3.95,15.54,78.32,68.97,68.97,0,466.2,18.58,21.87,21.87,0,6.89,-4.1
570007,1993,5,18.35,7.64,13,3.35,19.26,72.39,35.43,35.43,0,597.16,25.18,12.2,12.2,0,6.58,3.02
570007,1993,6,22.11,12.3,17.2,3.04,19.87,78.24,102.79,102.79,0,596.17,26.43,24.88,24.88,0,5.2,4.48
570007,1993,7,26.48,17.58,22.03,2.78,20.85,76.09,50.58,50.58,0,646.41,30.17,17.77,17.77,0,5.27,13.12
570007,1993,8,26.61,17.31,21.96,2.31,18.65,74.73,55.33,55.33,0,578.2,31.04,18.49,18.49,0,3.78,11.97
570007,1993,9,18.99,10.67,14.83,3.07,10.99,76.91,102.12,102.12,0,329.82,27.26,28.18,28.18,0,5.94,2.53
570007,1993,10,14,4.08,9.04,3.78,9.9,76.85,51.88,51.88,0,306.96,22.94,17.61,17.61,0,7.65,-1.74
570007,1993,11,6.78,-0.24,3.27,3.91,6.27,83.01,40.09,40.09,0,188.17,13.03,12.6,12.6,0,6.59,-4.8
570007,1993,12,0.99,-4.05,-1.53,4.32,5.02,82.56,19.43,15.67,3.76,155.64,9.01,6.62,6.62,1.41,7.94,-13.6
692009,1993,1,-9.3,-18.74,-14.02,2.7,3.95,92.5,6.71,0,6.71,122.43,3.06,3.14,0,3.14,4.86,-32.8
692009,1993,2,-3.9,-13,-8.45,2.79,7.16,84.61,9.95,0,9.95,200.43,7.77,5.12,0,5.12,4.84,-20.68
692009,1993,3,4.29,-6,-0.85,2.95,11.42,74.93,23.7,4.38,19.32,354.14,12.47,9.33,2.87,9.33,5.22,-19.75
692009,1993,4,10.23,-1.17,4.53,2.27,16.11,73.13,38.22,38.22,0,483.26,15.94,17.39,17.39,0,4.69,-4.29
692009,1993,5,18.11,4.69,11.4,3.02,20.5,63.24,54.7,54.7,0,635.37,29.57,21.3,21.3,0,5.72,-0.24
692009,1993,6,19.4,7.36,13.38,2.87,20,63.11,92.63,92.63,0,600.07,24.79,34.73,34.73,0,7.59,3.15
692009,1993,7,18.46,9.12,13.79,2.18,18.96,74,83.15,83.15,0,587.77,27.34,25.8,25.8,0,4.98,5.33
692009,1993,8,20.65,8.7,14.68,2.11,16.53,69.8,67.53,67.53,0,512.57,28.13,20.93,20.93,0,4.41,3.07
692009,1993,9,16.62,3.83,10.23,2.49,13.75,68.79,36.09,36.09,0,412.64,25.17,15.32,15.32,0,4.61,-3.16
692009,1993,10,11.13,-0.44,5.35,2.43,7.59,75.76,21.12,10.94,10.18,235.2,22.58,10.18,3.07,10.18,4.96,-6.7
692009,1993,11,-0.09,-8.16,-4.12,2.67,4.24,80.8,25.67,1.71,23.96,127.05,6.19,9.98,1.71,9.98,5.63,-24.56
692009,1993,12,-1.62,-9.85,-5.73,2.89,2.69,87.2,16.2,0.87,15.33,83.27,4.39,6.45,0.87,6.45,7.09,-18.45
727006,1993,1,-10.4,-19.28,-14.84,3.06,3.88,93.95,6.53,0,6.53,120.42,2.47,3.42,0,3.42,5.16,-32.13
727006,1993,2,-5.13,-13.77,-9.45,3.12,7.38,87.15,9.44,0,9.44,206.6,8.4,4.52,0,4.52,6.11,-21.38
727006,1993,3,4.63,-6.15,-0.76,3.29,10.64,74.56,23.99,2.73,21.26,329.75,13.92,11.65,1.59,11.65,5.81,-20.84
727006,1993,4,10.55,-1.1,4.73,2.34,14.97,72.49,50.96,43.59,7.37,449.02,16.8,20.74,20.74,5.08,5.32,-5.13
727006,1993,5,18.07,4.61,11.34,3.11,21.18,63.41,68.73,68.73,0,656.56,30.04,24.5,24.5,0,6.41,-0.56
