POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2020,1,-5.11,-14.69,-9.9,1.21,4.55,97.08,113.44,0,113.44,140.99,4.4,33.44,0,33.44,2.1,-28.42
425023,2020,2,-4.28,-15.16,-9.72,1.7,8.93,96.67,56.32,0,56.32,258.87,0.55,18.39,0,18.39,3.56,-32.93
425023,2020,3,2.88,-6.89,-2.01,1.39,12.47,88.93,81.04,65.36,15.68,386.58,12.29,24.23,24.23,8.3,3.04,-23.04
425023,2020,4,8.89,-1.62,3.63,0.83,16.24,77.5,57.01,55.19,1.82,487.34,16.06,17.32,17.32,1.82,1.34,-6
425023,2020,5,17.18,4.54,10.86,0.39,21.84,74.64,40.15,40.15,0,677.15,30.62,11.9,11.9,0,0.58,-4.08
425023,2020,6,23.99,12.38,18.19,0.35,22.27,76.13,61.5,61.5,0,668.15,32.2,16.33,16.33,0,0.53,3.94
425023,2020,7,28.49,17.78,23.14,0.31,21.89,76.32,71.41,71.41,0,678.69,34.06,22.15,22.15,0,0.41,14.38
425023,2020,8,24.96,14.88,19.92,0.33,18.81,76.65,114.41,114.41,0,583.21,29.78,31.31,31.31,0,0.47,8.83
425023,2020,9,20.18,8.82,14.5,0.34,13.17,75.19,54.66,54.66,0,395.09,26.78,20.82,20.82,0,0.5,1.26
425023,2020,10,12.64,2.96,7.8,0.34,8.11,79.81,88.72,88.72,0,251.37,23.21,21.81,21.81,0,0.53,-5.8
425023,2020,11,7.42,-0.96,3.23,0.45,5.49,84.18,62.03,36.89,25.14,164.57,20.64,17.11,17.11,7.72,0.84,-8.79
425023,2020,12,-0.42,-8.13,-4.28,0.82,3.38,86.24,78.78,48.74,30.04,104.89,9.37,19.16,19.16,7.42,1.48,-17.95
570007,2020,1,1.86,-3.84,-0.99,4.16,4.7,85.85,71.78,38.5,33.28,145.85,10.06,21.22,21.22,11.38,8.2,-12.63
570007,2020,2,1.17,-5.53,-2.18,4.57,8.71,81.09,30.12,3.9,26.22,252.53,8.05,11.2,1.66,11.2,9.2,-14.2
570007,2020,3,8.49,-1.31,3.59,4.04,12.02,79.74,45.19,43.46,1.73,372.6,17.14,14.13,14.13,1.73,7.64,-7.83
570007,2020,4,11.13,1.14,6.13,3.92,17.11,73.56,35.78,35.78,0,513.21,18.55,10.13,10.13,0,7.06,-3.82
570007,2020,5,17.61,7.93,12.77,3.63,20.44,74.46,58.45,58.45,0,633.51,28.61,15.99,15.99,0,6.1,-2.1
570007,2020,6,25.59,14.69,20.14,2.83,26.46,69.81,45.72,45.72,0,793.86,29.76,16.21,16.21,0,6.03,8.43
570007,2020,7,29.32,19.97,24.65,2.46,23.79,72.38,94.45,94.45,0,737.48,33.17,36.28,36.28,0,4.85,17.08
570007,2020,8,27.23,18.53,22.88,2.6,20.18,73.66,103.91,103.91,0,625.59,31.74,30.45,30.45,0,5.5,14.86
570007,2020,9,22.86,13.32,18.09,3.39,15.62,74.79,41.42,41.42,0,468.67,28.04,15.44,15.44,0,5.73,5.81
570007,2020,10,15.06,6.55,10.8,3.82,10.02,75.57,45.35,45.35,0,310.58,23.76,13.51,13.51,0,5.86,-0.26
570007,2020,11,11.19,2.72,6.95,4.46,7.44,78.18,41.29,41.29,0,223.29,22.12,11.92,11.92,0,9.79,-2.84
570007,2020,12,3.06,-2.38,0.34,4.44,4.78,83.12,42.14,15.2,26.94,148.03,11.38,11.79,4.69,11.79,7.71,-5.56
692009,2020,1,-8.46,-17.73,-13.09,2.78,3.56,91.95,25.87,0,25.87,110.25,1.73,7.44,0,7.44,5.4,-40.66
692009,2020,2,-2.23,-13.08,-7.66,2.85,7.12,89.42,33.38,0,33.38,206.4,3.3,12.91,0,12.91,6.28,-25.87
692009,2020,3,-2.04,-12.4,-7.22,3.17,13.91,84.68,28.09,0,28.09,431.07,8.68,9.77,0,9.77,5.25,-25.46
692009,2020,4,6.98,-4.28,1.35,3.22,19.89,73.6,26.88,21.8,5.08,596.65,19.19,11.86,11.86,2.05,5.62,-17.74
692009,2020,5,14.47,2.52,8.5,3.03,19.67,73.29,94.36,94.36,0,609.74,24.31,35.01,35.01,0,5.66,-2.88
692009,2020,6,18.53,8.32,13.42,2.36,21.75,75.6,136.13,136.13,0,652.39,24.22,41.55,41.55,0,4.79,3.69
692009,2020,7,20.66,10.57,15.62,2.33,20.84,80.2,111.4,111.4,0,645.96,26.92,32.87,32.87,0,4.11,6.48
692009,2020,8,21.88,9.77,15.82,2.36,19.73,72.37,56.63,56.63,0,611.65,31.18,21.78,21.78,0,4.35,3.77
