POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2006,1,-3.94,-12.46,-8.2,1.34,4.53,98.08,116.35,0,116.35,140.42,2.56,33.63,0,33.63,2.86,-26.57
425023,2006,2,-5.95,-15.7,-10.82,1.79,8.77,95.43,93.83,0,93.83,245.67,1.63,24.59,0,24.59,3.3,-26
425023,2006,3,0.65,-8.67,-4.01,1.41,13.92,90.45,56.06,28.68,27.38,431.5,19.73,15.47,7.73,15.47,2.88,-25.6
425023,2006,4,11.89,0.02,5.95,0.8,16.82,81.16,74.23,71.97,2.26,504.46,20.35,19.88,19.88,2.26,1.48,-6.25
425023,2006,5,18.1,8.3,13.2,0.39,17.53,82.31,124.99,124.99,0,543.52,28.75,26.6,26.6,0,0.66,-2.64
425023,2006,6,23.06,12.83,17.95,0.32,19.54,80.03,119.42,119.42,0,586.24,30.82,31.92,31.92,0,0.56,6.32
425023,2006,7,25.93,15.85,20.89,0.31,20.87,83.01,116.76,116.76,0,647.1,29.69,30.97,30.97,0,0.54,10.85
425023,2006,8,23.59,13.23,18.41,0.3,20.13,78.21,92.3,92.3,0,624.12,32.02,26.35,26.35,0,0.36,7.07
425023,2006,9,19.18,8.8,13.99,0.32,12.03,83.02,122.34,122.34,0,360.8,24.59,36.67,36.67,0,0.49,2.33
425023,2006,10,11.18,2.68,6.93,0.36,7.34,85.29,116.42,116.42,0,227.64,21.17,29.27,29.27,0,0.83,-2.99
425023,2006,11,7.35,-0.01,3.67,0.38,4.65,89.75,79.32,76.82,2.5,139.64,16.31,23.13,23.13,2.5,0.73,-5.66
425023,2006,12,0.58,-7.15,-3.29,0.81,4.04,92.78,88.54,46.59,41.95,125.37,9.48,24.17,24.17,10.63,1.38,-19.96
570007,2006,1,3.7,-1.69,1,4.71,5.34,86.26,58.53,48.6,9.93,165.5,10.33,15.2,15.2,7.78,9.33,-6.06
570007,2006,2,0.84,-5.88,-2.52,4.68,9.54,78.53,49.38,33.97,15.41,267.03,9.22,16.56,16.56,5.36,9.28,-15.24
570007,2006,3,6.18,-2.09,2.05,3.97,13.04,76.2,48.19,43.89,4.3,404.13,15.94,13.52,13.52,3.17,9.09,-8.5
570007,2006,4,14.87,3.5,9.18,3.66,18.41,71.81,47.47,47.47,0,552.3,21.49,14.75,14.75,0,7.75,-2.52
570007,2006,5,19.22,9.69,14.45,3.37,20.47,74.44,89.03,89.03,0,634.65,30.51,22.78,22.78,0,7.91,3.24
570007,2006,6,24.05,14.38,19.21,2.97,23.17,71.68,69.74,69.74,0,695.1,28.85,27.04,27.04,0,5.39,8.48
570007,2006,7,27.97,18.84,23.41,3.07,21.7,74.9,94.28,94.28,0,672.61,32.33,26.72,26.72,0,4.52,13.28
570007,2006,8,27.1,18.01,22.56,2.69,19.33,70.96,60.12,60.12,0,599.37,33.5,19.91,19.91,0,4.91,14.15
570007,2006,9,21.2,12.43,16.82,3.3,12.68,78.01,70.44,70.44,0,380.42,27.3,25.06,25.06,0,5.77,5.65
570007,2006,10,13.88,5.39,9.63,4.06,9.31,78.45,88.59,88.59,0,288.55,24.19,22.76,22.76,0,7.3,0.14
570007,2006,11,9.56,2.47,6.02,3.24,6.09,83.92,53.29,53.29,0,182.79,17.76,17.14,17.14,0,5.52,-2.76
570007,2006,12,4.99,-0.77,2.11,4.74,4.89,85.11,69.06,64.69,4.37,151.72,11.72,19.3,19.3,2.5,8.32,-6.84
692009,2006,1,-0.53,-7.53,-4.03,2.25,3.2,89.65,9.74,0,9.74,99.33,5.02,5.03,0,5.03,5.8,-11.82
692009,2006,2,-2.1,-10.98,-6.54,3.45,5.69,81.32,27.58,0,27.58,159.41,7.62,13.38,0,13.38,6.55,-26.25
692009,2006,3,-0.16,-9.43,-4.8,2.86,11.3,87.96,24.17,1.16,23.01,350.36,11.65,9.41,1.16,9.41,5.5,-18.35
