POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
727006,2005,10,10.61,-0.22,5.19,2.63,8.1,78.83,23.94,22.37,1.57,250.95,17.52,13.86,13.86,1.57,4.57,-3.91
727006,2005,11,2.2,-4.28,-1.04,2.87,3.53,82.71,10.69,3.88,6.81,105.8,11.83,4.93,1.49,4.93,6.25,-12.98
727006,2005,12,-2.98,-8.62,-5.8,3.06,2.41,88.16,8.42,0.88,7.54,74.71,7.05,3.44,0.88,3.44,7.61,-20.75
767001,2005,1,-10.92,-21,-15.96,3.58,4.13,94.73,24.64,0,24.64,128.15,2.33,9.86,0,9.86,5.98,-39.85
767001,2005,2,-2.54,-12.68,-7.61,3.42,8.57,87.93,18.63,0,18.63,239.87,6.4,8.68,0,8.68,5.64,-23.99
767001,2005,3,3.85,-5.44,-0.8,4.33,13.24,76.42,34.56,24,10.56,410.35,14.52,14.08,14.08,4.67,8.62,-14.96
767001,2005,4,12.81,0.17,6.49,4.34,18.02,62.98,36.44,31.81,4.63,540.46,24.59,17.01,17.01,1.99,7.48,-5.92
767001,2005,5,16.5,3.46,9.98,3.79,21.51,60.23,52.77,52.77,0,666.68,22.51,20.24,20.24,0,6.76,-4.53
767001,2005,6,18.95,8.67,13.81,2.97,18.29,73.72,131.61,131.61,0,548.74,29.72,37.72,37.72,0,6.21,4.45
767001,2005,7,23.64,12.04,17.84,2.81,22.81,64.51,54.89,54.89,0,707.21,32.43,22.81,22.81,0,7.01,5.73
767001,2005,8,20.59,9.66,15.12,3.08,16.81,68.1,100.89,100.89,0,521.1,29.29,42.58,42.58,0,5.11,5.89
767001,2005,9,16.34,5.08,10.71,2.86,13.02,73.37,124.08,124.08,0,390.63,26.48,50.69,50.69,0,6.53,-0.99
767001,2005,10,10.75,-0.08,5.34,3.16,8.84,77.03,24.16,24.16,0,274.15,18.37,13.45,13.45,0,5.6,-4.62
767001,2005,11,1.65,-4.9,-1.62,3.5,3.39,85.06,21.1,8.1,13,101.68,10.82,9.86,3.14,9.86,7.27,-14.8
767001,2005,12,-4.14,-9.58,-6.86,3.46,2.51,89.35,10.93,0.73,10.2,77.75,6.51,4.18,0.73,4.18,8.26,-20.77
793011,2005,1,-3.15,-12.01,-7.58,3.22,4.63,83.47,13.02,0.74,12.28,143.5,9.41,4.79,0.74,4.79,5.8,-31.13
793011,2005,2,4.63,-6.54,-0.95,3.26,9.49,66.45,4.04,0.75,3.29,265.67,12.11,2,0.39,2,6.86,-14.56
793011,2005,3,7.65,-3.24,2.2,3.82,11.9,66.18,22.8,13.71,9.09,368.88,16.46,11.06,11.06,2.19,5.88,-9.71
793011,2005,4,13.87,0.53,7.2,3.69,17.11,55.59,26.31,26.31,0,513.3,24.19,12.44,12.44,0,7.12,-5.24
793011,2005,5,19.43,5.38,12.41,3.28,23.52,51,22.51,22.51,0,729.07,25.43,9.26,9.26,0,6.19,-5.32
793011,2005,6,19.95,9.29,14.62,2.85,20.19,70.65,237.99,237.99,0,605.77,30.58,59.67,59.67,0,5.32,6.24
793011,2005,7,26.95,12.47,19.71,2.74,26.33,55.46,20.53,20.53,0,816.18,33.98,9.18,9.18,0,4.81,9.07
793011,2005,8,23.71,10.52,17.12,2.45,20.66,60.23,78.82,78.82,0,640.41,33.81,28.92,28.92,0,6.4,5.14
793011,2005,9,18.49,6.17,12.33,2.57,15.06,67.01,98.88,98.88,0,451.9,27.84,51.21,51.21,0,4.91,-0.88
793011,2005,10,14.08,2.25,8.17,3.08,9.06,72.52,32.72,32.72,0,280.97,20.23,18.82,18.82,0,4.92,-1.97
793011,2005,11,5.39,-2.73,1.33,3.56,5.19,75.56,19.9,17.05,2.85,155.75,12.71,12.39,12.39,1.44,6.41,-14.09
793011,2005,12,-1.19,-8.12,-4.65,3.54,4.02,81.2,11.4,3.08,8.32,124.54,8.51,3.99,1.84,3.99,6.27,-20.73
825005,2005,1,-7.7,-18.49,-13.1,3.48,5.21,92.77,24.07,0,24.07,161.51,5.42,11.21,0,11.21,6.11,-40.85
825005,2005,2,1.66,-8.57,-3.45,3.41,9.04,75.06,3.85,0,3.85,253.06,9.76,2.07,0,2.07,5.42,-19.38
825005,2005,3,6.47,-4.08,1.19,4.01,12.68,70.52,38.13,12.19,25.94,393.13,18.24,15.52,7.31,15.52,6.9,-10.92
825005,2005,4,14.08,0.15,7.12,4.3,18.76,60.93,59.16,59.16,0,562.79,26.15,27.27,27.27,0,8.91,-5.75
825005,2005,5,17.63,4.35,10.99,3.99,20.73,56.78,34.85,34.85,0,642.54,23.56,15.11,15.11,0,5.74,-5.25
825005,2005,6,21.27,9.99,15.63,3,20.01,68.92,116.86,116.86,0,600.33,32.14,24.52,24.52,0,6.11,6.66
825005,2005,7,27.34,13.6,20.47,3.05,24.85,53.4,26.75,26.75,0,770.43,35.79,12.24,12.24,0,5.66,7.67
825005,2005,8,24.08,10.99,17.54,3.06,18.91,56.85,53.68,53.68,0,586.35,33.43,25.35,25.35,0,5.27,6.68
825005,2005,9,19.53,6.67,13.1,2.99,14.81,63.52,49.16,49.16,0,444.21,30.12,28.52,28.52,0,5.72,-0.27
825005,2005,10,13.51,1.89,7.7,3.45,9.72,68.26,16.37,16.37,0,301.24,20.86,9.31,9.31,0,5.75,-4.24
825005,2005,11,4.18,-3.66,0.26,3.67,4.16,79.55,36.57,13.45,23.12,124.73,11.87,15.72,6.58,15.72,6.51,-11.74
825005,2005,12,-2.42,-8.61,-5.52,3.77,3.12,84.85,16.1,9.42,6.68,96.72,8.03,5.53,5.53,2.68,7.16,-20.49
828001,2005,1,-3.15,-12.01,-7.58,3.22,4.63,83.47,13.03,0,13.03,143.5,9.41,4.66,0,4.66,5.8,-31.13
828001,2005,2,4.63,-6.54,-0.95,3.26,9.49,66.45,4.04,0.84,3.2,265.67,12.11,2.11,0.44,2.11,6.86,-14.56
828001,2005,3,7.65,-3.24,2.2,3.82,11.9,66.18,22.78,14.61,8.17,368.88,16.46,11.73,11.73,2.37,5.88,-9.71
828001,2005,4,13.87,0.53,7.2,3.69,17.11,55.59,26.32,26.32,0,513.3,24.19,12.22,12.22,0,7.12,-5.24
828001,2005,5,19.43,5.38,12.41,3.28,23.52,51,22.51,22.51,0,729.07,25.43,9.19,9.19,0,6.19,-5.32
828001,2005,6,19.95,9.29,14.62,2.85,20.19,70.65,237.99,237.99,0,605.77,30.58,56.63,56.63,0,5.32,6.24
828001,2005,7,26.95,12.47,19.71,2.74,26.33,55.46,20.51,20.51,0,816.18,33.98,9.68,9.68,0,4.81,9.07
828001,2005,8,23.71,10.52,17.12,2.45,20.66,60.23,78.81,78.81,0,640.41,33.81,28.07,28.07,0,6.4,5.14
828001,2005,9,18.49,6.17,12.33,2.57,15.06,67.01,98.9,98.9,0,451.9,27.84,50.76,50.76,0,4.91,-0.88
828001,2005,10,14.08,2.25,8.17,3.08,9.06,72.52,32.72,32.72,0,280.97,20.23,16.65,16.65,0,4.92,-1.97
828001,2005,11,5.39,-2.73,1.33,3.56,5.19,75.56,19.9,16.53,3.37,155.75,12.71,10.27,10.27,1.77,6.41,-14.09
828001,2005,12,-1.19,-8.12,-4.65,3.54,4.02,81.2,11.4,4.36,7.04,124.54,8.51,2.57,2.3,2.57,6.27,-20.73
