POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2009,1,-10.15,-19.69,-14.92,1.25,6.25,95.3,51.27,0,51.27,193.72,-0.5,16.16,0,16.16,2.09,-32.22
425023,2009,2,-4.2,-15.12,-9.66,1.74,9.03,93.27,55.26,2.48,52.78,252.93,5.62,21.08,2.48,21.08,2.91,-28
425023,2009,3,3.19,-7.94,-2.37,1.41,14.37,82.26,51.8,42.26,9.54,445.51,14.55,15.8,15.8,2.3,3.24,-21.7
425023,2009,4,11.63,-0.41,5.61,0.83,16.79,80.07,78,72.23,5.77,503.75,26.08,20.27,20.27,5.77,1.51,-4.88
425023,2009,5,17.03,5.49,11.25,0.39,18.76,76.93,94.35,94.35,0,581.51,25.18,19.96,19.96,0,0.86,-0.63
425023,2009,6,22.2,11.44,16.82,0.31,20.62,79.23,76.59,76.59,0,618.72,30.82,18.47,18.47,0,0.42,0.84
425023,2009,7,22.48,14.35,18.42,0.29,17.58,84.79,184.28,184.28,0,544.83,26.57,37.47,37.47,0,0.42,8.26
425023,2009,8,24.19,14.61,19.4,0.33,18.12,81.54,89.78,89.78,0,561.63,29.93,23.81,23.81,0,0.48,6.51
425023,2009,9,20.07,8.39,14.23,0.35,15.9,78.97,61.45,61.45,0,477.1,24.8,21.29,21.29,0,0.48,2.55
425023,2009,10,10.4,1.85,6.13,0.31,7.98,84.6,96.01,87.4,8.61,247.45,15.97,21.38,21.38,8.61,0.48,-4.2
425023,2009,11,7.66,-0.99,3.33,0.42,6.36,88.58,59.6,51.86,7.74,190.94,14.95,18.75,18.75,6.19,1.08,-6.03
425023,2009,12,-4.86,-12.53,-8.69,0.78,4.38,96.03,87.41,23.49,63.92,135.71,5.81,21.45,21.45,15.03,1.79,-27.13
570007,2009,1,-3.94,-10.59,-7.27,4.23,4.55,87.81,30.31,0,30.31,140.97,1.32,9.54,0,9.54,6.52,-18.27
570007,2009,2,1.37,-5.27,-1.95,4.86,8.12,83.39,55.23,43.39,11.84,227.28,12.23,20,20,3.98,9.49,-15.63
570007,2009,3,6.93,-2.32,2.31,4.05,14.43,73.93,88.72,88.72,0,447.31,16.36,18.82,18.82,0,8.58,-10.27
570007,2009,4,13.2,2.82,8.01,4.67,17.53,75.05,129.73,129.73,0,525.91,23.83,30,30,0,8.35,-2.85
570007,2009,5,19.01,8.03,13.52,3.49,21.71,71.99,65.71,65.71,0,673.02,24.87,20.92,20.92,0,6.25,3.98
570007,2009,6,22.95,12.82,17.88,2.67,21.4,76.84,94.97,94.97,0,641.97,30.12,30.36,30.36,0,4.45,5.15
570007,2009,7,23.68,15.32,19.5,2.63,20.8,77.15,62.96,62.96,0,644.72,26.35,24.11,24.11,0,4.28,12.05
570007,2009,8,24.95,16.97,20.96,2.88,18.73,77.47,91.13,91.13,0,580.76,30.16,36.38,36.38,0,5.02,11.77
570007,2009,9,22.82,14.07,18.44,2.75,16.32,75.86,39.54,39.54,0,489.45,25.96,15.29,15.29,0,8.23,6.87
570007,2009,10,13.88,6.1,9.99,3.92,8.74,77.85,69.92,69.92,0,270.92,19.59,21.06,21.06,0,7.04,0.9
570007,2009,11,10.61,3.97,7.29,3.48,6.82,83.43,15.34,15.34,0,204.71,17.23,5.19,5.19,0,6.05,-0.59
570007,2009,12,1.07,-4.25,-1.59,4.44,5.02,82.38,65.04,51.58,13.46,155.53,7.58,15.78,15.78,4.13,9.91,-9.02
692009,2009,1,-5.8,-15.93,-10.87,3.17,3.94,87.46,29.24,0,29.24,122.08,4.63,11.46,0,11.46,7.48,-36.44
692009,2009,2,-4.24,-13.54,-8.89,2.46,7.83,86.98,12.61,0,12.61,219.36,4.08,6.69,0,6.69,4.3,-26.31
692009,2009,3,-1.37,-11.66,-6.51,2.89,13.67,81.05,33.14,4.63,28.51,423.76,8.82,13.73,2.85,13.73,5.81,-28.46
692009,2009,4,8.6,-2.4,3.1,2.55,17.39,67.94,27.83,25.08,2.75,521.83,19.89,14.05,14.05,1.57,5.34,-6.85
692009,2009,5,14.61,1.46,8.04,2.7,20.61,64.34,36.87,21.67,15.2,638.93,24.51,15.2,3.77,15.2,5.83,-5.24
692009,2009,6,19.21,6.85,13.03,2.17,22.3,60.58,50.12,50.12,0,668.95,24.96,17.37,17.37,0,4.05,0.62
692009,2009,7,23.06,10.52,16.79,2.15,21.92,64.85,77.97,77.97,0,679.51,31.22,28.93,28.93,0,5.12,3.09
692009,2009,8,23.14,9.42,16.28,2.11,17.75,64.11,57.18,57.18,0,550.29,31.26,20.63,20.63,0,3.77,4.92
692009,2009,9,22.33,7.35,14.84,2.89,14,56.26,11.42,11.42,0,419.99,32.12,6.34,6.34,0,6.02,1.1
692009,2009,10,5.33,-3.33,1,2.61,6.05,76.43,39.58,30.36,9.22,187.48,14.87,17.42,17.42,4.47,5.96,-10.98
692009,2009,11,3.94,-3.67,0.13,2.61,4.2,72.87,10.4,2.4,8,126.13,9.51,5.65,0.67,5.65,4.53,-7.7
692009,2009,12,-10.33,-19.36,-14.84,2.41,2.41,90.51,33.29,0,33.29,74.71,0.46,12.28,0,12.28,6.23,-37.52
727006,2009,1,-7.2,-17.34,-12.27,3.7,4.14,90.87,31.28,1.46,29.82,128.41,2.23,12.14,1.46,12.14,8.84,-36.03
727006,2009,2,-5.78,-15.03,-10.4,2.67,8.42,90.8,13.85,0,13.85,235.85,2.08,6.15,0,6.15,4.19,-28.77
727006,2009,3,-3.01,-13.67,-8.34,3.11,14.64,87.24,42.31,3.18,39.13,453.77,6.12,19.89,3.18,19.89,6.12,-31.74
727006,2009,4,9.08,-1.97,3.56,2.72,18.16,66.56,32.76,30.38,2.38,544.88,19.85,16.08,16.08,2.38,5.97,-6.42
727006,2009,5,14.8,1.92,8.36,2.92,21.69,63.46,33.79,29.98,3.81,672.31,23.21,13.92,13.92,3.81,6.41,-4.92
727006,2009,6,19.94,7.82,13.88,2.24,22.52,58.19,30.92,30.92,0,675.69,26.43,13.12,13.12,0,4.84,0.87
727006,2009,7,23.04,10.83,16.94,2.34,22.32,64.89,84.06,84.06,0,692.01,31.19,28.59,28.59,0,5.78,3.58
727006,2009,8,23.6,10,16.8,2.2,18.19,62.62,36.33,36.33,0,563.92,30.73,14.52,14.52,0,4.45,6.37
727006,2009,9,22.38,8,15.19,3.2,14.05,57.69,13.65,13.65,0,421.6,31.4,8.04,8.04,0,5.95,0.46
727006,2009,10,5.43,-2.64,1.4,2.81,6.12,77.99,40.95,29.76,11.19,189.7,13.76,20.48,20.48,4.55,6.09,-9.55
727006,2009,11,3.83,-3.53,0.15,2.9,4.26,75.64,9.84,2.24,7.6,127.87,9.56,4.91,0.96,4.91,4.43,-7.38
727006,2009,12,-11.43,-19.84,-15.63,2.52,2.58,90.94,30.04,0,30.04,79.93,0.28,12.11,0,12.11,6.63,-33.83
767001,2009,1,-10.9,-21.24,-16.07,4.03,4.75,93.87,21.52,0,21.52,147.18,2.29,6.81,0,6.81,9.68,-42.56
767001,2009,2,-8.46,-17.6,-13.03,3.22,8.63,95.58,11.09,0,11.09,241.53,1.29,5.7,0,5.7,5.4,-29.75
767001,2009,3,-1.35,-12.93,-7.14,3.82,14.93,81.7,15.46,0,15.46,462.8,11.23,7.85,0,7.85,6.66,-31.42
767001,2009,4,9.66,-1.7,3.98,3.46,18.63,58.05,8.05,7.53,0.52,558.81,17.87,4.41,4.41,0.52,6.26,-5.76
767001,2009,5,16.5,2.37,9.44,3.39,22.8,52.93,14.1,14.1,0,706.94,24.44,5.59,5.59,0,5.73,-3.38
767001,2009,6,21.03,8.42,14.73,2.81,22.31,55.94,85.59,85.59,0,669.2,30.79,39.38,39.38,0,5.54,-0.71
767001,2009,7,23.05,10.82,16.93,2.77,22.12,61.21,67.3,67.3,0,685.61,31.52,26.58,26.58,0,5.87,5.48
767001,2009,8,23.4,10.53,16.97,2.62,18.16,62.33,51.12,51.12,0,563.11,30.14,26.62,26.62,0,4.48,7.01
767001,2009,9,23.14,9.61,16.37,3.42,14.73,54.7,16.91,16.91,0,441.78,32.97,10.99,10.99,0,6.52,1.42
767001,2009,10,4.97,-2.38,1.3,3.07,5.96,78.93,28.06,23.17,4.89,184.73,12.44,12.85,12.85,3.06,6.34,-8.44
