POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1988,1,-6.23,-16.56,-11.4,1.37,5.54,94.6,35.2,12.59,22.61,171.88,6.04,10.74,10.74,4.11,2.42,-36.25
425023,1988,2,-4.77,-16.28,-10.52,1.83,9.58,92.08,76.86,0,76.86,277.81,5.96,24.59,0,24.59,3.34,-26.74
425023,1988,3,0.69,-10.85,-5.07,1.41,13.92,85.23,29.93,16.39,13.54,431.63,18.66,11,11,3.44,2.48,-22.42
425023,1988,4,11.25,0.58,5.91,0.77,15.47,80.88,94.4,94.4,0,464.15,18.03,24.87,24.87,0,1.23,-4.66
425023,1988,5,19.22,6.92,13.07,0.36,20,77.23,48.79,48.79,0,620.01,26.26,12.67,12.67,0,0.54,0.12
425023,1988,6,21.27,9.35,15.31,0.35,23.28,74.14,88.99,88.99,0,698.48,29.11,28.21,28.21,0,0.53,3.53
425023,1988,7,26.14,15.24,20.69,0.3,20.14,79.91,93.9,93.9,0,624.41,32.12,26.06,26.06,0,0.38,8.79
425023,1988,8,24.41,14.55,19.48,0.33,15.16,80.1,128.17,128.17,0,470,31.15,30.33,30.33,0,0.48,7.21
425023,1988,9,19.32,7.73,13.52,0.35,13.78,77.4,75.01,75.01,0,413.35,25.69,24.33,24.33,0,0.5,0.48
425023,1988,10,9.65,1,5.32,0.34,7.25,84.17,120.36,120.36,0,224.81,23.72,30.4,30.4,0,0.55,-5.89
425023,1988,11,5.24,-2.17,1.54,0.49,5.16,89.11,104.07,88.22,15.85,154.85,13,29.78,29.78,11.08,0.8,-8.05
425023,1988,12,-3.94,-12.75,-8.34,0.85,4.51,86.29,51.08,0,51.08,139.66,4.87,13.21,0,13.21,1.48,-26.9
570007,1988,1,-1.72,-8.01,-4.87,5.15,6.13,82.15,23.79,15.54,8.25,190.16,9.73,9.1,9.1,1.65,7.93,-16.23
570007,1988,2,-1.24,-9.3,-5.27,5,10.65,80.08,36.97,3.66,33.31,308.73,7.85,13.5,3.66,13.5,9.22,-15.93
570007,1988,3,5.42,-3.37,1.02,4.26,12.36,76.29,29.74,23.95,5.79,383.28,16.87,9.87,9.87,1.96,6.27,-8.98
570007,1988,4,12.72,1.62,7.17,4.11,18.4,74.76,54.28,54.28,0,551.91,19.55,15.96,15.96,0,8.11,-3.99
570007,1988,5,20.06,8.17,14.11,3.15,22.87,70.67,25.49,25.49,0,708.96,29.02,9.34,9.34,0,6.16,2.61
570007,1988,6,24.83,11.96,18.4,3.47,25.79,61.77,20.55,20.55,0,773.82,34.6,9.22,9.22,0,5.55,5.87
570007,1988,7,29.57,18.32,23.95,2.21,22.43,64.32,80.09,80.09,0,695.3,35.81,32.46,32.46,0,4.64,10.22
570007,1988,8,28.25,18.12,23.18,2.89,19.51,69.02,74.19,74.19,0,604.8,34.69,27.24,27.24,0,5.1,11.06
570007,1988,9,22.31,12.27,17.29,3.27,14.46,73.19,60.65,60.65,0,433.72,27.52,23.32,23.32,0,6.38,6.96
570007,1988,10,11.65,3.97,7.81,4.07,9.69,75.68,97.59,97.59,0,300.25,25.15,23.72,23.72,0,7.43,-3.86
570007,1988,11,8.31,1.17,4.74,4.67,5.41,82.15,109.92,109.92,0,162.28,14.75,31.43,31.43,0,8.21,-3.61
570007,1988,12,0.84,-5.36,-2.26,4.87,5.4,80.02,44.17,22.33,21.84,167.48,8.73,11.66,11.66,5.35,8.04,-12.95
692009,1988,1,-7.73,-15.43,-11.58,3.01,3.47,86.04,11.73,0,11.73,107.71,1.62,4.72,0,4.72,7.51,-31.35
692009,1988,2,-2.95,-13.72,-8.33,3.66,6.7,81.91,16.12,0.94,15.18,194.19,11.89,8.84,0.94,8.84,9.34,-31.93
692009,1988,3,5.53,-3.78,0.87,2.93,12.03,71.5,33.18,7.41,25.77,373.06,13.09,14.56,3.55,14.56,9.03,-8.24
692009,1988,4,12.7,-1.38,5.66,3.21,18.19,57.29,10.51,10.51,0,545.61,21.76,5.5,5.5,0,5.87,-5.37
692009,1988,5,19.33,4.84,12.09,2.76,20.94,53.93,30.41,30.41,0,649.27,29.87,12.28,12.28,0,6.06,-2.96
692009,1988,6,23.33,9.44,16.38,2.51,19.79,62.6,118.55,118.55,0,593.76,30.53,39.36,39.36,0,4.69,3.69
692009,1988,7,21.86,9.86,15.86,2.42,18.97,66.77,125.41,125.41,0,587.94,31.58,46.24,46.24,0,6.27,5.99
692009,1988,8,20.99,8.95,14.97,2.41,16.87,69.96,106.54,106.54,0,523.06,29.69,30.99,30.99,0,4.55,5.66
692009,1988,9,15.94,4.33,10.13,2.49,11.28,72.55,81.72,81.72,0,338.49,30.15,28.02,28.02,0,5.18,-3.24
692009,1988,10,12.34,0.73,6.54,2.45,8.08,72.18,6.4,5.99,0.41,250.51,21.94,3.28,3.28,0.41,5.37,-9.74
692009,1988,11,0.52,-7.25,-3.36,2.39,4.32,85.21,10.78,0.53,10.25,129.7,7.4,4.87,0.53,4.87,4.72,-18.63
692009,1988,12,-3.69,-10.95,-7.32,2.6,2.62,85.6,19.98,0,19.98,81.24,4.94,8.4,0,8.4,3.8,-26.63
727006,1988,1,-8.94,-15.89,-12.41,3.25,3.63,89.28,13.01,0,13.01,112.48,1.33,5.04,0,5.04,7.88,-34.02
727006,1988,2,-4.77,-15.06,-9.92,4.05,7.05,86.33,21.44,2.8,18.64,204.42,9.51,10.92,1.45,10.92,9.91,-34.97
727006,1988,3,5.72,-3.56,1.08,3.08,11.54,71.84,30.05,10.54,19.51,357.69,12.92,16.16,4.2,16.16,8.23,-8.63
727006,1988,4,12.78,-1.38,5.7,3.43,18.45,58.2,14.72,14.72,0,553.51,21.48,8.18,8.18,0,5.74,-4.85
727006,1988,5,19.32,5.08,12.2,3.02,19.55,56.68,35.47,35.47,0,606.15,29.62,14.1,14.1,0,7.08,-2.13
727006,1988,6,23.02,10.12,16.56,2.59,21.31,66.05,129.28,129.28,0,639.18,29.51,40.99,40.99,0,4.96,4.9
727006,1988,7,21.59,10.36,15.98,2.72,19.51,69.09,136.44,136.44,0,604.77,30.3,42.53,42.53,0,7.04,6.91
727006,1988,8,20.85,9.25,15.05,2.6,16.51,70.85,101.13,101.13,0,511.93,27.5,28.31,28.31,0,5.15,4.82
727006,1988,9,16.19,4.71,10.45,2.85,11.71,73,68.77,68.77,0,351.27,29.26,21.34,21.34,0,6.05,-2.2
727006,1988,10,11.97,0.6,6.28,2.7,8.36,73.56,6.15,5.6,0.55,259.19,21.51,2.87,2.87,0.55,5.84,-9.13
727006,1988,11,-0.38,-7.89,-4.13,2.73,4.44,87.95,12.11,0.67,11.44,133.07,7.23,6.99,0.67,6.99,5.38,-19.77
727006,1988,12,-4.59,-11.29,-7.94,2.89,2.67,87.88,19.64,0,19.64,82.79,4.44,8.71,0,8.71,4.83,-28.1
767001,1988,1,-10.57,-19.05,-14.81,3.79,3.53,91.6,13.41,0,13.41,109.55,0.68,5.39,0,5.39,9.12,-37.05
767001,1988,2,-6.5,-17.51,-12.01,4.39,7.45,88.6,14.56,0,14.56,216.07,7.7,8.08,0,8.08,9.8,-37.35
767001,1988,3,4.01,-5.32,-0.65,3.68,11.22,70.93,28.14,6.46,21.68,347.69,11.51,13.02,2.94,13.02,7.49,-12.14
767001,1988,4,12.54,-1.86,5.34,3.67,18.06,51.97,4.53,4.31,0.22,541.76,23.37,2.43,2.43,0.22,6.08,-7.13
767001,1988,5,21.67,7.08,14.38,3.51,18.59,49.25,31.99,31.99,0,576.43,31.39,14.78,14.78,0,6.81,2.49
767001,1988,6,28.05,13.02,20.54,3.5,22.33,48.43,58.29,58.29,0,669.95,35.18,25.42,25.42,0,5.91,7.5
767001,1988,7,25.71,12.14,18.93,3.4,22.07,52.37,58.48,58.48,0,684.17,34.33,28.62,28.62,0,6.95,9.02
767001,1988,8,21.91,10.36,16.13,3.16,15.37,65.37,135.94,135.94,0,476.62,28.09,38.71,38.71,0,6.89,4.41
767001,1988,9,17,5.26,11.13,3.34,11.88,63.51,39.17,39.17,0,356.33,30.2,18.49,18.49,0,7.21,0.39
767001,1988,10,11.47,-0.5,5.49,3.11,8.79,68.59,13.25,12.44,0.81,272.38,21.92,8.8,8.8,0.81,7.88,-9.45
767001,1988,11,-0.92,-7.98,-4.45,3.32,4.5,86.99,18.36,9.58,8.78,134.97,7.44,9.58,9.58,3.8,6.49,-21.24
767001,1988,12,-6.69,-13.18,-9.94,3.33,3.04,87.82,17.26,0,17.26,94.2,3.44,6.11,0,6.11,6.37,-24.77
793011,1988,1,-3.38,-12.11,-7.74,3.26,5.1,77.79,8.6,0,8.6,158.14,6.53,5.28,0,5.28,5.82,-22.69
793011,1988,2,1.32,-9.09,-3.88,4.08,8.74,70.56,12.15,0.78,11.37,253.4,13.82,5.92,0.78,5.92,9.11,-24.28
793011,1988,3,8.03,-2.04,3,4.04,12.87,61.07,23.8,8.83,14.97,398.88,16.48,10.79,4.32,10.79,9.37,-5.91
793011,1988,4,15.28,0.71,8,3.62,20.3,49.16,10.05,10.05,0,608.94,24.86,5.17,5.17,0,7.71,-4.7
793011,1988,5,22.04,7.6,14.82,3.55,21.79,44.26,20.63,20.63,0,675.37,32.3,8.99,8.99,0,6.48,0.98
793011,1988,6,28.38,13.05,20.72,3.3,23.43,44.42,65.25,65.25,0,702.76,35.73,25.91,25.91,0,5.73,6.66
793011,1988,7,28.87,13.34,21.1,2.96,23.28,40.16,14.92,14.92,0,721.67,36.5,7.62,7.62,0,6.12,8.46
793011,1988,8,26.72,11.34,19.03,2.69,19.45,48.18,44,44,0,603.05,33.97,19.66,19.66,0,4.46,7.45
793011,1988,9,21.07,7.14,14.11,2.79,13.69,52.22,35.65,35.65,0,410.59,32.53,20.64,20.64,0,5.43,-0.3
793011,1988,10,15.87,3.06,9.47,2.77,9.63,56.55,13.14,13.14,0,298.61,25.45,8.35,8.35,0,5.88,-8.26
793011,1988,11,5.2,-3.32,0.94,3.55,5.94,69.65,9.64,0.88,8.76,178.07,13.88,4.84,0.88,4.84,6.46,-14.13
793011,1988,12,-1.24,-8.96,-5.1,3.32,3.96,74.65,16.95,8.08,8.87,122.62,5.99,6.5,6.5,3.59,7.46,-21.34
825005,1988,1,-6.96,-15.81,-11.39,3.88,4.71,85.87,11.23,0,11.23,145.99,3.73,6.33,0,6.33,8.04,-28.46
825005,1988,2,-2.62,-14.2,-8.41,4.42,7.91,77.41,14.05,0,14.05,229.41,12.83,6.14,0,6.14,8.5,-31.55
825005,1988,3,6.35,-4.21,1.07,3.92,13.23,60.39,16.88,6.6,10.28,410.24,17.26,7.65,3.07,7.65,8.26,-12.03
825005,1988,4,14.64,-0.81,6.91,3.86,17.96,44.81,3.94,3.94,0,538.75,25.88,2.72,2.72,0,6.62,-5.87
825005,1988,5,23.65,8.7,16.17,3.79,19.92,42.3,27.61,27.61,0,617.65,34.07,13.39,13.39,0,6.7,1.8
825005,1988,6,30.98,15.34,23.16,3.75,23.79,38.25,57.33,57.33,0,713.8,40.24,20.28,20.28,0,6.18,7.8
825005,1988,7,29.2,14.02,21.61,3.18,23.02,39.96,42.14,42.14,0,713.63,36.3,20.55,20.55,0,5.85,10.16
825005,1988,8,26.69,12.43,19.56,3.6,18.2,46.9,35.03,35.03,0,564.27,32.66,17.17,17.17,0,6.64,6.89
825005,1988,9,19.91,6.69,13.3,3.53,12.69,53.7,43.92,43.92,0,380.62,35.27,24.99,24.99,0,6.48,2.35
825005,1988,10,13.86,1.36,7.61,3.37,9.01,58.43,9.49,8.74,0.75,279.44,25.28,6.11,6.11,0.75,7.89,-7.81
825005,1988,11,3.15,-5.57,-1.21,3.54,4.86,77.41,12.55,1.97,10.58,145.78,14.04,6.15,1.07,6.15,6.7,-17.49
825005,1988,12,-4.67,-12.62,-8.65,3.31,3.76,85.01,31.11,0,31.11,116.6,5.56,12.98,0,12.98,5.95,-25.53
828001,1988,1,-3.38,-12.11,-7.74,3.26,5.1,77.79,8.6,0,8.6,158.14,6.53,5.03,0,5.03,5.82,-22.69
