POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2012,1,-5.25,-16.67,-10.96,1.44,5.21,96.68,87.36,0,87.36,161.42,0.8,23.02,0,23.02,2.45,-33.88
425023,2012,2,-2.64,-13.08,-7.86,1.55,8.57,93.47,33.13,4.11,29.02,248.47,3.94,12.8,2.11,12.8,3.34,-25.84
425023,2012,3,8.13,-2.94,2.6,1.37,12.78,83,61.64,51.72,9.92,396.29,24.71,20.48,20.48,3.93,3.45,-21.83
425023,2012,4,10.51,-0.67,4.92,0.8,16.7,76.84,65.92,65.92,0,500.85,25.42,20.75,20.75,0,1.33,-4.88
425023,2012,5,20.88,8.71,14.8,0.34,20.2,76.8,69.65,69.65,0,626.18,30.15,15.1,15.1,0,0.49,1.67
425023,2012,6,23.62,13.17,18.39,0.33,22.13,77.73,73.68,73.68,0,663.88,31.19,22.19,22.19,0,0.47,8.06
425023,2012,7,27.26,15.14,21.2,0.31,23.65,70.26,53.43,53.43,0,733.18,32.65,16.96,16.96,0,0.41,10.48
425023,2012,8,26.54,15.02,20.78,0.32,18.22,72.16,73.21,73.21,0,564.72,33.56,21.01,21.01,0,0.45,8.94
425023,2012,9,20.99,9.15,15.07,0.33,13.98,75.29,127.21,127.21,0,419.29,28.89,33.82,33.82,0,0.45,2.63
425023,2012,10,14.4,5.26,9.83,0.34,7.93,82.09,89.24,89.24,0,245.94,21.33,22.06,22.06,0,0.54,-1.08
425023,2012,11,4.76,-3.6,0.58,0.42,6.63,78.71,18.75,14.8,3.95,198.93,17.63,6.38,6.38,0.88,0.91,-12.88
425023,2012,12,-2.38,-11.07,-6.73,0.8,3.6,93.44,126.63,19.27,107.36,111.64,12.76,30.52,9.87,30.52,1.81,-24.2
570007,2012,1,1.66,-4.48,-1.41,4.8,5.35,83.9,46.67,33.33,13.34,165.85,8.88,14.02,14.02,2.87,8.4,-12.82
570007,2012,2,2.96,-3.22,-0.13,3.98,8.64,83.23,32.46,25.13,7.33,250.66,6.87,11.82,11.82,2.31,8.13,-7.77
570007,2012,3,12.56,3.06,7.81,4.26,13.48,80.2,58.04,52.59,5.45,418,26.18,16.69,16.69,2.97,9.84,-5.56
570007,2012,4,13.41,2.68,8.05,4.11,18.55,71.7,45.31,45.31,0,556.57,21.5,12.99,12.99,0,8.02,-1.1
570007,2012,5,21.53,10.62,16.07,2.82,22.24,73.38,75.96,75.96,0,689.49,28.92,22.59,22.59,0,4.23,5.7
570007,2012,6,25.36,15.25,20.3,3.26,24.28,72.58,56.98,56.98,0,728.48,31.37,20.38,20.38,0,5.91,9.48
570007,2012,7,28.46,19.35,23.9,2.39,23.13,72.75,103.04,103.04,0,717.09,34.65,28.91,28.91,0,3.8,15.23
570007,2012,8,26.13,17.44,21.79,2.33,20.68,71.73,103,103,0,640.98,32.18,39.01,39.01,0,4.74,12.62
570007,2012,9,22.18,12.93,17.55,2.98,16.06,72.79,62.01,62.01,0,481.8,29.86,22.52,22.52,0,5.11,5.17
570007,2012,10,15.1,7.49,11.3,4.47,9.26,77.73,97.94,97.94,0,287.16,22.78,30.12,30.12,0,10.18,2.4
570007,2012,11,8.16,0.99,4.57,3.19,6.64,79.04,18.53,17.64,0.89,199.07,15.37,7.38,7.38,0.89,7.69,-4.01
570007,2012,12,4.54,-1.54,1.5,3.98,4.22,86.77,63.08,39.6,23.48,130.89,14.4,14.79,14.79,8.85,7.95,-8.19
692009,2012,1,-4.36,-12.18,-8.27,3.27,3.48,78.65,13.88,0,13.88,107.83,6.1,6.51,0,6.51,6.41,-33.39
692009,2012,2,-0.9,-11.33,-6.11,3.04,7.66,80.76,20.1,0,20.1,222.07,4.33,10.27,0,10.27,5.83,-21.38
692009,2012,3,4.03,-5.39,-0.68,2.89,12.18,76.2,29.48,3.74,25.74,377.68,12.86,11.39,2.33,11.39,4.51,-14.64
692009,2012,4,9.1,-1.65,3.73,3.13,15.25,73.06,84.24,73.12,11.12,457.56,21.34,29.84,29.84,5.99,5.75,-6.49
692009,2012,5,15.04,2.72,8.88,2.69,20.87,64.72,53.67,53.67,0,646.98,24.68,19.47,19.47,0,4.83,-2.29
692009,2012,6,19.43,8.48,13.95,2.72,20.1,70.78,103.2,103.2,0,602.86,24.87,31.71,31.71,0,5.58,4.71
692009,2012,7,23.83,12.38,18.1,2.21,21.03,71.31,126.09,126.09,0,651.94,31.32,40.96,40.96,0,5.69,6.41
692009,2012,8,23.36,10.86,17.11,1.99,19.99,69.19,65.26,65.26,0,619.82,29.08,20.41,20.41,0,3.5,5.52
692009,2012,9,20.61,6.89,13.75,2.53,14.63,61.81,18.82,18.82,0,438.82,25.8,9,9,0,5.46,2.63
692009,2012,10,5.85,-3.23,1.31,2.64,6.01,77.5,38.02,23.8,14.22,186.31,20.8,13.62,13.62,5.17,5.11,-10.4
692009,2012,11,-2.88,-10.71,-6.79,2.27,3.04,89.03,26.71,1.3,25.41,91.28,6.44,11.93,1.3,11.93,3.9,-20.13
692009,2012,12,-10.45,-19.14,-14.79,2.22,2.62,94.51,24.23,0,24.23,81.12,0.57,7.49,0,7.49,3.71,-28.58
727006,2012,1,-4.38,-11.9,-8.14,3.98,3.48,79.54,13.76,1.37,12.39,107.91,6.99,6.55,1.37,6.55,7.62,-32.85
727006,2012,2,-1.27,-11.29,-6.28,3.4,8.14,82.46,14.9,0,14.9,236.19,4.68,7.51,0,7.51,5.87,-22.08
727006,2012,3,4.21,-5.16,-0.47,3.19,13.23,75.92,22.73,5.71,17.02,410.16,13.39,10.05,2.54,10.05,5.2,-14.94
727006,2012,4,9.38,-1.6,3.89,3.44,15.44,70.61,86,73.96,12.04,463.08,20.08,28.31,28.31,6.78,6.4,-6.48
727006,2012,5,15.87,3.48,9.67,3.03,21.11,61.97,69.2,69.2,0,654.34,24,27.65,27.65,0,5.59,-0.58
727006,2012,6,20.34,9.33,14.84,2.86,21.66,68.08,72.32,72.32,0,649.85,25.42,23.57,23.57,0,6.2,5.62
727006,2012,7,24.28,12.96,18.62,2.34,21.64,71.02,117.33,117.33,0,670.93,31.56,35.68,35.68,0,6.39,8.25
727006,2012,8,23.33,11.28,17.3,2.09,19.81,69.14,78.87,78.87,0,614.05,29.11,23.74,23.74,0,4.09,5.97
727006,2012,9,20.35,7.3,13.83,2.83,14.76,63.94,16.18,16.18,0,442.77,24.85,9.06,9.06,0,6.32,2.32
727006,2012,10,5.4,-3.15,1.13,2.88,6.28,78.13,39.23,27.76,11.47,194.78,17.75,17.53,17.53,3.79,5.24,-11.17
727006,2012,11,-4.68,-12.08,-8.38,2.49,2.79,91.52,34.38,2.19,32.19,83.63,6.04,15.8,2.19,15.8,5.05,-21.34
727006,2012,12,-12.11,-20.55,-16.33,2.38,2.87,95.95,25.31,0,25.31,88.88,0.52,9.32,0,9.32,4.18,-30.51
767001,2012,1,-5.34,-13.12,-9.23,4.45,3.72,84.22,10.11,0.55,9.56,115.25,4.18,4.69,0.55,4.69,9.03,-33
767001,2012,2,-2.05,-12.06,-7.05,3.63,8.22,82.4,4.8,0,4.8,238.46,3.81,3.04,0,3.04,8.16,-24.22
767001,2012,3,5.82,-4.78,0.52,4.09,12.51,75.05,46.21,13.53,32.68,387.68,16.76,21.31,5.1,21.31,7.79,-12.54
767001,2012,4,10.42,-1.33,4.55,4.02,15.51,64.37,54.45,54.45,0,465.2,24.11,22.42,22.42,0,8.12,-6.14
767001,2012,5,16.57,4.53,10.55,3.66,20.61,60.66,79.71,79.71,0,638.76,25.26,27.41,27.41,0,6.62,-0.35
767001,2012,6,21.45,9.89,15.67,3.16,21.31,67.52,145.72,145.72,0,639.29,27.98,36.81,36.81,0,7.26,4.83
767001,2012,7,25.61,13.79,19.7,2.78,21.43,66.34,80.95,80.95,0,664.3,32.8,34.32,34.32,0,7.33,9.51
767001,2012,8,23.97,11.86,17.91,2.63,19.74,64.42,53.67,53.67,0,611.9,29.2,24.41,24.41,0,5.59,6.65
767001,2012,9,20.14,7.02,13.58,3.28,14.99,60.41,15.01,15.01,0,449.83,27.87,9.11,9.11,0,7.53,2.86
767001,2012,10,5.57,-2.75,1.41,3.36,6.3,78.14,51.87,36.88,14.99,195.39,21.87,18.66,18.66,12.32,7.55,-13.31
