POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2018,1,-6.54,-17.27,-11.9,1.5,5.16,95.22,82.67,7.25,75.42,159.87,8.39,23.42,7.25,23.42,2.69,-32.84
425023,2018,2,-1.35,-11.8,-6.57,1.61,7.58,93.25,59.66,29.34,30.32,212.38,9.83,19.66,19.66,7.26,2.93,-26.17
425023,2018,3,1.07,-7.34,-3.14,1.49,13.31,88.58,53.3,16.81,36.49,412.74,9.87,15.92,7.55,15.92,2.62,-23.77
425023,2018,4,5.72,-2.43,1.65,0.88,14.3,83.28,108.98,59.42,49.56,429.07,17.04,24.35,9.58,24.35,2.11,-11.08
425023,2018,5,20.28,6.67,13.47,0.37,21.17,77.78,58.66,58.66,0,656.18,27.43,15.87,15.87,0,0.57,0.13
425023,2018,6,22.35,11.29,16.82,0.32,22.23,79.6,94.71,94.71,0,666.76,28.15,26.36,26.36,0,0.44,6.94
425023,2018,7,26.92,16.36,21.64,0.33,24.02,78.79,102.79,102.79,0,744.52,32.94,31.2,31.2,0,0.51,10.32
425023,2018,8,26.6,16.29,21.44,0.3,17.88,79.94,67.76,67.76,0,554.27,30.09,19.52,19.52,0,0.51,10.34
425023,2018,9,22.57,11.46,17.01,0.32,14.02,76.97,71.36,71.36,0,420.51,30.67,25.95,25.95,0,0.53,3.77
425023,2018,10,11.21,1.79,6.5,0.34,8.02,78.98,69.03,69.03,0,248.71,26.6,17.75,17.75,0,0.52,-4.27
425023,2018,11,0.98,-5.66,-2.34,0.47,4.37,89,94.93,60.36,34.57,131.02,11.27,19.37,19.37,8.84,0.75,-16.74
425023,2018,12,-3.76,-13.6,-8.68,0.76,4.12,94.23,86.77,21.17,65.6,127.83,3.15,21.17,21.17,15.71,1.58,-24.2
570007,2018,1,-1.89,-8.96,-5.42,4.89,5.67,87.39,55.23,10.65,44.58,175.79,8.33,14.35,3.86,14.35,8.34,-22.38
570007,2018,2,2.06,-5.85,-1.9,4.19,7.77,85.47,93.19,66.4,26.79,217.44,15.14,30.37,30.37,5.53,7.82,-14.4
570007,2018,3,3.6,-3.75,-0.07,4.31,13.93,78.36,51.43,18.76,32.67,431.97,10.69,15.35,5.98,15.35,6.84,-7.06
570007,2018,4,8.95,-0.82,4.07,3.8,16.71,74.42,69.62,69.62,0,501.25,19.27,19.14,19.14,0,8.08,-5.43
570007,2018,5,22.27,10.63,16.45,3.18,21.08,76.59,72.15,72.15,0,653.43,30.75,19.91,19.91,0,6.48,4.53
570007,2018,6,24.25,14.6,19.42,3.04,21.39,78.51,89.56,89.56,0,641.57,30.61,25.18,25.18,0,5.25,8.07
570007,2018,7,26.74,18.28,22.51,2.42,23.17,76.13,80.32,80.32,0,718.39,31.09,25.21,25.21,0,5.21,12.7
570007,2018,8,27.03,19.34,23.19,2.6,18.39,79.53,94.04,94.04,0,570.24,30.72,33.83,33.83,0,5.15,13.74
570007,2018,9,24.23,15.94,20.08,3.01,13.79,80.19,76.98,76.98,0,413.71,31.33,22.92,22.92,0,6.49,6.83
570007,2018,10,15.12,6.75,10.93,3.93,9.56,80.2,80.31,80.31,0,296.3,27.07,19.22,19.22,0,6.23,-0.31
570007,2018,11,4.53,-0.5,2.01,4.14,4.96,83.05,89.84,72.46,17.38,148.71,12.45,23.07,23.07,5.63,7.87,-5.57
570007,2018,12,2.91,-2.31,0.3,3.52,4.75,87.12,40.57,34.69,5.88,147.11,12.41,10.97,10.97,3.09,6.05,-6.63
692009,2018,1,-4.91,-13.37,-9.14,2.78,3.49,90.37,20.97,0,20.97,108.3,3.33,9.02,0,9.02,5.98,-28.95
692009,2018,2,-8.43,-20.36,-14.39,2.91,7.54,90.86,24.45,0,24.45,211.18,1.58,10.81,0,10.81,4.11,-30.42
692009,2018,3,-0.48,-9.79,-5.14,2.72,12.5,87.46,50.09,5.61,44.48,387.47,6.52,14.4,5.61,14.4,6.09,-20.13
692009,2018,4,7.66,-4.6,1.53,2.82,18.31,72.92,23.22,21.91,1.31,549.44,24.64,11.78,11.78,1.31,5.06,-18.02
692009,2018,5,19.36,6.52,12.94,2.65,22.19,67.16,65.69,65.69,0,688.03,26.12,24.05,24.05,0,5.34,1.22
692009,2018,6,20.74,9.05,14.9,2.56,22.62,63.56,78.95,78.95,0,678.51,26.29,31.23,31.23,0,6.92,4.87
692009,2018,7,23.2,10.85,17.02,2.17,21.54,67.8,101.67,101.67,0,667.63,30.08,30.34,30.34,0,4.11,6.18
692009,2018,8,22.93,10.29,16.61,2.14,17.18,66.45,52.5,52.5,0,532.48,33.94,20.47,20.47,0,3.72,4.2
692009,2018,9,10.64,0.85,5.75,2.21,10.3,79.24,87.66,79.08,8.58,309.07,25.83,33.22,33.22,5.66,3.85,-5.97
692009,2018,10,8.5,-1.94,3.28,2.39,7.4,79.92,29.2,21.7,7.5,229.48,18.21,12.7,12.7,3.61,4.25,-7.42
692009,2018,11,0.41,-6.84,-3.21,2.2,3.34,88.58,45.42,6.2,39.22,100.06,7.06,18.35,3.53,18.35,4.16,-18.33
692009,2018,12,-3.1,-11.58,-7.34,2.54,2.4,89.2,26.05,0,26.05,74.46,2.8,10.2,0,10.2,6.17,-21.46
727006,2018,1,-6,-14.42,-10.21,3.13,3.61,92.42,27.58,0,27.58,111.87,2.35,10.33,0,10.33,5.72,-28.37
727006,2018,2,-9.11,-20.83,-14.97,3.36,7.82,91.04,17.87,0,17.87,219.06,1.69,8.71,0,8.71,5.12,-30.77
727006,2018,3,-0.68,-10.13,-5.41,3.01,13.44,87.18,41.95,11.13,30.82,416.74,6.85,14.17,4.03,14.17,6.64,-19.99
727006,2018,4,7.95,-4.45,1.75,3.15,18.58,70.94,20.09,17.76,2.33,557.49,25.56,10.11,10.11,1.32,6.09,-19.88
727006,2018,5,20.2,6.93,13.56,2.89,23.2,64.13,56.18,56.18,0,719.26,27.51,20.17,20.17,0,5.14,1.39
727006,2018,6,21.06,9.56,15.31,2.73,23.42,64.95,94.72,94.72,0,702.49,27.21,36.43,36.43,0,8.03,4.62
727006,2018,7,23.4,11.21,17.31,2.3,22.86,68.67,93.04,93.04,0,708.52,29.89,29.83,29.83,0,4.67,6.05
727006,2018,8,22.65,10.49,16.57,2.3,17.41,69.19,67.3,67.3,0,539.8,32.69,25.73,25.73,0,4.09,3.48
727006,2018,9,10.48,0.78,5.63,2.43,9.67,79.52,86.44,69.02,17.42,290.16,24.64,28.35,28.35,10.43,3.91,-5.61
727006,2018,10,8.09,-1.85,3.12,2.64,7.61,80.4,30.15,28.82,1.33,236.01,18.25,14.77,14.77,1.33,4.22,-5.68
727006,2018,11,-0.63,-7.71,-4.17,2.49,3.07,89.82,41.39,3.07,38.32,92.04,6,15.23,3.07,15.23,3.99,-17.85
727006,2018,12,-4.28,-12.82,-8.55,2.94,2.46,91.14,26.55,0,26.55,76.13,2.83,10.8,0,10.8,7.32,-25.81
767001,2018,1,-7.86,-16.21,-12.04,3.89,4.1,89.99,7.37,0,7.37,127.16,4.45,3.41,0,3.41,7.22,-29.44
767001,2018,2,-9.49,-20.84,-15.16,4.16,8.38,85.54,7.64,0,7.64,234.66,2.5,3.69,0,3.69,7.02,-29.18
767001,2018,3,1.69,-8.04,-3.17,4,13.66,77.49,28.91,19.74,9.17,423.5,9.62,12.81,12.81,3.49,8.95,-18.02
767001,2018,4,8.53,-4.32,2.1,3.66,19.18,63.54,13.09,11.5,1.59,575.5,26.22,6.94,6.94,1.59,7.18,-19.71
767001,2018,5,21.24,7.77,14.51,3.3,21.46,55.55,33.74,33.74,0,665.18,30.15,12.55,12.55,0,5.86,0.27
767001,2018,6,23.3,10.48,16.89,2.98,23.85,56.07,44.44,44.44,0,715.61,31.4,18.39,18.39,0,6.65,4.3
767001,2018,7,25.19,12.2,18.69,2.73,23.55,58.97,74.85,74.85,0,729.94,33.12,30.12,30.12,0,6.12,8.11
767001,2018,8,24.52,11.52,18.02,2.85,17.04,58.49,33.11,33.11,0,528.17,36.34,16.02,16.02,0,4.34,4.05
