POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1992,1,-9.45,-19.73,-14.59,1.23,6.39,98.29,78.76,0,78.76,198.16,0.31,24.91,0,24.91,3.08,-39.14
425023,1992,2,-6.46,-18.28,-12.37,1.58,10.03,97.68,70.23,0,70.23,290.94,0.15,22.35,0,22.35,2.65,-34.85
425023,1992,3,-3.77,-13.31,-8.54,1.19,15.64,96.53,95.13,14.79,80.34,484.78,4.08,28.92,6.54,28.92,2.63,-29.92
425023,1992,4,7.91,-2.39,2.76,0.74,19.19,84.2,48.3,24.04,24.26,575.62,21.81,15.22,5.46,15.22,1.32,-12.46
425023,1992,5,18.16,4.92,11.54,0.39,22.48,75.54,68.74,68.74,0,697.01,26.63,19.1,19.1,0,0.74,-0.96
425023,1992,6,21.22,10.5,15.86,0.34,21.51,78.74,82.7,82.7,0,645.17,27.83,24.95,24.95,0,0.49,5.7
425023,1992,7,21.91,12.26,17.08,0.34,21.12,81.04,140.2,140.2,0,654.8,25.35,38.24,38.24,0,0.44,6.7
425023,1992,8,22.74,12.38,17.56,0.34,16.92,81.93,98.61,98.61,0,524.57,28.25,27.01,27.01,0,0.59,7.38
425023,1992,9,19.08,8.48,13.78,0.35,12.2,80.75,99.68,99.68,0,366.14,26.36,33.43,33.43,0,0.52,-0.13
425023,1992,10,10.26,0.54,5.4,0.33,8.08,81.74,58.62,57.47,1.15,250.35,19.23,17.14,17.14,1.15,0.58,-5.45
425023,1992,11,3.36,-3.58,-0.11,0.42,5.45,88.2,111.36,89.58,21.78,163.39,13.62,28.12,28.12,6.12,1.01,-10.38
425023,1992,12,-1.84,-9.23,-5.53,0.84,4.23,88.55,46.95,3.39,43.56,131.19,4.77,11.42,2.21,11.42,1.81,-18.71
