POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2021,1,-5.76,-14.76,-10.26,1.12,5.34,96.39,48.32,0,48.32,165.45,2.17,16.2,0,16.2,1.99,-28.81
425023,2021,2,-5.73,-16.05,-10.89,1.43,9.16,97.1,49.39,0,49.39,256.39,0.53,17.57,0,17.57,2.41,-31.42
425023,2021,3,4.58,-8.24,-1.83,1.6,14.97,81.33,59.94,49.2,10.74,464.07,19.52,20.92,20.92,3.12,3.06,-21.92
425023,2021,4,13.36,1.45,7.4,0.77,17.77,74.5,53.74,48.92,4.82,532.98,22.4,16.72,16.72,2.59,1.51,-6.53
425023,2021,5,18.96,6.41,12.68,0.37,20.93,71.67,25.86,25.86,0,648.78,29.71,7.29,7.29,0,0.61,-2.39
425023,2021,6,24.89,13.85,19.37,0.35,21.45,74.85,101.36,101.36,0,643.36,30.42,29.6,29.6,0,0.48,8.07
425023,2021,7,23.86,14.66,19.26,0.31,19.71,80.3,101.69,101.69,0,611,28.2,28.99,28.99,0,0.45,9.9
425023,2021,8,26.47,17.37,21.92,0.31,18.13,83.08,114.21,114.21,0,562.04,32.7,30.57,30.57,0,0.37,12.21
425023,2021,9,20.76,11.24,16,0.33,13.16,82.54,132.38,132.38,0,394.74,25.76,43.99,43.99,0,0.48,5.66
425023,2021,10,16.12,7.52,11.82,0.33,7.78,86.24,125.12,125.12,0,241.09,22.76,29.76,29.76,0,0.52,-0.16
425023,2021,11,5.01,-2.37,1.32,0.43,5.89,86.75,93.36,58.41,34.95,176.63,13.12,23.34,17.17,23.34,0.94,-11.05
425023,2021,12,-1.22,-8.86,-5.04,0.86,3.75,89.64,123.71,41.83,81.88,116.4,12.13,27.25,23.53,27.25,1.52,-16.57
570007,2021,1,0.6,-4.4,-1.9,3.7,4.98,85.2,26.33,16.41,9.92,154.36,5.4,8.06,8.06,2.7,6.98,-10.82
570007,2021,2,-1.66,-8.48,-5.07,4.36,7.29,84.45,29.65,3.26,26.39,204.25,8.7,11.81,1.96,11.81,9.11,-16.42
570007,2021,3,9.85,-1.37,4.24,4.28,16.89,69.98,32.2,31.22,0.98,523.53,19.22,12.98,12.98,0.98,7.73,-7.15
570007,2021,4,14.18,3.76,8.97,3.67,16.96,70.85,18.61,18.06,0.55,508.93,25.1,5.52,5.52,0.55,6.46,-4.13
570007,2021,5,19.91,8.63,14.27,3.07,20.66,64.11,29.39,29.39,0,640.33,29.64,10.05,10.05,0,7.12,1.08
570007,2021,6,27.03,17.25,22.14,3.1,22.04,70.12,88.02,88.02,0,661.12,31.18,31.29,31.29,0,6.05,10.12
570007,2021,7,25.41,17.74,21.57,2.95,21.34,80.31,87.99,87.99,0,661.68,28.96,27.31,27.31,0,4.73,13.71
570007,2021,8,26.91,19.65,23.28,2.33,20.07,80.32,87.22,87.22,0,622.18,29.7,34.44,34.44,0,4.51,14.05
