POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,1984,1,-10.42,-20.95,-15.69,1.12,6.5,98.25,34.05,0,34.05,201.44,0.15,10.11,0,10.11,2.97,-37.86
425023,1984,2,-3.58,-11.46,-7.52,1.5,8.83,97.67,67.79,15.59,52.2,255.94,2.09,22.2,12.51,22.2,2.85,-33.37
425023,1984,3,-4.76,-15.18,-9.97,1.42,13.74,95.04,35.42,2.87,32.55,425.94,4.72,10.68,2.87,10.68,2.74,-31.81
425023,1984,4,11.62,0.54,6.08,0.77,17.63,82.27,99.46,99.46,0,528.83,21.12,23.66,23.66,0,1.93,-5.15
425023,1984,5,15.13,5.2,10.17,0.4,14.96,79.53,106.47,106.47,0,463.61,25.01,21.67,21.67,0,0.94,-0.99
425023,1984,6,22.98,11.25,17.12,0.35,20.97,78.41,67.79,67.79,0,629.04,28.51,23.52,23.52,0,0.49,5.69
425023,1984,7,24.31,14.22,19.27,0.33,18.2,80.24,63.76,63.76,0,564.28,27.96,20.1,20.1,0,0.49,10.19
425023,1984,8,25,14.51,19.76,0.28,18.29,81.02,143.53,143.53,0,567.04,30.74,39.72,39.72,0,0.36,6.02
425023,1984,9,18.8,7.33,13.06,0.33,15.75,76.76,30.2,30.2,0,472.39,25.2,11.61,11.61,0,0.52,0.29
425023,1984,10,14.35,3.68,9.01,0.35,10.54,79.69,44.49,44.49,0,326.69,21.87,14.23,14.23,0,0.55,-5.35
425023,1984,11,4.95,-3.18,0.89,0.43,5.89,84.12,70.13,62.66,7.47,176.78,13.44,17.05,17.05,3.08,0.79,-8.85
425023,1984,12,-2.37,-10.24,-6.3,0.84,4.23,91.16,105.7,4.4,101.3,131.08,6.15,24.19,4.4,24.19,1.7,-26.6
570007,1984,1,-5.09,-12.3,-8.69,3.88,6.87,93.5,22.88,0,22.88,213.08,0.7,7,0,7,5.73,-21.01
570007,1984,2,3.5,-3.98,-0.24,4.33,9.08,86.01,49.22,17.09,32.13,263.21,13.05,15.97,7.31,15.97,10.11,-14.56
570007,1984,3,1.76,-6.95,-2.6,4.54,13.51,80.68,84.62,66,18.62,418.95,8.89,20.92,20.92,4.18,7.76,-16.33
570007,1984,4,11.64,2.48,7.06,3.75,16.16,79.25,63.68,63.68,0,484.79,21.61,15.22,15.22,0,10.56,-2.65
570007,1984,5,15.88,5.86,10.87,3.73,16.57,76.83,98.79,98.79,0,513.82,23.17,20.53,20.53,0,7.34,-0.24
570007,1984,6,23.34,13.37,18.35,3.13,21.51,78.35,65.94,65.94,0,645.32,26.36,23.96,23.96,0,6.2,7.91
570007,1984,7,24.23,14.53,19.38,2.53,19.95,75.69,55.88,55.88,0,618.5,28.02,15.83,15.83,0,3.98,9.15
570007,1984,8,25.46,15.88,20.67,2.4,19.46,78.25,105.55,105.55,0,603.35,28.8,32.9,32.9,0,4.42,11.15
570007,1984,9,19.53,10.53,15.03,2.87,13.75,77.36,87.13,87.13,0,412.51,28.7,26.16,26.16,0,5.27,5.27
570007,1984,10,16.57,7.63,12.1,2.75,10.2,79.34,48.71,48.71,0,316.25,21.78,16.3,16.3,0,5.73,2.21
570007,1984,11,7.32,0.21,3.77,4.36,6.74,80.37,76.4,75.21,1.19,202.22,17.5,18.02,18.02,1.19,7.57,-4.67
570007,1984,12,3.72,-3.19,0.27,4.61,4.98,84.44,77.26,50.77,26.49,154.48,12.9,18.3,18.3,8.33,7.62,-12.45
692009,1984,1,-3.96,-12.87,-8.41,3.18,3.35,92.75,45.08,3.98,41.1,103.88,2.34,17.11,3.98,17.11,5.16,-27.12
692009,1984,2,1.27,-7.09,-2.91,2.69,7.18,83.87,4.81,0.43,4.38,208.08,4.69,2.8,0.43,2.8,6.89,-12.65
692009,1984,3,3.48,-6.59,-1.56,2.85,12.49,77.57,31.77,16.46,15.31,387.12,12.29,12.61,12.61,3.62,5.04,-16.55
692009,1984,4,11.08,-1.48,4.8,2.6,17.83,65.76,12.73,12.73,0,534.79,23.43,7.3,7.3,0,4.67,-4.95
692009,1984,5,12.72,1.96,7.34,2.95,17.63,71.42,89.93,89.93,0,546.66,20.41,26.84,26.84,0,5.73,-2.17
692009,1984,6,18.35,7.24,12.8,2.26,19.92,71.68,79.87,79.87,0,597.56,25.32,29.23,29.23,0,7.39,2.14
692009,1984,7,23.08,9.93,16.51,2.54,22.15,61.88,69.16,69.16,0,686.58,32.29,22.6,22.6,0,3.75,5.5
692009,1984,8,24.13,10.5,17.32,2.38,16.82,61.1,38.55,38.55,0,521.3,31.42,16.34,16.34,0,4.94,2.62
692009,1984,9,12.15,1.82,6.98,2.38,11.45,77.23,137.84,132,5.84,343.64,24.12,45.81,45.81,5.84,5.62,-5.57
692009,1984,10,5.5,-3.51,0.99,2.7,7.35,79.8,51.55,6.54,45.01,227.75,22.65,22.85,6.54,22.85,6.18,-20.42
692009,1984,11,-4.48,-12.57,-8.53,1.84,4.34,94.14,20.53,0,20.53,130.09,2.23,8.72,0,8.72,5.21,-22.99
692009,1984,12,-12.42,-22.25,-17.33,2.46,2.57,92.66,29.48,0,29.48,79.81,2.08,8.92,0,8.92,4.78,-39.82
727006,1984,1,-4.86,-13.75,-9.3,3.77,3.52,92.58,32.15,2.1,30.05,109.08,2.17,12.44,2.1,12.44,6.56,-28.89
727006,1984,2,2.25,-5.84,-1.8,3.21,7.36,82.63,8.76,1.54,7.22,213.49,6.06,4.26,1.06,4.26,7.69,-9.3
727006,1984,3,3.63,-6.7,-1.53,3.16,12.25,75.32,20.43,11.97,8.46,379.62,12.76,9.38,9.38,2.57,5.58,-18.1
727006,1984,4,12.19,-0.86,5.66,2.84,17.84,64.12,14.9,14.9,0,535.16,23.91,7.14,7.14,0,5.52,-4.77
727006,1984,5,13.39,2.89,8.14,3.05,16.41,69.88,96.49,96.49,0,508.76,20.58,27.77,27.77,0,6.45,-2.03
727006,1984,6,19.04,7.98,13.51,2.48,21.43,70.72,87.51,87.51,0,642.9,25.79,27.36,27.36,0,8.52,2.87
727006,1984,7,22.8,10.44,16.62,2.67,21.65,64.34,74.02,74.02,0,671.15,30.73,24.18,24.18,0,4.7,6.33
727006,1984,8,23.82,11.17,17.5,2.48,17.28,61.82,34.93,34.93,0,535.77,30.28,14.67,14.67,0,5.73,2.19
727006,1984,9,12.24,2.3,7.27,2.51,10.69,77.06,128.52,128.52,0,320.59,22.69,51.42,51.42,0,6.01,-4.56
727006,1984,10,5.48,-3.43,1.03,2.95,6.63,81.76,57.38,7.39,49.99,205.49,23.85,25.46,7.39,25.46,6.8,-22.02
727006,1984,11,-6.29,-13.59,-9.94,2,4.55,96.36,28.12,0,28.12,136.53,2.15,11.6,0,11.6,5.03,-21.83
727006,1984,12,-13.9,-23.14,-18.52,2.9,2.68,93.88,27.38,0,27.38,83.17,2.26,9.97,0,9.97,5.4,-38.12
767001,1984,1,-8.11,-17.27,-12.69,4.28,3.9,94.28,16.13,0,16.13,120.88,2.3,6.76,0,6.76,7.3,-33.42
767001,1984,2,1.21,-8.24,-3.52,3.61,7.5,85.83,9.5,0,9.5,217.37,7.62,4.82,0,4.82,7.47,-20.93
767001,1984,3,2.28,-8.39,-3.06,3.51,13.59,73.48,13.53,0,13.53,421.39,14.37,6.6,0,6.6,6.71,-20.92
767001,1984,4,13.28,0.34,6.81,3.6,17.82,58.84,30.92,30.92,0,534.45,25.94,16.17,16.17,0,6.5,-6.49
767001,1984,5,15.54,3.49,9.52,3.73,19.02,60.55,53.95,53.95,0,589.68,30.58,18.66,18.66,0,7.79,-2.92
767001,1984,6,20.91,9.2,15.06,3.06,20.16,64.18,107.55,107.55,0,604.93,36.5,38.93,38.93,0,7.99,4.08
767001,1984,7,25.8,12.22,19.01,3.08,23.07,52.44,41.43,41.43,0,715.26,37.22,19.83,19.83,0,5.73,6.69
767001,1984,8,26.16,13.16,19.66,2.94,18.37,55.72,41.62,41.62,0,569.37,33.61,18.51,18.51,0,7.25,3.8
767001,1984,9,13.88,2.91,8.4,2.75,10.93,67.94,80.6,80.6,0,327.89,28.77,38.25,38.25,0,5.59,-5.16
767001,1984,10,6.46,-2.51,1.98,3.88,7.64,75.48,37.1,0,37.1,236.94,24.13,19.31,0,19.31,8.31,-18.52
767001,1984,11,-6.52,-14.31,-10.42,2.7,4.72,95.97,23.08,0,23.08,141.46,1.23,10.2,0,10.2,4.96,-23.98
767001,1984,12,-15.24,-25.18,-20.21,3.47,2.96,95.07,18.41,0,18.41,91.79,1.08,6.53,0,6.53,6.2,-39.09
793011,1984,1,-1.37,-9.82,-5.6,3.81,4.25,85.16,18.64,1.99,16.65,131.63,7.34,9.5,1.99,9.5,6.85,-24.64
793011,1984,2,5.75,-3.3,1.23,3.72,8.49,68.88,4.96,1.44,3.52,246.32,9.63,2.67,0.61,2.67,6.26,-8.31
793011,1984,3,5.83,-4.68,0.57,3.21,12.82,70.83,28.44,16.03,12.41,397.36,13.12,9.4,9.4,3.48,5.9,-14.67
793011,1984,4,12.99,-0.36,6.31,3.35,17.71,58.43,35.18,35.18,0,531.42,29.18,13.04,13.04,0,5.61,-5.24
793011,1984,5,16.71,4.25,10.48,3.62,22.47,56.09,38.35,38.35,0,696.51,29.01,14.93,14.93,0,6.67,-0.85
793011,1984,6,22.83,9.11,15.97,2.83,23.1,55.37,65.27,65.27,0,692.96,32.41,27.22,27.22,0,5.95,3.66
793011,1984,7,28.75,13.25,21,2.65,25.05,43.95,33.08,33.08,0,776.45,37.48,17.6,17.6,0,5.29,7.98
793011,1984,8,28.35,13.35,20.85,2.65,19.62,46.54,31.07,31.07,0,608.13,35.64,14.43,14.43,0,6.62,5.69
793011,1984,9,15.76,3.94,9.85,2.67,13.37,62.52,82.18,82.18,0,401.22,30.44,36.35,36.35,0,7.85,-4.21
793011,1984,10,9.39,-1.08,4.16,3.27,8.79,65.69,33.64,2.64,31,272.46,26.83,16.44,2.64,16.44,6.59,-19.36
793011,1984,11,1.89,-6.33,-2.22,2.83,5.36,82.99,14.65,0,14.65,160.88,6.97,7.47,0,7.47,6.04,-19.21
793011,1984,12,-8.77,-17.06,-12.91,3.42,4.11,80.04,19.88,0,19.88,127.44,3.58,6.78,0,6.78,8.31,-30.77
825005,1984,1,-5.24,-13.46,-9.35,4.02,4.44,90.11,16.79,0,16.79,137.5,3.89,8.15,0,8.15,7.03,-31.73
825005,1984,2,4.47,-5.16,-0.35,3.8,8.41,71.92,2.47,0.53,1.94,243.91,10.1,1.45,0.33,1.45,7.75,-15.98
825005,1984,3,4.26,-6.49,-1.11,3.59,12.89,67.34,10.3,1.45,8.85,399.64,16.35,4.93,1.45,4.93,6.44,-15.41
825005,1984,4,14.87,0.87,7.87,3.89,19.74,48.21,10.48,10.48,0,592.06,27.01,5.69,5.69,0,6.8,-4.02
825005,1984,5,18.03,4.55,11.29,4,20.22,48.47,17.61,17.61,0,626.86,33.51,8.25,8.25,0,7.79,-3.13
