POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2010,1,-6.05,-14.64,-10.35,1.28,4.9,97.34,75.26,25.65,49.61,151.83,1.85,25.65,25.65,6.11,3.12,-28.13
425023,2010,2,-3.85,-11.74,-7.79,1.81,9,93.62,44.61,7.51,37.1,252,2.9,15.01,3.97,15.01,3.82,-24.67
425023,2010,3,6.48,-4.14,1.17,1.41,14.55,83.02,38.4,36.69,1.71,450.92,14.77,12.58,12.58,1.71,2.98,-11.16
425023,2010,4,14.49,2.23,8.36,0.76,17.42,77.65,66.08,66.08,0,522.64,26.48,16.27,16.27,0,1.48,-1.24
425023,2010,5,20.41,8.01,14.21,0.36,20.99,74.92,47.14,47.14,0,650.81,30.87,13.38,13.38,0,0.67,-2.42
425023,2010,6,22.45,12.37,17.41,0.32,18.59,79.45,141.98,141.98,0,557.64,27.37,33.66,33.66,0,0.42,7.34
425023,2010,7,26.69,16.33,21.51,0.3,21.9,77.92,88.63,88.63,0,678.76,32.12,26.16,26.16,0,0.42,9.55
425023,2010,8,24.96,14.17,19.57,0.31,18.48,78.78,117.68,117.68,0,573.03,31.66,33.62,33.62,0,0.46,7.96
425023,2010,9,20.33,10.45,15.39,0.32,12.1,81.92,168.29,168.29,0,363.07,31.42,49.8,49.8,0,0.48,5.07
425023,2010,10,12.02,2.4,7.21,0.33,9.32,80.47,104.18,100.81,3.37,288.88,19.52,24.91,24.91,3.37,0.47,-4.7
425023,2010,11,5.6,-2.96,1.32,0.48,6.26,84.89,85.77,76.45,9.32,187.85,13.89,25.22,25.22,6.82,0.92,-9.33
425023,2010,12,-4.8,-12.07,-8.44,0.77,3.99,94.57,92,24.13,67.87,123.64,9.07,24.13,24.13,16.33,1.49,-24.11
570007,2010,1,-1.49,-7.07,-4.28,4.51,5.46,85.66,22.27,11.16,11.11,169.34,4.65,7.3,7.3,2.42,7.86,-13.38
570007,2010,2,-0.26,-5.77,-3.01,3.72,7.39,84.9,35.99,0,35.99,206.9,5.3,13.06,0,13.06,7.66,-10.73
570007,2010,3,9.22,-0.86,4.18,3.67,14.61,75.79,34.59,33.5,1.09,453.02,16.1,12.2,12.2,1.09,8.44,-4.62
570007,2010,4,16.34,4.54,10.44,3.98,17.97,70.52,68.15,68.15,0,539.23,24.53,18.3,18.3,0,6.84,-0.74
570007,2010,5,20.58,10.49,15.54,3.48,20.72,75.46,105.12,105.12,0,642.26,28.24,26.42,26.42,0,8.56,1.37
570007,2010,6,25.03,15.59,20.31,3.18,22.09,76.32,87.92,87.92,0,662.8,28.26,30.78,30.78,0,5.38,10.19
570007,2010,7,28.21,19.35,23.78,2.64,23.1,73.43,101.59,101.59,0,716.22,32.69,35.24,35.24,0,4.05,12.26
570007,2010,8,28.75,19.22,23.98,2.62,18.76,70.83,38.17,38.17,0,581.59,32.6,16.33,16.33,0,4.21,13.68
570007,2010,9,22.48,13.22,17.85,3.68,14.49,71.6,81.6,81.6,0,434.83,31.59,29.62,29.62,0,6.75,9.27
570007,2010,10,16.42,7.93,12.18,3.89,11.6,73.98,46.69,46.69,0,359.74,23.56,16.06,16.06,0,7.6,2.09
570007,2010,11,9.65,1.58,5.61,3.92,7.29,79.28,55.49,53.39,2.1,218.65,15.21,15.7,15.7,2.1,8,-3.67
570007,2010,12,-1.36,-6.13,-3.74,4.7,4.86,86.31,30.96,3.14,27.82,150.73,6.63,10.12,1.65,10.12,9.92,-12.31
692009,2010,1,-6.6,-13.54,-10.07,2.21,3.62,93.78,9.44,0,9.44,112.13,2.69,4.19,0,4.19,4.07,-26.74
692009,2010,2,-1.04,-10.46,-5.75,2.1,7.81,92.76,7.01,0,7.01,218.61,6.74,3.65,0,3.65,4.57,-13.88
692009,2010,3,7.88,-3.18,2.35,2.82,13.66,67.63,7.44,4.96,2.48,423.33,15.83,3.33,3.33,0.9,5.53,-6.52
692009,2010,4,11.89,-1,5.44,3.75,17.07,60.2,41.2,41.2,0,512.07,23.01,19.94,19.94,0,7.22,-6.44
692009,2010,5,13.05,2.08,7.57,2.73,17.37,66.3,106.52,106.52,0,538.6,27.48,31.62,31.62,0,6.01,-4.42
692009,2010,6,18.31,7.21,12.76,2.02,22.15,71.55,104.13,104.13,0,664.62,24.45,36.03,36.03,0,4.27,0.32
692009,2010,7,20.95,9.83,15.39,2.3,21.45,72.53,121.73,121.73,0,664.9,28.15,39.05,39.05,0,6.57,4.68
692009,2010,8,20.65,9.15,14.9,2.15,16.72,70.32,49.26,49.26,0,518.38,29,15.21,15.21,0,4.7,2.08
692009,2010,9,14.16,3.37,8.76,2.13,11.24,75.72,61.52,61.52,0,337.25,23.05,25.75,25.75,0,3.37,-4.77
692009,2010,10,12.28,1.01,6.64,2.26,7.99,75.07,11.35,8.41,2.94,247.59,22.26,5.39,5.39,1.66,4.7,-6.26
692009,2010,11,-1.1,-8.99,-5.05,2.36,4,79.08,21.3,4.88,16.42,119.95,13.67,9.06,2.77,9.06,4.75,-27.77
692009,2010,12,-8.82,-16.5,-12.66,1.93,2.53,93.54,13.4,0,13.4,78.39,0.16,6.07,0,6.07,3.1,-24.11
727006,2010,1,-8.49,-15.64,-12.06,2.4,3.73,95.45,10.79,0,10.79,115.77,3.15,5.25,0,5.25,4.48,-30.8
727006,2010,2,-2.86,-11.56,-7.21,2.32,7.39,95.8,7.54,0,7.54,206.98,2.32,3.85,0,3.85,5.06,-16.26
727006,2010,3,7.18,-3.2,1.99,3.03,13.71,69.8,7.79,4.81,2.98,425.12,16.09,3.96,3.96,0.82,6.1,-7.45
727006,2010,4,12.43,-0.7,5.86,4.05,16.96,60.33,45.32,45.32,0,508.75,23.33,17.14,17.14,0,8.88,-6.98
727006,2010,5,13.63,2.82,8.23,2.8,17.24,66.12,94.06,94.06,0,534.5,28.83,30.98,30.98,0,6.13,-4.67
727006,2010,6,19.75,8.31,14.03,2.24,22.36,67,80.63,80.63,0,670.72,26.12,30.93,30.93,0,4.22,1.94
727006,2010,7,21.74,10.72,16.23,2.42,21.62,70.22,109.83,109.83,0,670.18,29.11,35.14,35.14,0,6.08,4.96
727006,2010,8,21.02,10.06,15.54,2.39,17.29,69.57,47.67,47.67,0,535.85,27.87,16.99,16.99,0,5.57,3
727006,2010,9,14.6,3.61,9.11,2.35,11.81,74.28,46.58,46.58,0,354.3,23.2,19.8,19.8,0,3.84,-5.13
727006,2010,10,11.91,1.27,6.59,2.56,8.09,75.08,15.19,11.58,3.61,250.75,22.97,7.88,7.88,1.87,4.86,-7.2
727006,2010,11,-1.35,-8.58,-4.96,2.66,3.99,79.61,14.32,1.12,13.2,119.77,10.87,7.12,1.12,7.12,4.8,-26.99
