POLYID,Year,Month,meanTmax,meanTmin,meanTmean,meanWindSpeed,meanRad,meanRH,sumPrecip,sumRain,sumSnow,sumRad,maxTmax,maxDailyPrecip,maxDailyRain,maxDailySnow,maxDailyWindSpeed,minTmin
425023,2013,1,-5.72,-16.92,-11.32,1.33,5.52,94.57,69.99,13.89,56.1,171.25,7.25,21.08,6.49,21.08,3.53,-35.57
425023,2013,2,-4.73,-14.29,-9.51,1.76,7.97,89.35,50.89,0,50.89,223.27,2.48,17.38,0,17.38,3.3,-23.55
425023,2013,3,2.43,-6.22,-1.9,1.32,11.94,85.33,36.04,11.53,24.51,370.12,11.69,13.38,4.93,13.38,2.52,-16.31
425023,2013,4,10.68,-1.06,4.81,0.89,15.98,75.2,65.8,46.96,18.84,479.29,20.93,18.84,7.48,18.84,1.83,-7.27
425023,2013,5,19.9,7.63,13.77,0.4,20.1,74.77,96.39,96.39,0,623.06,27.94,20.91,20.91,0,0.59,0.18
425023,2013,6,21.49,11.93,16.71,0.31,18.34,82.19,165.31,165.31,0,550.27,27.95,39.86,39.86,0,0.48,5.11
425023,2013,7,25.78,15.32,20.55,0.32,21.63,80.04,73.69,73.69,0,670.62,31.34,20.38,20.38,0,0.49,8.19
425023,2013,8,24.12,13.42,18.77,0.31,18.72,80.09,89.81,89.81,0,580.46,28.89,25.14,25.14,0,0.43,7.3
425023,2013,9,19.58,8.52,14.05,0.33,14.32,79.37,107.89,107.89,0,429.61,28.19,30.7,30.7,0,0.52,2.62
425023,2013,10,14.27,4.36,9.32,0.37,9.45,80.4,80.51,80.51,0,292.99,22.27,20.93,20.93,0,0.56,-5.62
425023,2013,11,3.36,-5.08,-0.86,0.51,5.42,81.67,80.25,48.46,31.79,162.75,16.55,21.34,11.94,21.34,1.02,-15.22
425023,2013,12,-6.91,-15.09,-11,0.74,3.9,94.09,64.96,0,64.96,121,3.78,18.44,0,18.44,1.29,-28.74
570007,2013,1,0.1,-6.16,-3.03,4.65,5.81,83.17,66.75,51.31,15.44,180.11,12.51,18.47,18.47,3.3,9.37,-15.42
570007,2013,2,-0.5,-6.54,-3.52,4.63,7.45,81.21,46.81,8.67,38.14,208.47,3.87,16.48,6.16,16.48,9.07,-11.24
570007,2013,3,3.63,-3.46,0.09,4.23,11.91,78.27,23.43,12.64,10.79,369.22,13.95,7.65,7.65,2.24,7.7,-10.56
570007,2013,4,11.39,1.48,6.44,4.33,15.27,75.69,105.7,105.7,0,458.23,22.08,25.74,25.74,0,8.52,-4.36
570007,2013,5,20.54,9.91,15.22,3.56,22.03,73.54,67.98,67.98,0,682.86,26.57,21.38,21.38,0,6.51,0.39
570007,2013,6,23.39,14.52,18.96,2.96,21.13,78.5,104.4,104.4,0,634.03,28.83,31.63,31.63,0,5.71,8.4
570007,2013,7,25.9,18.09,22,2.62,20.16,80.2,100.16,100.16,0,625.07,31.19,33.54,33.54,0,4.66,12.14
570007,2013,8,25.39,16.75,21.07,2.58,19.09,76.21,58.99,58.99,0,591.73,30.55,18.91,18.91,0,4.41,11.61
570007,2013,9,22.35,13.11,17.73,2.95,16,75.67,43.65,43.65,0,479.99,32.06,16.45,16.45,0,5.2,7.88
570007,2013,10,16.57,8.42,12.5,3.54,10.95,79.33,56.96,56.96,0,339.42,25.32,20.89,20.89,0,6.95,1.42
570007,2013,11,6.32,-0.29,3.01,4.99,6.31,77.33,52.28,47.29,4.99,189.26,15.33,15.62,15.62,3.28,8.52,-7.27
570007,2013,12,-0.91,-6.58,-3.74,4.09,4.67,85.03,58.51,17.51,41,144.73,10.98,16,9.04,16,6.84,-15.49
692009,2013,1,-5.55,-14.43,-9.99,2.97,3.65,90.76,27.13,0,27.13,113.2,2.67,11.86,0,11.86,6.63,-26.88
692009,2013,2,0.52,-9.12,-4.3,2.92,7.55,85.62,11.01,0,11.01,211.39,5.08,6.2,0,6.2,5.68,-14.96
692009,2013,3,1.11,-9.49,-4.19,2.81,13.86,79.68,40.3,6.09,34.21,429.58,12.4,12.2,3.77,12.2,5.52,-16.24
692009,2013,4,5.94,-4.36,0.79,3.29,18.05,72.79,43.33,5.73,37.6,541.5,19.69,18.01,2.98,18.01,5.73,-12.71
692009,2013,5,17.82,5.08,11.45,2.68,20.97,66.49,87.36,87.36,0,650.06,27.63,33.29,33.29,0,5.57,-5.74
