site,year,cinput_total,dfac,kA,SS_active,soc_active,kS,SS_slow,soc_slow,kP,SS_passive,soc_passive,soc_total,soc_delta,stringsAsFactors,Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...93,SL,PROVINCE,PCPTREGION
727006,1983,2002.5,0.29380054045226345,2.334239192055731,383.01416029478526,383.01416029478526,0.1582317479884362,4192.390833335643,718.7427849860019,0.0021505982565748296,59954.35635656806,1156.1612440986523,2257.9181893794394,1155.8181893794397,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,1983.478261,NA,1983.478261,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2002.5,yes,NA,876.9152174,NA,165.315,110.21,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2002.5,NA,NA,876.9152174,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1984,2658.25,0.3148185954872456,2.5012272027922573,474.4935808891084,474.4935808891084,0.16955141262343962,5193.704946744202,1477.4789409485456,0.002304448867078287,74273.90469228294,1324.6573451511415,3276.6298669887956,1018.7116776093562,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,3516.485,NA,3516.485,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2658.25,yes,NA,1358.4417,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2658.25,NA,NA,1358.4417,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1985,2436.91,0.27204316103252574,2.161377264437084,503.3807153578017,503.3807153578017,0.14651390644895781,5509.897323690984,2068.284310640729,0.0019913358461800205,78795.69457264451,1478.928198622996,4050.593224621527,773.9633576327315,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,3126.97,NA,3126.97,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2436.91,yes,NA,1224.0536,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2436.91,NA,NA,1224.0536,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1986,3611.965,0.32981907928848014,2.620405735053425,615.4073153073109,615.4073153073109,0.1776302022978487,6736.116454483982,2897.432278644007,0.0024142513005968036,96331.5545774502,1707.9262752231023,5220.76586917442,1170.172644552893,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,2725.52,NA,2725.52,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3611.965,yes,NA,1394.2467,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3611.965,NA,NA,1394.2467,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1987,2758.91,0.3417437986566638,2.715147382773447,453.66135628503656,453.66135628503656,0.18405248180419237,4965.679885214148,3278.0983836188225,0.002501539365635359,71012.97403465057,1881.2955804305486,5613.055320334408,392.28945115998795,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,3150.5975,NA,3150.5975,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2758.91,yes,NA,1300.09165,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2758.91,NA,NA,1300.09165,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1988,3159,0.34707621438285763,2.757513314971037,511.4694165164421,511.4694165164421,0.18692435351708245,5598.434511363042,3711.825714239741,0.002540572254909257,80061.84324807119,2079.918910708567,6303.214041464751,690.1587211303431,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,3508.3,NA,3508.3,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3159,yes,NA,1466.806,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3159,NA,NA,1466.806,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1989,2934.075,0.32750740820715146,2.602039556322532,503.43682385569286,503.43682385569286,0.1763852088223095,5510.511475272351,4029.0872778051926,0.002397330039017002,78804.47740426254,2263.8529995154813,6796.3771011763665,493.16305971161546,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,2894.875,NA,2894.875,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2934.075,yes,NA,1282.369,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2934.075,NA,NA,1282.369,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1990,3592,0.2768038717445841,2.199201012170903,729.2208264838627,729.2208264838627,0.14907787578841744,7981.894732235074,4618.363416512221,0.002026183896975466,114147.12516110552,2490.5490839102185,7838.1333269063025,1041.756225729936,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,4261.7,NA,4261.7,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3592,yes,NA,1727.814,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3592,NA,NA,1727.814,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1991,2892.391304,0.3432252765813877,2.7269176941170974,473.55745675511207,473.55745675511207,0.18485035930732593,5183.458332793401,4722.82141482954,0.002512383674625263,74127.37037125314,2670.5282642145867,7866.907135799239,28.77380889293636,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,2766.413043,NA,2766.413043,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2892.391304,yes,NA,1244.936957,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2892.391304,NA,NA,1244.936957,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
727006,1992,2622.625,0.29895837701579636,2.375218096431752,492.96985791792343,492.96985791792343,0.1610095968447731,5395.942311519847,4831.2003390334385,0.0021883532392721265,77166.05180317746,2833.550784462349,8157.72098141371,290.8138456144716,FALSE,1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,8,F25S,1,CT,NA,2731.75,NA,2731.75,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2622.625,yes,NA,1177.9625,NA,NA,NA,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2622.625,NA,NA,1177.9625,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
