Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,year_name,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...78,SL,PROVINCE,PCPTREGION
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1983,CT,NA,2543.152174,NA,2543.152174,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2567.282609,yes,NA,1124.295652,NA,165.315,110.21,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2567.282609,NA,NA,1124.295652,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1984,CT,NA,3744.335,NA,3744.335,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2979.41,yes,NA,1479.2239,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2979.41,NA,NA,1479.2239,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1985,CT,NA,2848.125,NA,2848.125,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2534.56,yes,NA,1184.1907,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2534.56,NA,NA,1184.1907,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1986,CT,NA,2735.285,NA,2735.285,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,4548.32,yes,NA,1602.3931,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,4548.32,NA,NA,1602.3931,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1987,CT,NA,3462.0575,NA,3462.0575,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3801.3075,yes,NA,1597.9403,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3801.3075,NA,NA,1597.9403,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1988,CT,NA,3527.3,NA,3527.3,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,4179.3,yes,NA,1695.452,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,4179.3,NA,NA,1695.452,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1989,CT,NA,2755.825,NA,2755.825,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3141.825,yes,NA,1297.483,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3141.825,NA,NA,1297.483,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1990,CT,NA,4899.625,NA,4899.625,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3962.875,yes,NA,1949.75,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3962.875,NA,NA,1949.75,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1991,CT,NA,3293.478261,NA,3293.478261,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3414.130435,yes,NA,1475.673913,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3414.130435,NA,NA,1475.673913,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,12,F75S,1,1992,CT,NA,3212.625,NA,3212.625,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,3218.925,yes,NA,1414.941,NA,NA,NA,NA,0,20,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,3218.925,NA,NA,1414.941,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
