SampleID,tillfac_FT,k40,f1,f6,tmax,topt
3,2.290453474549577,0.18813648314028977,0.0418505918228766,0.0798323405632982,44.541630145395175,31.360034597674385
4,3.8767146345460786,0.16644599093857687,0.2100521108461544,0.18601142385043204,46.861046217614785,35.114313235906884
1,1.6111516957636922,0.10760425937653054,0.5332678104663501,0.11626713862642647,49.35660556261428,32.491294759809975
