Exp_ID,location_name,experiment_name,team_name,latitude,longitude,ecozone,province,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,year_name,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,total_yield,crop,perennial,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha_30cm,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,crop_residue_avg_kgha,crop_residue_kgha,hay_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,cinput_lignin_px,cinput_n_px,reference,flag,Location,POLYID,ECO_ID,...78,SL,PROVINCE,PCPTREGION
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2004,CT,NA,5699.10736,NA,5699.10736,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7666.954,NA,NA,NA,NA,88.7,88.7,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,6662.676333,7666.954,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2005,CT,NA,2879.644444,NA,2879.644444,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3812.0775,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,3664.4775,3812.0775,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2006,CT,NA,7960.5722,NA,7960.5722,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7001.150756,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,7091.506425,7001.150756,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2007,CT,NA,3196.190169,NA,3196.190169,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3457.99125,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,3565.412917,3457.99125,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2008,CT,NA,7479.716948,NA,7479.716948,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,6470.078608,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,6199.021718,6470.078608,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2009,CT,NA,2999.210409,NA,2999.210409,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3280.666667,NA,NA,NA,NA,104.2914079,104.2914079,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,3399.822222,3280.666667,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2010,CT,NA,6223.526666,NA,6223.526666,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7107.446341,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,7037.65203,7107.446341,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2011,CT,NA,3600.784773,NA,3600.784773,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,3859.220056,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,3694.53649,3859.220056,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2012,CT,NA,11045.92981,NA,11045.92981,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11429.27065,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,10723.39127,11429.27065,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2013,CT,NA,2433.460551,NA,2433.460551,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,5125.82065,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,5571.956817,5125.82065,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2014,CT,NA,8113.146667,NA,8113.146667,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,11816.72797,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,11948.7408,11816.72797,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2015,CT,NA,2959.062507,NA,2959.062507,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,6120.634921,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,5925.925926,6120.634921,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2016,CT,NA,9173.306667,NA,9173.306667,CRN,FALSE,MAZ,CORNGR,CRN-SBN,NA,NA,7715.093931,NA,NA,NA,NA,NA,NA,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,7932.915107,7715.093931,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
2,Harrow,Experiment 1,A,42.166667,-82.666667,8,Ontario,Medium,28,37,35,88.7,2004,NA,NA,F3,1 IP,2,2017,CT,NA,3145.824,NA,3145.824,SBN,FALSE,SBN,SOYBNS,CRN-SBN,NA,NA,4774.222222,NA,NA,NA,NA,101.3614603,101.3614603,NA,0,30,0,NA,NA,50,NA,NA,0,NA,NA,NA,0,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,5035.724868,4774.222222,NA,NA,NA,NA,10,10,Angers. et al. 1997,reference uncertain,2,570007,570,NA,570007,ON,ON_1
1,Ellerslie,Experiment 1,A,53.416667,-113.55,10,Alberta,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,1983,CT,NA,2230.217391,NA,2230.217391,BAR,FALSE,BAR,BARLEY,CONT BAR,NA,NA,2431.413043,yes,NA,1025.558696,NA,165.315,110.21,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,10,NA,NA,NA,NA,Brown,Intensive Tillage,Canada,0,NA,2431.413043,NA,NA,1025.558696,NA,10,10,Malhi et al. 2011b,NA,1,727006,727,NA,727006,AB,AB_3
