SampleID,tillfac_FT,tillfac_RT,wfac_irri,k10,k20,k30,k40,k50,f1,f2,f3,f5,f6,f7,f8,tmax,topt,plig
395,2.785906267072074,1.8802647270550952,1,20.121427070635,5.087176522022881,7.87248012908224,0.2007762437838651,0.008571754906986608,0.7759096251526638,0.11349006454958209,0.5826253974064952,0.08715585907300934,0.04847729337315308,0.4159787048740592,0.4258605124018947,41.16180196095351,31.398190219990013,2.340540922196582
939,2.430089586362429,1.3794079539556987,1,18.299257416411674,4.591389142649751,7.725777544740438,0.17739940700916945,0.007201968733378453,0.3745049629957252,0.43856382877428807,0.254040824214858,0.05636730622757366,0.07540533348509111,0.4597135639818376,0.4829887805304816,40.64223641485814,31.84730389651023,3.777728523260448
801,1.9824584177738986,2.824838517428376,1,19.05345132483875,5.112166276392853,6.709241301747654,0.06102127657142421,0.0052514878885482905,0.27438592869626593,0.022044809219108893,0.451699855022342,0.067837452962772,0.14641674314296108,0.3951363973377133,0.48411508900338085,44.423565501801434,35.278046038176456,2.5806749966456555
208,2.585461857465515,1.9310929610277525,1,20.222413210686902,5.296357034118306,7.9715782141250475,0.29859313612260113,0.006554282814617036,0.6125295806295262,0.43589276440120256,0.11350047583035194,0.07418319453649222,0.1297071950529213,0.4444377057095049,0.4308408014706569,43.34389737796434,32.99111692897029,2.4111445166873744
757,1.8778223215907346,1.0076575913652777,1,18.397342221635114,4.4870812812465894,6.806456159231467,0.09798683847898897,0.006271390747991391,0.04266025676573394,0.4636984777350309,0.7426170088214334,0.03724946690904069,0.15877947386624525,0.4617277697043345,0.4771228014919767,43.9490192945546,35.129802914946715,3.559142368973233
853,3.0036537817830684,1.9208769956892358,1,17.87944524925817,4.53782895087529,7.2856903241549995,0.11216180787201646,0.008322608945736429,0.7879576816398908,0.11534906288250722,0.5782788658231962,0.05593796209736518,0.15535898875277257,0.41233686655249446,0.42904367613690675,47.45961923406646,31.535483114244826,2.315115719838068
174,2.655463071646122,1.6986641379739158,1,17.131849841396626,5.101170066351127,6.882982779049678,0.15912000340581825,0.008269546215955634,0.6380414904068876,0.22032907768548257,0.1880446215149714,0.08359121305832035,0.10236953406375601,0.4486243597412948,0.4254748193000397,49.208892227977046,33.357201304211024,2.390832099657506
452,2.2640213239580858,1.9104560268959032,1,20.178835458806834,4.702924186012312,6.695035115268901,0.2950433902651323,0.00648472413893207,0.6789122681580229,0.12137320462842542,0.2571837274354883,0.04438996979651088,0.12993677246242297,0.44101711100459007,0.4812997279167152,40.82115181443701,31.97402012668196,2.6059883521297014
176,3.7688751437668224,1.2483799394909292,1,17.49894341503477,5.041458089770931,6.930756631935901,0.2912178776631984,0.009607655967555475,0.39255959831115794,0.49290214982435154,0.5473487316243584,0.09031811451028404,0.08402918793316,0.3784295610009525,0.41166323597558313,46.31312833898328,32.44128604144007,3.8625487085445784
848,3.5384959942799528,2.161172044595238,1,20.032245833288997,4.962685153330927,7.3125419119768225,0.14647947996217991,0.006873006235533394,0.5970464011081797,0.1733108745372002,0.2953490604453022,0.09644143225664668,0.18013742062395205,0.45241056356423537,0.4395892449060199,46.778330765344435,30.764955543888323,3.6943878172920086
329,3.7632167225631887,2.117284329484683,1,19.851685882982053,4.8866193822684325,7.4768016940580315,0.15676978852243348,0.008068782876542537,0.38534479353620205,0.4126120653422852,0.402473630696768,0.07614686089095798,0.179799665142335,0.4357717414781051,0.48518413027510277,46.65546925493865,34.97897318256181,3.1149845853419977
98,2.317306195998052,1.6930312824212015,1,19.059104939742852,4.990713011585432,8.024270497560707,0.07134967829775204,0.005337045494311024,0.34114467720380987,0.09103523459115788,0.5261506686659297,0.07781811695933272,0.035653383511418946,0.3906690040747197,0.4480796276496956,41.851802159938494,34.37049351877824,3.326862463729456
741,2.952609006814007,2.532879742265213,1,20.32929480432582,4.5887498061244,7.195448724207273,0.20899840091520874,0.009049762720413274,0.4124809527111263,0.061926763405418486,0.5694954855949154,0.06159921844493202,0.1289046779449517,0.42918430079720915,0.4640741470668046,47.38789264141093,35.305853800661865,3.2613520535440186
679,2.026864718445344,1.9736148834484628,1,17.8663033270997,4.984442099924539,7.60949484078086,0.2570339194970126,0.009996142395498463,0.4693944144065912,0.17998653253438,0.7212328807376093,0.08915938193292473,0.16536479271532037,0.40562918633110545,0.42085429825753906,47.12021127321361,33.428389892231,2.507941846896894
840,2.8050544790947347,2.4019745267927646,1,19.641846080614208,4.869948356755744,7.14876802281728,0.13204476031175164,0.008616540602329187,0.05422060918242438,0.05038963418292091,0.25168323344546373,0.03951719789247447,0.1475106819123565,0.4424271951087853,0.4827139650638471,42.10264210672094,34.29090566886954,2.1676851350422948
368,1.8597385776997544,1.8363268573335372,1,16.955305256530014,5.293502587999897,7.381701707943706,0.2000173583330312,0.0064923676379711834,0.287487183789562,0.11476600446435205,0.5337993922320894,0.05686019287632871,0.034913992190915163,0.43548847653466,0.4514142769167898,47.32154044547025,33.50941483136941,2.9876822643256746
246,2.8646491639215963,2.368898161726538,1,20.158925341579575,4.919245995268398,7.258442003643923,0.2588219448172841,0.006858990048726555,0.08698789112413767,0.24531874058328593,0.5537994043117389,0.038923599356917894,0.04109498365226435,0.4046456555122454,0.4227417803258216,46.0078906081086,34.6201569338141,3.1580806413684037
204,3.9234281119377816,2.7508465451956727,1,17.206126442483438,4.788786503830613,7.357905357167889,0.10450142290097988,0.007859804656592896,0.4714493389469339,0.1813128551537369,0.10919098902719562,0.050491354750221595,0.07309463208787609,0.44248697556375804,0.430924033942509,46.64512557199434,32.896627262571904,2.2886350521859713
896,2.072092895727092,2.443346661056392,1,18.803696094222204,4.7756165312255545,7.815138201696026,0.21145729970541735,0.009459332934691339,0.10551918436954263,0.1063291471173356,0.4278382737505483,0.047874792085545834,0.02915032665652456,0.43896334058821107,0.46106081784751035,44.13309729050682,33.99463413253885,3.412050650485326
137,2.120758929450996,2.2012101417738013,1,17.16939381223945,4.472078965167217,7.701731502203737,0.08298590078861873,0.005525874607848236,0.544947486677696,0.44484568165089494,0.21950411922677887,0.0800759599818755,0.05325738414758584,0.38870709429747796,0.4159214592708112,49.33607309521409,34.86090928194944,3.615091283322312
730,1.5504327794232404,2.178573982339818,1,18.361646502627618,5.269036069550519,7.822705372624658,0.09290365277307108,0.006508210992858513,0.26101204109196785,0.09016448714314634,0.38958592207124454,0.09229696426322474,0.15459518646433718,0.46002333627987096,0.4927758401241247,44.16849480884545,34.89777510357425,2.240033316922374
649,3.6809339772131295,2.3725551496273836,1,18.263503657870622,4.660738976203105,7.418658986491468,0.08469307269226574,0.006117332594484324,0.34419495320173915,0.21820768522971565,0.738243670733017,0.05368994445399986,0.12205644204558572,0.40493194070815386,0.49269985080826795,43.46578837074526,32.55311487839483,3.0445702161863446
797,2.760747289165156,2.8702551402118988,1,19.977523519654852,4.853142978143841,7.9692657442066634,0.2847021425725361,0.0063034251612727535,0.517227767893062,0.21574011768579343,0.4242777727253503,0.06809675723749516,0.17029944391835947,0.4014975868486343,0.4469046831543278,43.44521879086574,31.52181528989326,3.505812082450837
105,2.8391818207173607,2.2464201199761593,1,17.17517002902436,4.504850733262086,7.18838234877768,0.19576923340636493,0.005204952005873202,0.26341498497592053,0.16052389240477233,0.6008827633609297,0.04151309379784926,0.13725745481492252,0.45707798867936156,0.41234164665607503,46.27187220871565,35.15323368090928,2.703219017257448
369,2.7247205117305278,1.4356921430309302,1,18.31968190614644,5.319399705221648,7.4488900675831085,0.22609306974065724,0.009267971135393018,0.20966951633820546,0.08235895044234721,0.2090438564735232,0.06081167151488457,0.04038652128801448,0.40272537299895567,0.4111783683412476,40.67092197571741,31.45901228042744,3.5339665227108634
927,3.1819317422399296,1.3602205385295674,1,18.454421042187093,4.808110799428103,7.227266757692005,0.14681883170460958,0.0077529004376940425,0.5863945594491088,0.17624218185320123,0.42932393578020867,0.09614563840370369,0.18597611960490235,0.38242004864613993,0.46830537772519515,44.561924679226244,30.837548190361037,3.049869065247476
975,3.3202662741221487,2.3066922692395746,1,19.480908618383225,4.41711855613519,6.941294420572203,0.10623138310478954,0.005154925317566376,0.5634033422523644,0.42388908057064356,0.7065317527548876,0.08106491862107348,0.16858141213101102,0.38750177178803086,0.439192813191202,46.14741614791425,32.52245005973458,3.775965755618643
324,3.993200816766126,2.710613634024281,1,17.277324214822077,4.655012400094429,7.341600767337848,0.22210228618933164,0.009594671249843669,0.6751938128543832,0.36414805962129965,0.7038879178138218,0.05615074174783309,0.12832187509321374,0.4093325647098385,0.4528745399812935,43.324204910559345,31.162400414659828,3.63277799226623
172,2.3050313913734164,2.5967305592261254,1,19.592782668409473,5.058384975257646,7.528783875421882,0.28172790034137296,0.007875048040132969,0.06066534092122922,0.07010846466001706,0.45321314048876526,0.07150373555988353,0.0583499713029666,0.39994751568905823,0.41277845736405583,47.232850657054925,30.80896192952145,3.5080876649124546
63,2.875376807990996,1.966157722604461,1,19.732656427839235,4.759137927391608,7.810396969795265,0.22104597329754008,0.00799350867907051,0.7836068850320951,0.414422956632907,0.1595718533289619,0.052446710647806524,0.09003649403678488,0.409481470257503,0.4426795274192118,48.108685713716085,34.358091314985906,3.379937588973902
605,2.9426725765138864,1.8261534353042954,1,17.987968809306643,5.227489498986583,8.019897734524022,0.06014926883539977,0.007687515043556923,0.0532104253679677,0.08532275111820294,0.22249194587329402,0.09343571032703249,0.07766399340869161,0.4293958823770937,0.4827917037113104,41.713364873381096,32.62308988291301,3.9316148763438687
924,2.0627395443455314,2.614074108099099,1,18.17905305563549,4.991833048978005,7.050898743370036,0.16347547831574175,0.00959889290682273,0.15139272753361613,0.17878566592477216,0.20319685428708328,0.05840286059009005,0.05123723217485473,0.4185638236150928,0.4173494649377559,44.804114640084094,32.43765905801457,2.622005300965626
211,2.1697591032487806,1.2874529341319576,1,19.694871905259976,4.480111131778881,7.7314115011932705,0.23365438185210247,0.007140981757988921,0.3217113229226484,0.28862937167417285,0.18624192527621053,0.07951749708548304,0.054786139996536073,0.40094767539706644,0.4480006055086199,43.77865951632801,31.31004814739041,3.652355037102941
718,2.512568148884969,2.360755662990268,1,19.135010944017978,4.711303218633486,6.818477817761265,0.29908609591853386,0.00927585785737494,0.4835239081241447,0.4166518911925766,0.22054284594946078,0.0875479411435672,0.04428495193925454,0.4185866379138306,0.47893590148889925,48.868314891258485,33.69702302031346,2.321343223335687
740,3.1906239199670963,1.1178387822178193,1,17.098211683266726,4.676113289371296,7.939837138502346,0.16370346493224613,0.0059082613953994586,0.059665546682442075,0.13939529766721628,0.5871265780516668,0.06604688350471644,0.16747196099638006,0.4427621761251111,0.4595825245364732,45.333762489734916,34.560153847857755,3.764726517487783
618,3.7594858131629882,2.151667161386926,1,16.823705218148767,4.539234004181726,6.816669559215512,0.07694593215338513,0.006318766082967632,0.7105004940499994,0.470334773463083,0.5051047734434484,0.04062007143079699,0.1237886406191229,0.3980961927716704,0.40970467181286546,43.818399168768664,32.76219463213377,2.4752539837369696
701,3.0709876585352234,2.8755062683895227,1,20.31736082395497,5.1106221692806715,7.972910643381933,0.27088888293809166,0.008830516737984725,0.42528813776044877,0.45488412279935603,0.1175702759996988,0.05387267199283116,0.14172852868316463,0.4578130708605219,0.46756275849182627,49.1668055176218,30.797089313398153,3.5706802618638616
184,2.3551059533923864,1.9926789564215577,1,18.31494572367249,4.469103762459038,8.085204079155094,0.11635548069868143,0.008295389643067029,0.5278817633022158,0.3520741590954028,0.12791391874684488,0.0711981036223045,0.07797281622220763,0.43908000314259066,0.48139322784681104,49.036484908548886,33.22663869382784,2.412333485944662
987,3.781358209328912,2.9955136937112545,1,18.497915116458618,5.00644658768503,7.552277229212756,0.21820153185543556,0.009761932231716345,0.2571489995368594,0.24002556860197846,0.10734399533325341,0.061010590066828296,0.13989409305743175,0.46056288928372324,0.4129121817263821,41.14293113812711,33.16771827886842,2.219246582288295
466,3.6758829026217574,2.9814970584791154,1,17.955787245079875,4.507434512111838,7.027597580678593,0.16903587676157522,0.009330336107205368,0.11082687826692358,0.2330588220217002,0.3971610624456545,0.08973198714411677,0.09676362652090845,0.3924862072515646,0.43406397125795254,49.40021343430644,33.58792977230944,2.1175096866064704
303,3.531338434736617,1.4402095326851123,1,18.51432010309382,4.503859367351849,8.050768774130196,0.258293234994987,0.008490895447357325,0.14166507020969646,0.40026632704215215,0.5489651369396364,0.09922104943272075,0.18153798673704033,0.41950185868169926,0.46469576732050627,41.90084058940178,32.87033202282433,2.3330655724881217
734,3.7316434991587886,2.386376680425834,1,17.80589347671005,4.951828315488533,7.522802860977976,0.1918898686975981,0.005314233254184946,0.1693613418372511,0.27529134010823186,0.6053027118831641,0.09094887472183233,0.03431175159172621,0.424527615187034,0.42997390467665625,46.02962062803679,32.527750764243976,2.3055837363107132
348,2.850903042872576,1.7004884586725384,1,19.969048598407117,4.833246553423479,7.507384072220037,0.294830592192621,0.006979230904998258,0.41812596268501606,0.3860180379610232,0.4928811834974913,0.06042191662572091,0.12458967814962148,0.3840646937436657,0.4530969881726266,44.997620228510584,33.28666105283804,3.829795600371435
871,3.4567575023575685,2.982600904550403,1,19.657059572102526,4.649280355320503,7.086798974444662,0.2493080204761615,0.00652516332135303,0.052017250660520514,0.44071715541988654,0.16349925113741776,0.09355239899153425,0.11532677783252206,0.44638098301592655,0.48374105633097003,49.33825482495432,34.9540411214073,2.4356249939380215
601,3.4201474816782866,2.509020972260274,1,19.913410196348117,5.245382549886386,6.828378279540865,0.13687007636943507,0.009674969632780413,0.17921683658302764,0.10244054489704245,0.1317318344668718,0.05898078845718549,0.08745002126275796,0.3850970456903251,0.45337089667836206,44.08332767893863,30.98277002542883,3.273703927975614
923,2.606993749035988,1.4124888167153111,1,16.964542964728874,5.261560287856003,7.827558868003907,0.10251590214402928,0.007788398213422624,0.48027631129921183,0.2113882459426704,0.6134199678960722,0.09890579602336091,0.17081769220463466,0.42911110472122393,0.4532604650245956,43.000459919789805,32.10081593577046,3.8879956133789384
331,3.24671538283648,1.3267282570679673,1,17.60656494723754,4.948306464499515,7.078489985030834,0.0599116482301699,0.0075255769152042925,0.5242643213970797,0.44125428879396644,0.7856478229949949,0.038140283342459,0.051349772487706516,0.45436158044124675,0.48190139044142094,44.8968020149644,33.53647839638438,3.637574867499992
941,1.480604938463075,2.9635428438792006,1,18.34777563134993,4.898872407791051,8.002028624194553,0.22425003588242037,0.008857852755042259,0.4151571660438786,0.4575754364623232,0.5510194729402429,0.06754656103886245,0.12668878621052487,0.4567536086146329,0.45795297254262723,47.68447591116443,35.04454420690325,3.6046945473034864
365,3.6460756902777125,1.1247776820827275,1,18.846264789014704,4.460039812600352,7.81362040411654,0.22499130282002267,0.009274199323741485,0.6050352605764591,0.40937142403208787,0.2719233428705484,0.046721558296489295,0.14984427831571784,0.39015858093461675,0.43254623596287334,49.25542810118641,35.2469593862652,3.1808066023625434
