site,year,cinput_total,dfac,kA,SS_active,soc_active,kS,SS_slow,soc_slow,kP,SS_passive,soc_passive,soc_total,soc_total_tha,soc_delta,stringsAsFactors,Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,block,treatment_number,replication_number,duration,start_year,end_year,tillage,STIR_rating,crop_rotation,rotation_seq,crop_seq,straw_returned,biomass_returned_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,reference,flag,theme,simple_trt_name,crop_rotation_code,TrtID,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,crop,ICASA_code,AAFC_code,grain_yield_kgha,crop_residue_kgha,hay_yield_kgha,hay_residue_kgha,root_biomass_kgha,straw_biomass_kgha,silage_yld_kgha,crop_residue_avg_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,manure_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
727006,1990,3257.075,0.4692912709726262,2.1121637494212813,1137.5850278226678,1137.5850278226678,0.08135951886108207,20394.618645793224,8870.934089575148,0.0032334168570013946,123200.35999097985,12719.682002937607,22728.201120335423,227.28201120335424,1627.5664964922944,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3636.7,3257.075,NA,NA,1516.6305,3257.075,NA,NA,NA,1516.6305,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1991,2561.956522,0.5899751390484547,2.65533194166446,711.7650002666603,711.7650002666603,0.10228209306663646,12760.51933774598,9268.769009919173,0.0040649287080438525,77084.0878854305,12981.31872418554,22961.852734371372,229.61852734371374,233.65161403594902,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2829.673913,2561.956522,NA,NA,1186.158696,2561.956522,NA,NA,NA,1186.158696,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1992,2787.325,0.5246419469266027,2.3612834294307836,870.8095510370098,870.8095510370098,0.09095548759691197,15611.869242430561,9845.708784443332,0.003614783014324293,94308.59895957338,13275.29919538161,23991.817530861954,239.91817530861954,1029.9647964905816,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3034.4,2787.325,NA,NA,1280.7795,2787.325,NA,NA,NA,1280.7795,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1993,3481.275,0.6178316466973569,2.780707181479905,923.563510628651,923.563510628651,0.10711148623810447,16557.641964128885,10564.633922850298,0.004256860045744789,100021.8482145143,13644.5671140074,25132.76454748635,251.3276454748635,1140.9470166243955,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2525.65,3481.275,NA,NA,1321.5235,3481.275,NA,NA,NA,1321.5235,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1994,2827.15,0.4460777535767575,2.0076854584901587,1038.8117925598738,1038.8117925598738,0.07733506598241048,18623.81258178275,11187.891036202875,0.0030734757221438595,112503.22716641972,13948.40680560216,26175.10963436491,261.7510963436491,1042.3450868785621,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2575.275,2827.15,NA,NA,1188.5335,2827.15,NA,NA,NA,1188.5335,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1995,3033.586957,0.4482047884127869,2.0172587153400174,1109.3754247455454,1109.3754247455454,0.07770382317344335,19888.877023992627,11863.990912832698,0.003088130992164102,120145.26242086139,14276.356606698018,27249.722944276262,272.4972294427626,1074.6133099113504,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2736.832631,3033.586957,NA,NA,1269.492309,3033.586957,NA,NA,NA,1269.492309,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,126.4,131.9,10,110.21,21.690000000000012,148.09000000000003
727006,1996,3005.978261,0.559769989359476,2.5193860458742403,880.1867142971527,880.1867142971527,0.09704552337564469,15779.982978100934,12244.020412341526,0.0038568152266867895,95324.14492852394,14588.942950786924,27713.150077425606,277.13150077425604,463.4271331493437,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2867.68141,3005.978261,NA,NA,1292.205128,3005.978261,NA,NA,NA,1292.205128,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1983,2305.652174,0.12600274080032042,1.1529686972084932,2047.3223369024897,2047.3223369024897,0.10015313096933617,15869.945429187337,2181.3647273045863,8.681588841142078e-4,297665.31586638774,10543.857797643212,14772.544861850289,147.7254486185029,3751.5448618502887,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2181.304348,2305.652174,NA,NA,987.1304348,2305.652174,NA,NA,NA,987.1304348,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,110.21,131.9,10,110.21,21.690000000000012,131.9
727006,1984,2368.555,0.1347320593163705,1.232844983494344,1966.9120983372065,1966.9120983372065,0.1070916195693301,15246.640503051638,3580.5462702492737,9.283038886897928e-4,285974.2701380245,10799.54092048222,16346.9992890687,163.46999289068702,1574.454427218412,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3370.01,2368.555,NA,NA,1262.4843,2368.555,NA,NA,NA,1262.4843,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1985,2302.37,0.11184105330847997,1.0233843542487122,2303.277657176005,2303.277657176005,0.08889673025052339,17853.998888593484,4849.409537405845,7.705848572954271e-4,334879.3001440999,11049.271875495888,18201.959070077737,182.01959070077737,1854.9597810090363,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2970.73,2302.37,NA,NA,1160.082,2302.37,NA,NA,NA,1160.082,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1986,3545.78,0.12946445976094692,1.1846446240556758,3064.3167013448638,3064.3167013448638,0.10290467423133623,23753.240001115915,6794.70205299834,8.920101277529243e-4,445528.67048795836,11436.831899358203,21295.850653701407,212.95850653701407,3093.89158362367,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2658.25,3545.78,NA,NA,1364.8866,3545.78,NA,NA,NA,1364.8866,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1987,2518.085,0.14354918201030875,1.3135247084034039,1962.646524043067,1962.646524043067,0.11409989921729517,15213.57564069364,7755.294680877522,9.890538640510273e-4,285354.08762121695,11707.75081956016,21425.692024480748,214.25692024480747,129.84137077934065,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2949.235,2518.085,NA,NA,1202.8104,2518.085,NA,NA,NA,1202.8104,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1988,3256.125,0.15351901599038292,1.404752140619401,2373.0741922043976,2373.0741922043976,0.1220244100811602,18395.03103682023,9053.602233130505,0.0010577460201737384,345027.19296543236,12060.318132936487,23486.99455827139,234.8699455827139,2061.302533790644,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3203.775,3256.125,NA,NA,1421.178,3256.125,NA,NA,NA,1421.178,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1989,3036.325,0.14634608287614972,1.3391173195404922,2321.344401625723,2321.344401625723,0.1163230125951917,17994.044373045082,10093.58139677837,0.0010083245110166716,337506.0693129643,12388.473060857541,24803.398859261637,248.03398859261637,1316.4043009902452,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2982.425,3036.325,NA,NA,1324.125,3036.325,NA,NA,NA,1324.125,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1990,3257.075,0.12508431707207585,1.1445648021605466,2913.3812637463607,2913.3812637463607,0.09942312294446318,22583.254642756183,11335.343715449395,8.618309446266026e-4,423583.78965587396,12742.853908984658,26991.57888818041,269.91578888180413,2188.180028918774,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3636.7,3257.075,NA,NA,1516.6305,3257.075,NA,NA,NA,1516.6305,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1991,2561.956522,0.15560381900332876,1.423828809892665,1842.1454980924543,1842.1454980924543,0.12368151331458685,14279.504502247211,11699.481977002013,0.0010721103129329352,267834.14202921937,13016.339909717708,26557.967384812175,265.57967384812173,-433.6115033682363,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2829.673913,2561.956522,NA,NA,1186.158696,2561.956522,NA,NA,NA,1186.158696,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1992,2787.325,0.12300486941903685,1.1255371362843172,2535.348891262603,2535.348891262603,0.09777027641258708,19652.913380099802,12477.091163711435,8.47503550297164e-4,368620.71738590277,13317.715882129987,28330.155937104028,283.3015593710403,1772.1885522918528,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3034.4,2787.325,NA,NA,1280.7795,2787.325,NA,NA,NA,1280.7795,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1993,3481.275,0.1438568026870664,1.3163395440860477,2707.57411384048,2707.57411384048,0.1143444111519761,20987.927820461828,13450.257769638212,9.911733705138875e-4,393660.97331177973,13694.701990548765,29852.533874027456,298.52533874027455,1522.377936923429,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2525.65,3481.275,NA,NA,1321.5235,3481.275,NA,NA,NA,1321.5235,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1994,2827.15,0.12430310911287488,1.1374164788998946,2544.7157953091255,2544.7157953091255,0.09880218071292766,19725.52151482257,14070.2675122112,8.56448421787708e-4,369982.59499620466,13999.844194215526,30614.82750173585,306.1482750173585,762.2936277083936,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2575.275,2827.15,NA,NA,1188.5335,2827.15,NA,NA,NA,1188.5335,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1995,3033.586957,0.11425993194893602,1.0455179311620248,2970.536635716378,2970.536635716378,0.0908193731052565,23026.29803548418,14883.648589846394,7.872509311281692e-4,431893.7521587284,14328.831562373378,32183.016787936147,321.83016787936145,1568.189286200297,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2736.832631,3033.586957,NA,NA,1269.492309,3033.586957,NA,NA,NA,1269.492309,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,126.4,131.9,10,110.21,21.690000000000012,148.09000000000003
727006,1996,3005.978261,0.13616616279552432,1.2459675267780845,2469.9551196373236,2469.9551196373236,0.10823151504032535,19146.009524074834,15344.970371406635,9.381848616611626e-4,359112.9533491056,14652.302805974829,32467.228297018788,324.6722829701879,284.211509082641,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2867.68141,3005.978261,NA,NA,1292.205128,3005.978261,NA,NA,NA,1292.205128,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1983,2305.652174,0.379914361620591,2.430837129792034,113.2761455418972,113.2761455418972,0.16371188426200445,1698.5845336816305,828.208066442135,0.002617609951565872,17474.94180033112,10313.170086875027,11254.654298859059,112.54654298859059,233.65429885905905,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2181.304348,2305.652174,NA,NA,987.1304348,2305.652174,NA,NA,NA,987.1304348,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,110.21,131.9,10,110.21,21.690000000000012,131.9
727006,1984,2368.555,0.40893634711220406,2.6165308730144936,108.10807730182749,108.10807730182749,0.17621797618648255,1621.0889520691123,967.9279314642669,0.0028175714316030862,16677.67163119428,10331.102524602695,11407.138533368789,114.07138533368789,152.4842345097295,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3370.01,2368.555,NA,NA,1262.4843,2368.555,NA,NA,NA,1262.4843,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1985,2302.37,0.35520275517726974,2.272722837342034,120.98434423543272,120.98434423543272,0.15306321165926293,1814.1695672361295,1097.4563940752964,0.0024473469831713885,18664.074100962775,10351.496197450953,11569.936935761682,115.69936935761682,162.79840239289297,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2970.73,2302.37,NA,NA,1160.082,2302.37,NA,NA,NA,1160.082,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1986,3545.78,0.43324601325531226,2.7720733979704995,152.75927689196246,152.75927689196246,0.1866934455346063,2290.6371316201426,1320.2154171130665,0.0029850650313291015,23565.945507568173,10390.942187994855,11863.916881999883,118.63916881999883,293.9799462382016,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2658.25,3545.78,NA,NA,1364.8866,3545.78,NA,NA,NA,1364.8866,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1987,2518.085,0.4423779346541845,2.8305029174759766,106.24470920382291,106.24470920382291,0.19062855357517813,1593.1476038118512,1372.2440850875662,0.0030479839697673313,16390.212617564797,10409.227868094484,11887.716662385872,118.87716662385873,23.799780385988925,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2949.235,2518.085,NA,NA,1202.8104,2518.085,NA,NA,NA,1202.8104,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1988,3256.125,0.44405420579092003,2.84122834017754,136.8659650068501,136.8659650068501,0.19135088874871137,2052.3156948526353,1502.3763920288789,0.0030595334778994393,21114.108018940668,10441.979807292899,12081.222164328628,120.81222164328629,193.50550194275638,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3203.775,3256.125,NA,NA,1421.178,3256.125,NA,NA,NA,1421.178,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1989,3036.325,0.4196356316780544,2.6849889804520157,135.05363593687326,135.05363593687326,0.18082848901115964,2025.1396807547176,1596.9068876396768,0.002891289502261795,20834.522719940705,10472.027657518043,12203.988181094594,122.03988181094594,122.7660167659651,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,2982.425,3036.325,NA,NA,1324.125,3036.325,NA,NA,NA,1324.125,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
727006,1990,3257.075,0.3537566886529204,2.2634703516382997,171.85156122403538,171.85156122403538,0.15244007576500618,2576.927406805366,1746.301289832555,0.002437383584818622,26511.283698078423,10511.121476904009,12429.2743279606,124.292743279606,225.28614686600667,FALSE,E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,7,1,27,1983,2009,CT,NA,CONT_BAR,NA,NA,no,NA,est_equation,NA,NA,NA,NA,NA,Malhi et al. 2011b,NA,cpr,NA,CR1,E1_F25NS_CT_CR1,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,727006,AB,AB_3,BAR,BAR,BARLEY,3636.7,3257.075,NA,NA,1516.6305,3257.075,NA,NA,NA,1516.6305,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,131.9,10,110.21,21.690000000000012,NA
