SampleID,tillfac_FT,tillfac_RT,wfac_irri,k10,k20,k30,k40,k50,f1,f2,f3,f5,f6,f7,f8,tmax,topt,plig
592,1.494837156272633,1.2744065958983266,1,19.983522748530774,4.515545369706615,7.16768852245789,0.2486646510945931,0.009275276531807613,0.22180919470765398,0.32851072907146067,0.5603650921423687,0.05598841283114836,0.036050799025422894,0.42953108354964015,0.4333833093475504,49.08673960041487,31.077218602185024,3.3874468327928335
618,3.1059246065458748,2.3379778580479327,1,17.122512562068668,4.954263578277557,6.708784254128123,0.25782700730526353,0.0096582367954636,0.2823778887365619,0.05690414275653265,0.18465555363828318,0.06344122558568138,0.13735057769727893,0.4167222421271028,0.4351660891205329,46.35712260995339,30.749300955037025,3.496639782802667
715,3.8345951643636447,1.121179725883063,1,20.157785636548887,5.166369224404082,8.026203283846332,0.10430816953584365,0.009946802241398255,0.07051276635371848,0.47097113772285215,0.400419902345608,0.04653868454258027,0.05986309761236888,0.40863583613057713,0.48786207603007786,42.27150152294082,34.22754532154478,2.0423072832925246
555,1.7622018416665028,2.609666642071214,1,19.200432580048826,4.821807570041525,6.908787175883344,0.21774818280797636,0.005627707628713688,0.027873602879359388,0.31310957114963467,0.5954721480569802,0.06144446287241601,0.18255525020783767,0.406367871792594,0.43712935543774395,44.66646540997946,33.484781440918745,2.4481679135365413
207,2.4534703142916783,1.4406717344401403,1,19.028927635300555,5.214897109423442,6.800489330240721,0.1471271425223616,0.009904677789487178,0.5677677471325989,0.16527543828704114,0.21826953785598746,0.07752188520083646,0.17424813295366476,0.4246885078033414,0.43911794428710826,44.570862009557196,34.616130863690564,3.2716947813415898
856,1.7118968743596226,2.495616782656405,1,19.418352156519497,4.436165764079416,7.998430851329994,0.2491622773715467,0.007992589240246453,0.31894426675072407,0.43542042849124246,0.15480695988845547,0.08616606909511751,0.1667912264644052,0.3899097868004283,0.432644964743983,47.20806012971909,32.10653972252142,2.776703896306455
961,3.110926320357062,2.3919048592159524,1,18.663833307654574,5.265544246036917,7.647980189879631,0.20342829986966213,0.006316451482429402,0.4131088568198565,0.1530593339373991,0.7674066447221675,0.06748675138349249,0.1672123052764521,0.4132457239010185,0.45742092701992954,43.82653584105475,30.99157087519124,3.8969642533585427
433,2.516471918798052,2.7262578594298104,1,18.43790694656684,4.775278174846959,7.953309792906707,0.11376977987068287,0.007916108522844734,0.015736967082058545,0.15375970087771162,0.6207758341645123,0.05453168601923389,0.11473331449595281,0.45371574459977076,0.4353645401607128,46.79860757887876,31.190017033966555,3.7723270190749316
298,1.7230428417054005,2.3157180478810333,1,16.936124560217348,4.63511381538651,6.695845551919062,0.18880880191678973,0.005859405212182319,0.14665505874222612,0.35077161850226857,0.228854874666594,0.040328593325810735,0.15886798892292658,0.39106770780843403,0.47267368673416554,47.888570699989565,32.169516854499726,3.938024398491252
70,2.785920429134136,1.995865299772937,1,17.480272231808165,5.21125494674317,7.13451399159072,0.1626025889530871,0.006351282686581835,0.5319404526697356,0.12944124249552075,0.5179355557644973,0.07899836620174372,0.1300951797973225,0.45699869124938364,0.4315758881719597,41.289657322059384,31.952373692595735,2.649166460115928
819,3.761992911766609,1.9184635369656609,1,19.570599096041803,5.063972953292569,7.448289952215571,0.12950335219843545,0.006155578900547698,0.5300915363961411,0.3169569222195323,0.49549929548350635,0.09530951373490854,0.1894244249291555,0.4462949781288123,0.4862295615994069,44.297689639155756,34.66533738217138,3.306442633141298
7,1.97030164598166,2.679794818855356,1,17.66153350084019,5.181515776929404,7.369138543997119,0.2345558090030942,0.007465464921542444,0.49178219079053037,0.2206886961146712,0.5971168912439142,0.041643580398970516,0.10730259289130803,0.40900285729917885,0.49191842197414487,47.02274223668757,33.761069696281965,2.249861460575834
265,3.885994713265402,2.453574235200882,1,20.28342899518593,5.3271608107314865,7.240756335057625,0.25036609984375396,0.007821376596846384,0.10331392572848126,0.14240584402145307,0.30774810098330496,0.08864040122541646,0.09722391469425057,0.4488949683415778,0.414008393991699,41.49284159198287,33.940862243166606,2.772934319997672
464,1.804980241227988,1.525671958652325,1,16.86853104822312,4.525310812159595,7.590576365869754,0.12923741408474976,0.007298676875095117,0.7001884024616238,0.3043671413728858,0.182075842846185,0.04088080696826964,0.11358000428258909,0.4534601920714164,0.453282320803965,44.35239999743644,35.13964462270342,2.9589238280788996
89,3.260651158463815,2.517670778873842,1,20.076521072110513,5.120276672078967,7.903587645600281,0.2414432439753716,0.009574599212689792,0.09546986616461305,0.33648223823123563,0.37364452995418107,0.09690967879155091,0.075342654033273,0.4380974168555355,0.4754840943832509,41.85105584935751,32.20627630048949,3.4508891656729395
913,2.1536508109830783,1.2848185882018879,1,17.767201216678995,4.883988104697429,7.218061706390633,0.09654637794920476,0.007652728446292459,0.4141231476009707,0.03853970985569828,0.14541729817423038,0.0539803076797612,0.170964928151574,0.3877390018510502,0.446171247323337,42.346233911141056,33.99301771936674,3.8148664269433357
749,3.4620060363296417,2.7604571903850883,1,20.34903363019433,4.915202966261967,7.928876303438926,0.18344847390849375,0.00570805746279424,0.053151053643068304,0.43180845828068,0.5692225899111014,0.03813182694262732,0.0985870188853913,0.3972023375693243,0.42108904940611686,48.49434288226417,32.44815209764265,2.0001652484973893
301,2.539466453172267,2.6303306540502236,1,19.454215098473455,4.8884924745139475,7.957989032092653,0.29588342278557134,0.006390610079097097,0.5479483576631221,0.027250162565464853,0.5747263320195721,0.09767138554785493,0.07255574663018342,0.4278519568108432,0.4374333288924932,47.35056928943703,35.31043057444174,2.3959671367835256
895,1.7538040964733344,2.207268949224148,1,17.94958639417137,5.357692576290918,7.632065987896417,0.13435615507755755,0.0060451215528778265,0.04971681261746446,0.47924490865888586,0.747494529449544,0.0808199012859459,0.10482999272366754,0.46166613998439443,0.45180227040422616,43.0766529860103,34.59632484811139,3.07910735511221
131,2.5829287195371,1.9297790491301567,1,17.259361325829033,5.283848269268451,6.871054521186855,0.189026806022699,0.007891513255467872,0.5991257349328674,0.13448264434084994,0.10680671684893314,0.0616147470033504,0.04665831327217864,0.3834249986723727,0.4436586538492679,43.17962135113031,34.086526038181525,3.295301660739817
707,2.7173624207005833,2.5424464173689483,1,19.209323698709813,4.967625241608587,7.073376997705763,0.08182387255724706,0.008456089552971535,0.4476478226541448,0.025262372058467472,0.1371005472548772,0.09320652976816426,0.06676559729404283,0.38042564107264953,0.4876877527495008,49.143608592631765,34.91641743202687,2.6473020535912366
608,2.482130457484117,2.2514090983234345,1,20.20449324990057,4.624781972697894,7.077415646765912,0.05925660196297802,0.005960598347819177,0.2129620168223465,0.18923134511495546,0.23832563812690788,0.08085557775305816,0.18482904209481085,0.3887119878530363,0.4449620849157265,42.86725975204236,34.94940110893268,2.219293783029541
503,3.068681318348786,1.4813008969631047,1,17.789005988910514,4.903655282362578,7.109716972481692,0.15263639226817294,0.006024128908549901,0.6039134753600229,0.33573114602150117,0.6470961236209376,0.061269427158450476,0.17901563729515765,0.3902423193477457,0.4374994499699492,47.14886110392027,31.43275624088887,2.920502039559651
981,2.0222940567036627,1.028104964710772,1,18.679542106887816,5.011539997245748,7.676624893746395,0.20997879516782425,0.008150085721751675,0.24838887039330326,0.2031774271378475,0.7018193083308172,0.08556404531187495,0.08093082159312442,0.45083997386601105,0.47984116194827947,41.25146418297105,33.20737447915185,2.4724379782211034
716,1.7967605011024512,1.0110430906391703,1,17.877436673629887,4.54710766634738,7.803084890992912,0.2962399238237753,0.005329620219169883,0.10557702239681269,0.44120220742468563,0.48681206933278587,0.06827008211873588,0.06916543477307772,0.4590220305851084,0.4404498291613371,46.57244837052352,31.31723969475869,2.509670164675452
563,1.8370512060885782,2.8042881375984288,1,17.770004121894342,4.505621359518082,6.7389735508758575,0.14300238927133846,0.0055068578375747895,0.07679546314722858,0.2240734516514754,0.7949433189994889,0.0656002068753445,0.020585842100721785,0.40843234674221834,0.4201909442012734,43.718424540932986,33.87424629793276,3.5084708935529925
379,3.767100250293035,2.682853382050525,1,18.12573141285337,4.683918239595848,7.783422243937273,0.19050950995893728,0.009862080202526415,0.05194493820318254,0.2697901886679581,0.20901990443628748,0.059560308891845166,0.16084741044807713,0.4435896553735519,0.45830203832582106,44.306055163568814,33.66994601044554,2.903096647361759
145,2.4969210488719398,1.0554123749071733,1,19.651372400769382,4.8339020714812495,6.913865237312541,0.23238819679944356,0.006815872280892218,0.7219793393040775,0.19858242770190468,0.11934999101767317,0.09101908457381278,0.12487764662027126,0.41503873786823453,0.4829184670637967,41.876475326034935,31.18000605340503,2.3068233721749856
523,3.1404934090876484,2.59776782847289,1,17.54148461286933,5.250023345676027,7.836789788401584,0.20792425447292623,0.005180791916530579,0.20465737054246014,0.44389387085837756,0.715347366364277,0.09760840656196931,0.08490580930795288,0.42853730560086856,0.4852861791488249,49.39841018397873,34.21676306853503,3.495751739764586
787,3.413332008206518,2.638675146350171,1,17.940733279033868,4.721351383839455,7.030047144772429,0.20154157820161897,0.005191149959447794,0.33200624038852516,0.09010121425164072,0.527005094752554,0.09630293145271646,0.09998170800579713,0.4434366160173705,0.46245819971908353,40.97011638653115,34.438697069364416,2.894495969325304
348,2.3303744787809904,2.5615241925250736,1,17.45219192882429,4.444049405766474,7.2730497797995435,0.22306876349796073,0.0093815196595015,0.18142527486752255,0.07792795679948387,0.14424399448740297,0.03845462214208324,0.14718217031065606,0.4578688075259161,0.48024746623655545,41.04288442090969,32.26107931993823,3.2147801757040435
904,3.02500626667426,2.4282216060347857,1,17.54949618422878,4.660031783463289,7.4617748144303455,0.15329389010052102,0.008116519504849568,0.0840123817914026,0.3433524535597432,0.28110541919192766,0.06527718971314118,0.03437435318398056,0.450346055786144,0.4247929858123069,45.69849079178274,32.65315682810746,3.636060373131186
967,3.641021697114175,1.170496726046782,1,17.624780511683504,5.1232825298641345,7.060457269954132,0.2788123117626444,0.009895368527868997,0.7483338361221087,0.16458949561968425,0.5468396602264141,0.07977828304350842,0.10576021387645278,0.43905784389818836,0.483177008772518,49.21305637829332,34.82113102291465,3.1533230040995406
634,3.1258200165838934,1.7101471495591105,1,17.19781881372116,4.69223117894941,6.797332179288585,0.2912953282285808,0.007828096523375716,0.3785423428320326,0.3839482128618213,0.22563422665782273,0.08324301624800615,0.09358100289970638,0.4281234696555203,0.4891243899222999,42.51917587984353,30.768351971440612,3.304067948928103
924,1.562236120688496,1.7615838162750006,1,20.290671414354374,4.88817398367039,7.936879783581245,0.08399667371059955,0.005527250223378651,0.03847639460024657,0.11738625718870736,0.33230545867914335,0.08050470883244717,0.16857507134910907,0.40950122012972834,0.42224610811669616,44.864228977487656,31.205885184012317,2.7582581502026877
382,3.4086936551491727,1.1690953037883154,1,18.570720918830112,5.184256510263616,7.2334413504045925,0.18032827702355106,0.009016705001265508,0.611756455501793,0.19253717086358718,0.6480103105749935,0.058928147896783425,0.04157846666796366,0.41716320260796047,0.43239389978134074,45.668379561784676,34.86776666330077,3.2246296250829474
396,2.7190135782618077,1.9350361534859986,1,18.358164640338558,5.210253494798522,7.0790018681550775,0.24397444045959413,0.007517632288490422,0.23881259834879548,0.34533405440621684,0.33707422296528244,0.08624562356556625,0.16216452716648347,0.38277931302425544,0.47923341372974215,44.89305029685167,31.68243369220879,3.138914695860818
800,2.1431026882698756,2.030521641382948,1,19.541166541549053,5.21347769440975,7.293224634267297,0.2680324065773427,0.008615383654553443,0.3633709136280348,0.04957949356197706,0.603137481337227,0.07705837458016467,0.12408506125485992,0.44899302034459077,0.47070814447371523,41.93256084268098,32.56743186396495,2.361865536866244
942,2.3260921841629782,2.7365526641039177,1,17.835528431366384,5.253588504969766,6.985158357968014,0.06969117364740604,0.00976576005750685,0.09662119187439093,0.07078584853002173,0.5035159548970406,0.08824246072568442,0.046181675939771814,0.39921219663436713,0.4558222798920027,49.47060962309176,31.514756370560566,2.6440246222498827
460,2.3470328650989103,1.179543192465324,1,18.875536109915913,4.806713727170099,6.956915921452017,0.17677930012736004,0.00887949819882866,0.19923013386057226,0.13563738793489966,0.7239525243117242,0.05980725855951244,0.17235191967155086,0.4339862903374834,0.47705579871824944,46.78996841468266,31.198717511109113,2.517115327224601
191,3.5443831271434205,2.76655556950951,1,19.889898728382985,4.423124516701261,7.6387206532735,0.2595418115009461,0.005547188832063694,0.18519558083591287,0.292446865031183,0.4626414145229152,0.0654844240767865,0.18105496203735005,0.41132600554183313,0.4769145747275418,46.75287821970577,33.23653508810539,3.8331746186958626
250,2.355798277778644,2.7964838237971996,1,17.37929043387673,5.053267096924232,7.87828452730584,0.17491875292786396,0.006840565086031565,0.397029513032462,0.488873758189464,0.29204660401900767,0.03806526153148408,0.18332959197307472,0.42235904987284545,0.42395841346166097,48.26867416031845,34.3669526897905,2.1489041608865374
288,3.4430220751857386,1.563734946835786,1,17.93520677307907,4.556640588221545,7.1253460040840695,0.16663658176258997,0.008275914546513233,0.397342724584851,0.27982641271138825,0.7684733342828229,0.06695724391265678,0.03067188587863464,0.45944870298575613,0.44489845690681135,45.69213833877188,32.76139149628096,2.9074424586743115
292,1.8492119414448271,1.0171168766263872,1,20.08658101016693,4.807772658116538,7.475585229126895,0.11694518722077366,0.008233810392234009,0.13677921891672074,0.4828660424283645,0.2154098594394047,0.08701052359336033,0.02929558107581688,0.4220122880240176,0.42467309323350666,44.451978347370165,34.27556613617014,2.1821845986051485
413,2.2519669111188034,2.0505358163211493,1,18.057843573655816,5.259609582417905,8.085658817442917,0.16749153259288938,0.00660968456074479,0.7310424615705573,0.3040321388440451,0.46548397528752694,0.04064499327983009,0.03187353941551875,0.4609607290436933,0.4331611234657187,42.12411060743127,31.83489633154329,2.6533499570558776
885,1.685767628985131,2.267972955347039,1,19.13378618852701,5.050208250388857,7.479049181126776,0.20408096728257416,0.005042791454611579,0.022999384231092407,0.020901377615592208,0.27198879820408767,0.06607370395443891,0.14350776269408408,0.38068965256302617,0.4703175941388519,41.897484345712236,30.972737767372205,2.61787371635437
778,3.0453240918501745,1.2007014429350384,1,18.468990548457345,5.372234533199109,7.1574050046291395,0.26560719176099634,0.0052016962396830785,0.17166570933583195,0.36519116560552384,0.4533933453934733,0.09258404304648749,0.14276304398708745,0.38879484569731726,0.47052686150351075,46.085337857846866,30.946145909189507,3.883425919459667
202,3.703334035404213,1.0025624431772158,1,19.647966320929118,5.352092409588993,7.225703250764255,0.28304991084429204,0.0062007048041722735,0.03725747062066803,0.17394910331214358,0.714824949614238,0.03794045537593565,0.14452030699876836,0.4424294705282813,0.4441750374527718,42.806728990447006,32.83712061097935,3.7253245127592236
463,3.66325582761229,2.690084864327684,1,17.066093219973425,5.280362604647683,7.056307685425301,0.2801360072145779,0.006692060714372201,0.1315921410171781,0.3214767274419172,0.7209922016241821,0.059748838828412115,0.13554246917576063,0.4279263646584638,0.45669155792038424,46.466217899620766,32.90537904730432,2.9941373988259583
504,3.893301154216798,1.3193403757573106,1,18.711231684679493,5.360828310610735,8.052251539922533,0.2937205346354898,0.006612461477690377,0.698938593327282,0.45189864552186404,0.6647272447019583,0.041766933210270016,0.10228445974223783,0.4126707296914179,0.49218530564077895,48.47458090604329,30.70223711663589,2.4687637892705387
839,3.316892949235486,1.9626529998392797,1,17.05700307095877,5.091066701150378,7.739945368442871,0.22672695758091285,0.008441062050174223,0.03433584694876801,0.46719702978848804,0.6602643048847793,0.08092448197062896,0.1570314733047574,0.44819209306696894,0.4306396325787599,46.67848260906176,34.0512978197968,2.887759222966619
206,1.427660368231544,2.7114886517282573,1,19.532338711853605,4.469726205897685,7.66750854920853,0.1908849730390743,0.007185159421334975,0.7168513951890031,0.08707312578319316,0.4442997711227974,0.08485233001022437,0.021755665100563783,0.39343628647175155,0.4597424996799161,49.204804335538995,33.39479029853482,2.7653690295261333
279,2.0537995978522114,2.649254866934381,1,17.088003956258227,4.447602198936562,7.686969576085993,0.07071946788684652,0.009343011934271781,0.12370484766724751,0.023215935705087377,0.6823546067840187,0.05780295583987864,0.08106822737001348,0.4094801192027349,0.4322536901976401,40.91298040276137,31.520771673598365,2.334757952172309
893,3.412336061759945,2.9791362885804844,1,18.634478484305625,4.645918358283364,6.786103410408776,0.23098641925569668,0.008420528582299594,0.43407665407740514,0.10018563304325846,0.5709128290974536,0.07377554729614035,0.102835419767641,0.4313708294590954,0.468823163369433,43.666704634896945,32.54607163143992,3.6380284185246565
192,2.481340618854109,2.3595109906760046,1,18.49124449323821,4.936541639510468,7.098135412953077,0.1736771806690679,0.00993087152247783,0.301853882258134,0.0952466684847623,0.3632316750369734,0.042873471837495916,0.1636411003252864,0.39423122008021083,0.4623071419051895,46.59598256565956,33.61871210192788,2.3481680060257206
843,1.5207276446028613,1.93294679481443,1,17.139221531400782,5.17659895126685,7.2671384840573285,0.20501646288733463,0.007163672756503802,0.14390059892688647,0.014490460198876915,0.39956292076981625,0.09291353589645493,0.07451015777677066,0.4190967328241626,0.47410579387053614,42.00962926187832,31.02194819787059,2.3231206405558624
949,3.3791132240450006,2.4279148051459343,1,18.052236793281907,4.5545105169539575,6.714292084308648,0.2307339887289214,0.006063600019367878,0.7530760212432478,0.18579158701125928,0.2683235150911846,0.06817932972841058,0.08471635111217621,0.427767580732137,0.4208877374572819,47.93595057126973,34.72611456573844,2.5297390031330287
415,3.928306585422577,2.488684134676587,1,18.234316226801067,5.300744741183276,7.767635640356532,0.2418410134524717,0.006291599011397921,0.36712014748694377,0.013127569981775247,0.5451771914965241,0.0670617389961311,0.14642657304180087,0.4588153143983893,0.4308980039310409,43.916956902287204,31.025615126323142,2.938360615501646
31,3.690981544973887,1.7860393789126539,1,17.216233737887908,5.166861501786951,6.667961846477343,0.20392081411676294,0.006482890588600422,0.7389756586461957,0.37804198893870256,0.5798765277995029,0.09020342748493701,0.08902040726285894,0.44604139808894605,0.473703996429462,47.046192328857025,34.66723891347211,3.900370189786889
17,2.7886172268560157,1.2766526930071413,1,20.19303880307074,4.661201876142091,7.212283501898553,0.18522761516509764,0.008370549959491474,0.19379204691988186,0.21730922246845508,0.1366126986129908,0.09609437801902812,0.06898285769104026,0.45920565390326457,0.47727232909774875,46.607407643144015,33.94728528964728,2.139833050291054
872,1.553741561460821,1.706251512431074,1,18.09719642031626,4.4870681618367225,7.7854283252231316,0.21202671671599335,0.006856612661213148,0.019236597720950377,0.24230137732082488,0.4759016117822379,0.09440849121226208,0.17865576342278394,0.4361934344975604,0.4703496297824755,41.57273919730517,33.3770174696444,3.4824238727022894
430,2.587386535580922,1.6544930867650547,1,19.08846073219078,5.0805201650661225,7.4670288138621865,0.1679398729000939,0.008244275345328497,0.15749060849099422,0.28058637823615995,0.7888001997029642,0.06477690270269545,0.07250718222783646,0.4291617480717106,0.46356482349074213,47.402708537818164,31.459791610031797,2.3155268897064962
972,3.78806009709239,1.9129250983581878,1,19.358900298220597,5.308647360632014,7.330864550621324,0.2730662313758801,0.007929293972719461,0.6157428293562425,0.3604748074707568,0.5739666894049616,0.047319846686077534,0.099361024965439,0.4601284831032688,0.4929906712965947,46.82521664605778,33.19336961168919,2.461136552221142
324,3.4063360082363245,1.9453202744959852,1,17.77190686162815,4.527315948896296,7.61134187820009,0.1946501105982512,0.008761600687613245,0.7202437842596113,0.06633149942488666,0.21895207546500023,0.08933248255126248,0.10605258515612456,0.44421914441324867,0.42408065277899387,41.91108407705999,33.3189044157356,2.2796203951900824
211,3.229817420476535,1.6518821737188847,1,20.146697785599578,4.940474402938955,8.094585075867093,0.29295590038772207,0.0069287843444291505,0.04299057709507644,0.2608096545188967,0.48376001349152065,0.08038211179094948,0.12143258541793564,0.3781823781949617,0.47289409658696036,44.06598959632753,35.15620265012436,3.300488775253296
931,3.908414096029475,2.496952218909282,1,16.89521115215551,4.4643205677488496,8.098960778987689,0.2601870210032794,0.006370662438680884,0.6925002111883438,0.2665172319797224,0.35885074667080774,0.08101106617430529,0.09051424327399815,0.44010128801475934,0.41613539326532045,48.54388811884448,31.40054997969005,2.6012701183976605
566,2.0052145085445603,1.8049519735304638,1,19.63337039385778,5.227402146454514,6.814852611897476,0.22268825212646695,0.005927979188171448,0.7562851952300338,0.3905369124008147,0.6222602882775246,0.07058426141836634,0.03958220430723158,0.4241804652699586,0.4407233647028497,46.42000284878444,34.966936852640174,3.492594926149584
390,3.679637453242857,2.6184677914404313,1,18.67336470433455,4.748266926951865,7.863632607648708,0.13652811149477026,0.00853480966472067,0.013356273168849294,0.02612070664120349,0.3689799074203708,0.04039929742977069,0.1347970853848313,0.42055110893619063,0.4125121148846811,44.91976240128698,32.29354200344306,3.845821916824672
309,2.6021083936196288,1.1410629631625488,1,16.788807796119944,4.477602906652573,7.906484094971158,0.20634110775064257,0.007976769740546587,0.49375011684417264,0.2718291050400587,0.31681558789392006,0.049679814467238494,0.16367677886597112,0.44251205124062487,0.48672962262862596,48.3236142473747,33.772319948524014,2.9624707929319705
